abbr_text	expan_text	count	class	uses_mark	mark_combining	ambiguous_expan	info_class
iudicantⰜ	iudicantur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
iudicemⰜ	iudicemur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
iudęuⰆ	iudęum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
iugulamⰜ	iugulamur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
iuguntⰜ	iuguntur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
iuguⰆ	iugum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
iungatⰜ	iungatur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
iunguntⰜ	iunguntur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
iuramⰇ ta 	iuramenta	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
iuramⰇ toruⰆ 	iuramentorum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
iuramⰇtoⰗ	iuramentorum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
iuratⰜ	iuratur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
iusiuranduⰆ	iusiurandum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
iussuⰆ	iussum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
iusti ciaⰆ 	iusticiam	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
iusticiaⰆ	iusticiam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
iustiqⰛ	iustique	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
iⰃm	Iesum	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
iⰃu	iesu	1	CONTRACTION	true	false	true	AMBIGUOUS_WITHOUT_CONTEXT
iⰃu	ihesu	1	CONTRACTION	true	false	true	AMBIGUOUS_WITHOUT_CONTEXT
iⰆ famia 	infamia	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
iⰆ petu 	impetu	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
iⰆcestuoso	incestuoso	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
iⰆcidat	incidat	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
iⰆgenium	ingenium	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
iⰆnupti	innupti	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
iⰆqⰈrere	inquirere	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
iⰆstruere	instruere	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
iⰆtentione	intentione	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
iⰆtⰇ fecerit 	interfecerit	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
iⰆtⰇdictuⰆ	interdictum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
iⰆtⰇfecto	interfecto	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
iⰆtⰇfectoribⰊ	interfectoribus	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
iⰆtⰇficit	interficit	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
iⰆuenta	inuenta	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
iⰆuenti	inuenti	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
iⰆuentuⰇ	inventum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
lacrimisqⰛ	lacrimisque	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
laicⰊ	laicus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
lapsuⰆ	lapsum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
latoreⰆ	latorem	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
latronuⰆ	latronum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
laudabilitⰇ	laudabiliter	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
laudeⰆ	laudem	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
laudibⰛ	laudibus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
le guminibⰊ 	leguminibus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
legalitⰇ	legaliter	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
legatⰊ	legatus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
legitimaⰆ	legitimam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
legitimuⰆ	legitimum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
legitⰜ	legitur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
leguminibⰊ	leguminibus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
leguminuⰆ	leguminum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
leguntⰜ	leguntur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
leserⰇ	leserunt	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
leueⰆ	leuem	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
leuitⰇqⰛ	leuiterque	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
leuiuⰊ	leuius	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
li minibⰛ 	liminibus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
licentⰇ	licenter	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
lignoⰗ	lignorum	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
liminibⰊ	liminibus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
liniamⰇta	liniamenta	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
liⰄtateⰆ	libertatem	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
locutⰊ	locutus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
longaⰆ	longam	1	SUSPENSION	true	true	true	AMBIGUOUS_WITHOUT_CONTEXT
longaⰆ	longamⰡ	1	SUSPENSION	true	true	true	AMBIGUOUS_WITHOUT_CONTEXT
loquitⰜ	loquitur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
loquuntⰜ	loquuntur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
loqⰈtⰜ	loquitur	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
loqⰋtur	loquatur	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
lucruⰆ	lucrum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
luctuⰆ	luctum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
lxxiib;	septuaginta                             duob;	1	CONTRACTION	false	false	true	AMBIGUOUS_WITHOUT_CONTEXT
lxxiib;	septuaginta duobus	1	CONTRACTION	false	false	true	AMBIGUOUS_WITHOUT_CONTEXT
lętantiuⰆ	lętantium	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
lⰂticiaⰆ	lⰂticiam	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
ma luⰆ 	malum	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
ma ternⰊ 	maternus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ma tⰇni 	materni	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
machinamⰇto	machinamento	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
magisqⰛ	magisque	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
magnuⰆ	magnum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
maioribⰊ	maioribus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
maioribⰛ	maioribus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
male dictⰊ 	maledictus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
maledicetⰜ	maledicetur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
maledictuⰆ	maledictum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
maledictⰊ	maledictus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
malefaci enduⰆ 	malefaciendum	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
malefactoⰗ	malefactorum	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
malignvⰆ	malignvm	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
maloruⰆ	malorum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
malvⰆ	malvm	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
mancipiuⰆ	mancipium	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
mani bⰊ 	manibus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
manifestetⰜ	manifestetur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
manuⰆ	manum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
mar tiruⰆ 	martirum	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
maritvⰆ	maritvm	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
maritⰊ	maritus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
marti ruⰆ 	martirum	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
martiruⰆ	martirum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
massaⰆ	massam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
matricidaⰆ	matricidam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
matrisqⰛ	matrisque	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
matⰇni	materni	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
matⰇnęⰖ	maternęque	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
matⰇnⰂⰖ	maternⰂque	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
matⰇtere	matertere	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
maxillaⰆ	maxillam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
me moriaⰆ 	memoriam	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
medi etateⰆ 	medietatem	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
medicinaⰆ	medicinam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
medietateⰆ	medietatem	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
mediuⰆ	medium	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
medoneⰆ	medonem	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
mel litaⰆ 	mellitam	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
menteⰆ	mentem	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
mentitⰊ	mentitus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
mentiuⰆ	mentium	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
mereantⰜ	mereantur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
meretⰜ	meretur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
metuⰆ	metum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
mi noribⰛ 	minoribus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
ministeriuⰆ	ministerium	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
ministruⰆ	ministrum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
minoribⰛ	minoribus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
minⰊ	minus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
misceantⰜ	misceantur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
misceatⰜ	misceatur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
miscⰁa	misericorida	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
miscⰁam	misericordiam	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
miserationuⰆ	miserationum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
miseri cordiaⰆ 	misericordiam	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
miseroⰗ	miserorum	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
misimⰊ	misimus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
missarⰗ	missarum	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
missu ruⰆ 	missurum	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
mitisqⰛ	mitisque	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
mittantⰜ	mittantur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
mittatⰜ	mittatur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
miⰆam	misericordiam	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
mo rietⰜ 	morietur	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
mode rataqⰛ 	moderataque	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
modicuⰆ	modicum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
modvⰆ	modvm	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
moneantⰜ	moneantur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
monebamⰜ	monebamur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
monemⰜ	monemur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
mora liuⰆ 	moralium	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
morienteⰆ	morientem	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
mortisqⰛ	mortisque	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
mouentⰜ	mouentur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
multentⰜ	multentur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
multi tudineⰆ 	multitudinem	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
multitudineⰆ	multitudinem	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
multoruⰆ	multorum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
multuⰆ	multum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
mundaⰆ	mundam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
munduⰆ	mundum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
muroⰗ	murorum	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
mutanduⰆ	mutandum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
mⰇ datium 	mend	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
mⰇbruⰆ	menbrum	1	CONTRACTION	true	true	true	AMBIGUOUS_WITHOUT_CONTEXT
mⰇbrvⰆ	membrvm	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
mⰇdatioruⰆ	mendatiorum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
mⰇsaⰆ	mensam	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
mⰇse	mense	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
mⰇses	menses	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
mⰇtimⰜ	mentimur	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
mⰇtis	mentis	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
mⰇtituⰆ	mentitum	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
mⰇtitⰜ	mentitur	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
mⰇtiuntⰜ	mentiuntur	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
mⰈ	mihi	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
nascuntⰜ	nascuntur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
nataleⰆ	natalem	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
nataⰏ	natalis	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
naturaⰆ	naturam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
naⰆ	nam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
ne ceⰆ 	necem	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
ne quaⰆ 	nequam	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
necduⰆ	necdum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
necessariuⰆ	necessarium	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
necessita tibⰛ 	necessitatibus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
nefariaⰆ	nefariam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
nefariuⰆ	nefarium	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
negligentiaⰆ	negligentiam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
nepotuⰆ	nepotum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
nepteⰆ	neptem	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
nequaquaⰆ	nequaquam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
neqⰋ quaⰆ 	nequaquam	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
nicenuⰆ	nicenum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
nigruⰆ	nigrum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
nimiaⰆ	nimiam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
nimiruⰆ	nimirum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
nimiuⰆ	nimium	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
nineiuitaruⰆ	nineiuitarum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
nititⰜ	nititur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
no mⰇ 	nomen	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
no uitⰇ 	nouiter	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
noctⰜnis	nocturnis	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
noetibⰊ	noetibus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
nolenteⰆ	nolentem	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
nominibⰊ	nominibus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
nos cuntⰜ 	noscuntur	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
noscuntⰜ	noscuntur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
notamⰊ	notamus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
notaⰆ	notam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
notuⰆ	notum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
noueⰆ brio 	nouembrio	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
noxioruⰆ	noxiorum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
nrⰇiqⰛ	nostrique	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
nrⰇos	nostros	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
nuditateⰆ	nuditatem	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
nudiuⰊ	nudius	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
nullatenⰊ	nullatenus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
nullaⰆ	nullam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
nulluⰊ	nullus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
nunciuⰆ	nuncium	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
nup tiaruⰆ 	nuptiarum	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
nusquaⰆ	nusquam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
nuⰆquam	numquam	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
nⰇ nullaⰆ 	nonnullam	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
nⰇnisi	nonnisi	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
ob liqⰉ 	obliquo	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
obdu rentⰜ 	obdurentur	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
obitⰊ	obitus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
oblationeⰆ	oblationem	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
oblationibⰊ	oblationibus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
obliqⰉ	obliquo	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
oblitⰊ	oblitus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
obse qⰈo 	obsequio	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
obsecrationibⰛ	obsecrationibus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
obseruationibⰊ	obseruationibus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
obseruatuⰆ	obseruatum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
obtineatⰜ	obtineatur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
obuiauerⰇ	obuiauerunt	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
obuⰆbrati	obumbrati	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
occideVntⰜ	occideVntur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
occiditⰜ	occiditur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
odiuⰆ	odium	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
offensaⰆ	offensam	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
om neⰆ 	omnem	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
omibⰛ	omibus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
omⰆe	omne	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
omⰆem	omnem	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
omⰆi nⰉ 	omnino	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
omⰆia	ommia	1	CONTRACTION	true	true	true	AMBIGUOUS_WITHOUT_CONTEXT
omⰆimodis	omnimodis	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
omⰆiqⰛ	ommique	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
omⰇibus	omnibus	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
omⰇibⰊ	omnibus	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
omⰇimodo	omnimodo	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
omⰇimⰉ	omnimodo	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
omⰇiuⰆqⰛ	omniumque	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
ope ratⰊ 	operatus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
operibⰊ	operibus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
oppⰆssionibⰛ	oppressionibus	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
oppⰈmens	opprimens	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
oppⰈmunt	opprimunt	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
optamⰊ	optamus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
opⰊ	opus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
ora tionuⰆ 	orationum	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
orationibⰛqⰛ	orationibusque	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
orationuⰆ	orationum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
ordi neⰆ 	ordinem	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
ordinanduⰆ	ordinandum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
ordinatⰊ	ordinatus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
ordiniⰄ	ordinibus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
oscu luⰆ 	osculum	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
osculentⰜ	osculentur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
ouibⰛ	ouibus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
ouiuⰆ	ouium	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
pa ginaⰆ 	paginam	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
pa treⰆ                              	patrem	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
pa tⰇno 	paterno	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
pacasiuⰆ	pacasium	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
pacisqⰛ	pacisque	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
paganoⰗ	paganorum	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
paganuⰆ	paganum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
paganⰊ	paganus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
paneⰆ	panem	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
parentuⰆ	parentum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
parileⰆ	parilem	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
parrici daⰆ 	parricidam	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
parroechi aⰆ 	parroechiam	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
parroechianuⰆ	parroechianum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
parroechianvⰆ	parroechianvm	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
partibⰊ	partibus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
partibⰛ	partibus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
paruisqⰛ	paruisque	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
paruuⰆ	paruum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
pastoraleⰆ	pastoralem	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
pastoruⰆ	pastorum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
patefecⰇ	patefecit	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
pateretⰜ	pateretur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
patimⰜ	patimur	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
patⰆni	paterni	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
patⰇ nⰂ 	paternę	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
patⰇnus	paternus	1	CONTRACTION	true	true	false	CONVENTION_DEPENDENT
pau latiⰆ 	paulatim	1	OTHER_SUBSTITUTION	true	true	false	SELF_SUFFICIENT
pauluⰆ	paulum	1	SUSPENSION	true	true	false	CONVENTION_DEPENDENT
pauperi bⰛ 	pauperibus	1	CONTRACTION	true	false	false	CONVENTION_DEPENDENT
pauperibⰛ	pauperibus	1	SUSPENSION	true	false	false	CONVENTION_DEPENDENT
