abbr_text	n_observed_expansions	expansions	ambiguous	info_class
uenerabilibⰛ	1	uenerabilibus	false	SELF_SUFFICIENT
uenerabiliuⰆ	1	uenerabilium	false	SELF_SUFFICIENT
ueni alitⰇ 	1	uenialiter	false	SELF_SUFFICIENT
ueniantqⰛ	1	ueniantque	false	SELF_SUFFICIENT
ueniaⰆ	1	ueniam	false	SELF_SUFFICIENT
uentreⰆ	1	uentrem	false	SELF_SUFFICIENT
uenundabitⰜ	1	uenundabitur	false	SELF_SUFFICIENT
ueratioribⰊ	1	ueratioribus	false	SELF_SUFFICIENT
ueraⰆ	1	ueram	false	SELF_SUFFICIENT
uerboⰗ	1	uerborum	false	SELF_SUFFICIENT
uerbuⰆ	1	uerbum	false	SELF_SUFFICIENT
uerecundiaⰆ	1	uerecundiam	false	SELF_SUFFICIENT
ueritateⰆ	1	ueritatem	false	SELF_SUFFICIENT
ueruⰆ	1	uerum	false	SELF_SUFFICIENT
uesperaⰆ	1	uesperam	false	SELF_SUFFICIENT
uespertinuⰆ	1	uespertinum	false	SELF_SUFFICIENT
uesperuⰆ	1	uesperum	false	SELF_SUFFICIENT
uesteⰆ	1	uestem	false	SELF_SUFFICIENT
uestibⰛ	1	uestibus	false	SELF_SUFFICIENT
uestimⰇ tis 	1	uestimentis	false	SELF_SUFFICIENT
uestimⰇta	1	uestimenta	false	SELF_SUFFICIENT
uesⰑtina	1	uespertina	false	SELF_SUFFICIENT
uesⰑtinis	1	uespertinis	false	SELF_SUFFICIENT
uexantⰜ	1	uexantur	false	SELF_SUFFICIENT
uexen tⰜ 	1	uexentur	false	SELF_SUFFICIENT
ui nuⰆ 	1	uinum	false	SELF_SUFFICIENT
uiaticuⰆ	1	uiaticum	false	SELF_SUFFICIENT
uiaⰆ	1	uiam	false	SELF_SUFFICIENT
uicturuⰆ	1	uicturum	false	SELF_SUFFICIENT
uicuⰆ	1	uicum	false	SELF_SUFFICIENT
uideamⰊ	1	uideamus	false	SELF_SUFFICIENT
uideantⰜ	1	uideantur	false	SELF_SUFFICIENT
uideatⰜ	1	uideatur	false	SELF_SUFFICIENT
uidentⰜ	1	uidentur	false	SELF_SUFFICIENT
uidetⰜ	1	uidetur	false	SELF_SUFFICIENT
uien naⰆ 	1	uiennam	false	SELF_SUFFICIENT
uigiliaruⰆ	1	uigiliarum	false	SELF_SUFFICIENT
uigiliaⰆ	1	uigiliam	false	SELF_SUFFICIENT
uillaⰆ	1	uillam	false	SELF_SUFFICIENT
uin dictaⰆ 	1	uindictam	false	SELF_SUFFICIENT
uinculuⰆ	1	uinculum	false	SELF_SUFFICIENT
uindicatⰜ	1	uindicatur	false	SELF_SUFFICIENT
uindiceⰆ	1	uindicem	false	SELF_SUFFICIENT
uindictaⰆ	1	uindictam	false	SELF_SUFFICIENT
uineaⰆ	1	uineam	false	SELF_SUFFICIENT
uinuⰆ	1	uinum	false	SELF_SUFFICIENT
uiolatoribⰛ	1	uiolatoribus	false	SELF_SUFFICIENT
uiolatuⰆ	1	uiolatum	false	SELF_SUFFICIENT
uiolentⰇ	1	uiolenter	false	SELF_SUFFICIENT
uiruⰆ	1	uirum	false	SELF_SUFFICIENT
uisibilitⰇ	1	uisibiliter	false	SELF_SUFFICIENT
uisibiliuⰆ	1	uisibilium	false	SELF_SUFFICIENT
uisuⰆ	1	uisum	false	SELF_SUFFICIENT
uitanduⰆ	1	uitandum	false	SELF_SUFFICIENT
uitaⰆ	1	uitam	false	SELF_SUFFICIENT
uiuenduⰆ	1	uiuendum	false	SELF_SUFFICIENT
uiuentibⰛ	1	uiuentibus	false	SELF_SUFFICIENT
uiⰆ	1	uim	false	SELF_SUFFICIENT
ultimuⰆ	1	ultimum	false	SELF_SUFFICIENT
umquaⰆ	1	umquam	false	SELF_SUFFICIENT
una	1	una	false	SELF_SUFFICIENT
unaⰆ	1	unam	false	SELF_SUFFICIENT
unaⰆquaⰆqⰛ	1	unamquamque	false	SELF_SUFFICIENT
undecupluⰆ	1	undecuplum	false	SELF_SUFFICIENT
uni uersuⰆ 	1	uniuersum	false	SELF_SUFFICIENT
unicuiqⰛ	1	unicuique	false	SELF_SUFFICIENT
uniuⰆsis	1	uniuersis	false	SELF_SUFFICIENT
uniuⰇsa li 	1	uniuersali	false	SELF_SUFFICIENT
uniuⰇsis	1	uniuersis	false	SELF_SUFFICIENT
uniuⰊ	1	unius	false	SELF_SUFFICIENT
unusquisqⰛ	1	unusquisque	false	SELF_SUFFICIENT
unuⰆ	1	unum	false	SELF_SUFFICIENT
unuⰆqueⰆqⰛ	1	unumquemque	false	SELF_SUFFICIENT
unⰊ	1	unus	false	SELF_SUFFICIENT
unⰊquisqⰛ	1	unusquisque	false	SELF_SUFFICIENT
uo cantⰜ 	1	uocantur	false	SELF_SUFFICIENT
uobiscuⰆ	1	uobiscum	false	SELF_SUFFICIENT
uoceⰆ	1	uocem	false	SELF_SUFFICIENT
uolumⰊ	1	uolumus	false	SELF_SUFFICIENT
uoⰄ	1	uobis	false	SELF_SUFFICIENT
uoⰄcuⰆ	1	uobiscum	false	SELF_SUFFICIENT
urbeⰆ	1	urbem	false	SELF_SUFFICIENT
urbibⰊ	1	urbibus	false	SELF_SUFFICIENT
urbiuⰆ	1	urbium	false	SELF_SUFFICIENT
urⰇ	1	uester	false	SELF_SUFFICIENT
urⰇa	1	uestra	false	SELF_SUFFICIENT
urⰇas	1	uestras	false	SELF_SUFFICIENT
urⰇi	1	uestri	false	SELF_SUFFICIENT
urⰇm	1	uestrum	false	SELF_SUFFICIENT
urⰇo	1	uestro	false	SELF_SUFFICIENT
urⰇos	1	uestros	false	SELF_SUFFICIENT
urⰇoⰗ	1	uestrorum	false	SELF_SUFFICIENT
urⰇę	1	uestrę	false	SELF_SUFFICIENT
urⰇⰂ	1	uestrⰂ	false	SELF_SUFFICIENT
usibⰛ	1	usibus	false	SELF_SUFFICIENT
usqⰛ	2	     usque; usque	true	AMBIGUOUS_WITHOUT_CONTEXT
usuⰆ	1	usum	false	SELF_SUFFICIENT
usⰖ	1	usque	false	SELF_SUFFICIENT
utantⰜ	1	utantur	false	SELF_SUFFICIENT
utatⰜ	1	utatur	false	SELF_SUFFICIENT
utebatⰜ	1	utebatur	false	SELF_SUFFICIENT
utenduⰆ	1	utendum	false	SELF_SUFFICIENT
utilitatibⰊ	1	utilitatibus	false	SELF_SUFFICIENT
utraqⰛ	1	utraque	false	SELF_SUFFICIENT
utriqⰛ	1	utrique	false	SELF_SUFFICIENT
utriusqⰛ	1	utriusque	false	SELF_SUFFICIENT
utroqⰛ	1	utroque	false	SELF_SUFFICIENT
utruⰆ	1	utrum	false	SELF_SUFFICIENT
utⰇqⰛ	1	uterque	false	SELF_SUFFICIENT
uul neratⰊ 	1	uulneratus	false	SELF_SUFFICIENT
uulnerantⰜ	1	uulnerantur	false	SELF_SUFFICIENT
uultuⰆ	1	uultum	false	SELF_SUFFICIENT
uxoreⰆ	1	uxorem	false	SELF_SUFFICIENT
uxoribⰛ	1	uxoribus	false	SELF_SUFFICIENT
uęruⰆ	1	uęrum	false	SELF_SUFFICIENT
uⰆquaⰆ	1	umquam	false	SELF_SUFFICIENT
uⰇba	1	uerba	false	SELF_SUFFICIENT
uⰇbis	1	uerbis	false	SELF_SUFFICIENT
uⰇbo	1	uerbo	false	SELF_SUFFICIENT
uⰇbuⰆ	1	uerbum	false	SELF_SUFFICIENT
uⰉ	1	uero	false	SELF_SUFFICIENT
veruⰆtamⰇ	1	verumtamen	false	SELF_SUFFICIENT
vita	1	sexta	false	SELF_SUFFICIENT
xlma	1	quadragesima	false	SELF_SUFFICIENT
xlmaⰆ	1	quadragesimam	false	SELF_SUFFICIENT
xlme	1	quadragesime	false	SELF_SUFFICIENT
xlmⰂ	1	quadragesimⰂ	false	SELF_SUFFICIENT
xlⰂ	1	quadragesimⰂ	false	SELF_SUFFICIENT
xpⰇc	1	Christus	false	SELF_SUFFICIENT
xpⰇi	1	christi	false	SELF_SUFFICIENT
xpⰇi anis 	1	christianis	false	SELF_SUFFICIENT
xpⰇi anoruⰆ 	1	christianorum	false	SELF_SUFFICIENT
xpⰇia nissimi 	1	christianissimi	false	SELF_SUFFICIENT
xpⰇia nitatis 	1	christianitatis	false	SELF_SUFFICIENT
xpⰇia nos 	1	christianos	false	SELF_SUFFICIENT
xpⰇiana	1	christiana	false	SELF_SUFFICIENT
xpⰇianaⰆ	1	christianam	false	SELF_SUFFICIENT
xpⰇiani	1	christiani	false	SELF_SUFFICIENT
xpⰇianis	1	christianis	false	SELF_SUFFICIENT
xpⰇianitateⰆ	1	christianitatem	false	SELF_SUFFICIENT
xpⰇianiuⰆ	1	christianum	false	SELF_SUFFICIENT
xpⰇiano	1	christiano	false	SELF_SUFFICIENT
xpⰇianos	1	christianos	false	SELF_SUFFICIENT
xpⰇianoⰗ	1	christianorum	false	SELF_SUFFICIENT
xpⰇianus	1	christianus	false	SELF_SUFFICIENT
xpⰇianuⰆ	1	christianum	false	SELF_SUFFICIENT
xpⰇianę	1	christianę	false	SELF_SUFFICIENT
xpⰇianⰂ	1	christianⰂ	false	SELF_SUFFICIENT
xpⰇianⰊ	1	christianus	false	SELF_SUFFICIENT
xpⰇm	1	christum	false	SELF_SUFFICIENT
xpⰇo	1	Christo	false	SELF_SUFFICIENT
xⰏmⰂ	1	quadragesimⰂ	false	SELF_SUFFICIENT
ymnuⰆ	1	ymnum	false	SELF_SUFFICIENT
ęccⰏa	2	ęcclesia; Ⰲcclesia	true	AMBIGUOUS_WITHOUT_CONTEXT
ęccⰏam	1	ęcclesiam	false	SELF_SUFFICIENT
ęccⰏasti coⰗ 	1	ęcclesiasticorum	false	SELF_SUFFICIENT
ęccⰏastica	1	ęcclesiastica	false	SELF_SUFFICIENT
ęccⰏasticaⰆ	1	ęcclesiasticam	false	SELF_SUFFICIENT
ęccⰏasticus	1	ęcclesiasticus	false	SELF_SUFFICIENT
ęccⰏaⰆ	1	ęcclesiam	false	SELF_SUFFICIENT
ęccⰏę	2	ęcclesię; Ⰲcclesię	true	AMBIGUOUS_WITHOUT_CONTEXT
ęqualitⰇ	1	Ⰲqualiter	false	SELF_SUFFICIENT
ęquitateⰆ	1	ęquitatem	false	SELF_SUFFICIENT
ęternuⰆ	1	ęternum	false	SELF_SUFFICIENT
ęxaminetⰜ	1	ęxaminetur	false	SELF_SUFFICIENT
ęxtraneoⰗ	1	extraneorum	false	SELF_SUFFICIENT
Ⰲc cⰏa 	1	Ⰲcclesia	false	SELF_SUFFICIENT
ⰂccⰏa	2	ecclesia; Ⰲcclesia	true	AMBIGUOUS_WITHOUT_CONTEXT
ⰂccⰏam	1	Ⰲcclesiam	false	SELF_SUFFICIENT
ⰂccⰏaruⰆ	1	Ⰲcclesiarum	false	SELF_SUFFICIENT
ⰂccⰏas	1	Ⰲcclesias	false	SELF_SUFFICIENT
ⰂccⰏastica	1	Ⰲcclesiastica	false	SELF_SUFFICIENT
ⰂccⰏasticas	1	Ⰲcclesiasticas	false	SELF_SUFFICIENT
ⰂccⰏasticaⰆ	1	Ⰲcclesiasticam	false	SELF_SUFFICIENT
ⰂccⰏasticis	1	Ⰲcclesiasticis	false	SELF_SUFFICIENT
ⰂccⰏasticus	1	Ⰲcclesiasticus	false	SELF_SUFFICIENT
ⰂccⰏasticuⰆ	1	Ⰲcclesiasticum	false	SELF_SUFFICIENT
ⰂccⰏasticⰂ	1	ⰂcclesiasticⰂ	false	SELF_SUFFICIENT
ⰂccⰏⰂ	2	ecclesiae; ⰂcclesiⰂ	true	AMBIGUOUS_WITHOUT_CONTEXT
ⰂcⰏa	1	Ⰲcclesia	false	SELF_SUFFICIENT
ⰂcⰏam	2	ecclesiam; Ⰲcclesiam	true	AMBIGUOUS_WITHOUT_CONTEXT
ⰂcⰏaruⰆ	1	ecclesiarum	false	SELF_SUFFICIENT
ⰂcⰏas	1	ecclesias	false	SELF_SUFFICIENT
ⰂcⰏastica	1	ecclesiastica	false	SELF_SUFFICIENT
ⰂcⰏastico	1	Ⰲcclesiastico	false	SELF_SUFFICIENT
ⰂcⰏⰂ	2	ecclesiae; ⰂcclesiⰂ	true	AMBIGUOUS_WITHOUT_CONTEXT
ⰂquuⰆ	1	Ⰲquum	false	SELF_SUFFICIENT
ⰂtatibⰛ	1	Ⰲtatibus	false	SELF_SUFFICIENT
ⰂtⰇ na 	1	Ⰲterna	false	SELF_SUFFICIENT
ⰂtⰇnalitⰇ	1	Ⰲternaliter	false	SELF_SUFFICIENT
ⰂtⰇnaⰆ	1	Ⰲternam	false	SELF_SUFFICIENT
ⰂtⰇno	1	Ⰲterno	false	SELF_SUFFICIENT
ⰂtⰇnuⰆ	1	Ⰲternum	false	SELF_SUFFICIENT
ⰂtⰇnⰂ	1	ⰂternⰂ	false	SELF_SUFFICIENT
Ⰶ	1	cidium	false	SELF_SUFFICIENT
Ⰸg	1	igitur	false	SELF_SUFFICIENT
Ⰽ	1	kalendas	false	SELF_SUFFICIENT
Ⰿ	1	uel	false	SELF_SUFFICIENT
Ⰿut	1	uelut	false	SELF_SUFFICIENT
Ⱀ	1	Per	false	SELF_SUFFICIENT
Ⱀpendentes	1	Perpendentes	false	SELF_SUFFICIENT
Ⱁ	1	per	false	SELF_SUFFICIENT
Ⱁ cipere 	1	percipere	false	SELF_SUFFICIENT
Ⱁ cutiat 	1	percutiat	false	SELF_SUFFICIENT
Ⱁ maneant 	1	permaneant	false	SELF_SUFFICIENT
Ⱁ mittit 	1	permittit	false	SELF_SUFFICIENT
Ⱁ petrarunt 	1	perpetrarunt	false	SELF_SUFFICIENT
Ⱁ tinebit 	1	pertinebit	false	SELF_SUFFICIENT
Ⱁacta	1	peracta	false	SELF_SUFFICIENT
ⰑactaⰆ	1	peractam	false	SELF_SUFFICIENT
Ⱁactis	1	peractis	false	SELF_SUFFICIENT
ⰑactuⰆ	1	peractum	false	SELF_SUFFICIENT
Ⱁagere	1	peragere	false	SELF_SUFFICIENT
Ⱁagit	1	peragit	false	SELF_SUFFICIENT
Ⱁagunt	1	peragunt	false	SELF_SUFFICIENT
Ⱁceperit	1	perceperit	false	SELF_SUFFICIENT
Ⱁceptione	1	perceptione	false	SELF_SUFFICIENT
ⰑceptioneⰆ	1	perceptionem	false	SELF_SUFFICIENT
Ⱁcurrant	1	percurrant	false	SELF_SUFFICIENT
Ⱁcusserit	1	percusserit	false	SELF_SUFFICIENT
Ⱁcussor	1	percussor	false	SELF_SUFFICIENT
Ⱁcussum	1	percussum	false	SELF_SUFFICIENT
ⰑcuteretⰜ	1	percuteretur	false	SELF_SUFFICIENT
Ⱁcutiat	1	percutiat	false	SELF_SUFFICIENT
ⰑcutimⰜ	1	percutimur	false	SELF_SUFFICIENT
Ⱁcutitis	1	percutitis	false	SELF_SUFFICIENT
Ⱁdat	1	perdat	false	SELF_SUFFICIENT
Ⱁdicio	1	perdicio	false	SELF_SUFFICIENT
Ⱁdite	1	perdite	false	SELF_SUFFICIENT
Ⱁdu catⰜ 	1	perducatur	false	SELF_SUFFICIENT
Ⱁducere	1	perducere	false	SELF_SUFFICIENT
Ⱁdurans	1	perdurans	false	SELF_SUFFICIENT
Ⱁeant	1	pereant	false	SELF_SUFFICIENT
Ⱁegerint	1	peregerint	false	SELF_SUFFICIENT
Ⱁegerit	1	peregerit	false	SELF_SUFFICIENT
Ⱁegri nationis 	1	peregrinationis	false	SELF_SUFFICIENT
Ⱁemti	1	peremti	false	SELF_SUFFICIENT
Ⱁfeceris	1	perfeceris	false	SELF_SUFFICIENT
ⰑfectioneⰆ	1	perfectionem	false	SELF_SUFFICIENT
Ⱁfectius	1	perfectius	false	SELF_SUFFICIENT
Ⱁfecto	1	perfecto	false	SELF_SUFFICIENT
Ⱁferat	1	perferat	false	SELF_SUFFICIENT
Ⱁfice re 	1	perficere	false	SELF_SUFFICIENT
Ⱁgant	1	pergant	false	SELF_SUFFICIENT
Ⱁgat	1	pergat	false	SELF_SUFFICIENT
ⰑiculuⰆ	1	periculum	false	SELF_SUFFICIENT
Ⱁiuri	1	periuri	false	SELF_SUFFICIENT
Ⱁiuri oⰗ 	1	periuriorum	false	SELF_SUFFICIENT
Ⱁiurii	1	periurii	false	SELF_SUFFICIENT
Ⱁiurio	1	periurio	false	SELF_SUFFICIENT
Ⱁiuris	1	periuris	false	SELF_SUFFICIENT
ⰑiuriuⰆ	1	periurium	false	SELF_SUFFICIENT
ⰑiurivⰆ	1	periurivm	false	SELF_SUFFICIENT
ⰑlatuⰆ	1	perlatum	false	SELF_SUFFICIENT
Ⱁlegentes	1	perlegentes	false	SELF_SUFFICIENT
Ⱁmane at 	1	permaneat	false	SELF_SUFFICIENT
Ⱁmaneas	1	permaneas	false	SELF_SUFFICIENT
Ⱁmaneat	1	permaneat	false	SELF_SUFFICIENT
Ⱁmanendi	1	permanendi	false	SELF_SUFFICIENT
Ⱁmanere	1	permanere	false	SELF_SUFFICIENT
Ⱁmanse rit 	1	permanserit	false	SELF_SUFFICIENT
Ⱁmiserit	1	permiserit	false	SELF_SUFFICIENT
Ⱁmisisse	1	permisisse	false	SELF_SUFFICIENT
Ⱁmisit	1	permisit	false	SELF_SUFFICIENT
ⰑmissuⰆ	1	permissum	false	SELF_SUFFICIENT
Ⱁmittat	1	permittat	false	SELF_SUFFICIENT
ⰑmittimⰊ	1	permittimus	false	SELF_SUFFICIENT
ⰑmittitⰜ	1	permittitur	false	SELF_SUFFICIENT
Ⱁmutatione	1	permutatione	false	SELF_SUFFICIENT
Ⱁniciosa	1	perniciosa	false	SELF_SUFFICIENT
ⰑniciosuⰆ	1	perniciosum	false	SELF_SUFFICIENT
Ⱁpe trentur 	1	perpetrentur	false	SELF_SUFFICIENT
Ⱁpe tuaⰆ 	1	perpetuam	false	SELF_SUFFICIENT
Ⱁpetra ue 	1	perpetraueritⰡ	false	SELF_SUFFICIENT
Ⱁpetra uerit 	1	perpetrauerit	false	SELF_SUFFICIENT
Ⱁpetrare	1	perpetrare	false	SELF_SUFFICIENT
Ⱁpetrasse	1	perpetrasse	false	SELF_SUFFICIENT
Ⱁpetrasti	1	perpetrasti	false	SELF_SUFFICIENT
Ⱁpetratis	1	perpetratis	false	SELF_SUFFICIENT
Ⱁpetrato	1	perpetrato	false	SELF_SUFFICIENT
ⰑpetratuⰆ	1	perpetratum	false	SELF_SUFFICIENT
Ⱁpetrauerint	1	perpetrauerint	false	SELF_SUFFICIENT
Ⱁpetrauerit	1	perpetrauerit	false	SELF_SUFFICIENT
ⰑpetrauⰇ	1	perpetrauit	false	SELF_SUFFICIENT
Ⱁpetuo	1	perpetuo	false	SELF_SUFFICIENT
ⰑpetuⰂ	1	perpetuⰂ	false	SELF_SUFFICIENT
Ⱁquira tⰜ 	1	perquiratur	false	SELF_SUFFICIENT
Ⱁquirat	1	perquirat	false	SELF_SUFFICIENT
Ⱁquirere	1	perquirere	false	SELF_SUFFICIENT
ⰑseqⰈⰛ	1	persequi	false	SELF_SUFFICIENT
Ⱁseue rans 	1	perseuerans	false	SELF_SUFFICIENT
Ⱁseuera	1	perseuera	false	SELF_SUFFICIENT
Ⱁseuerant	1	perseuerant	false	SELF_SUFFICIENT
Ⱁseuerat	1	perseuerat	false	SELF_SUFFICIENT
Ⱁseueret	1	perseueret	false	SELF_SUFFICIENT
Ⱁsistant	1	persistant	false	SELF_SUFFICIENT
ⰑsistenduⰆ	1	persistendum	false	SELF_SUFFICIENT
Ⱁso nę 	1	personⰂ	false	SELF_SUFFICIENT
Ⱁsoluat	1	persoluat	false	SELF_SUFFICIENT
ⰑsoluatⰜ	1	persoluatur	false	SELF_SUFFICIENT
Ⱁsoluuant	1	persoluuant	false	SELF_SUFFICIENT
Ⱁsonę	1	personę	false	SELF_SUFFICIENT
ⰑsonⰂ	1	personⰂ	false	SELF_SUFFICIENT
Ⱁstringenda	1	perstringenda	false	SELF_SUFFICIENT
Ⱁsuadebat	1	persuadebat	false	SELF_SUFFICIENT
Ⱁtimescit	1	pertimescit	false	SELF_SUFFICIENT
Ⱁtineat	1	pertineat	false	SELF_SUFFICIENT
Ⱁtinent	1	pertinent	false	SELF_SUFFICIENT
ⰑtinentibⰛ	1	pertinentibus	false	SELF_SUFFICIENT
Ⱁtinet	1	pertinet	false	SELF_SUFFICIENT
Ⱁtransire	1	pertransire	false	SELF_SUFFICIENT
ⰑtulimⰊ	1	pertulimus	false	SELF_SUFFICIENT
Ⱁuasores	1	peruasores	false	SELF_SUFFICIENT
Ⱁue niatⰜ 	1	perueniatur	false	SELF_SUFFICIENT
Ⱁuenerit	1	peruenerit	false	SELF_SUFFICIENT
Ⱁuenire	1	peruenire	false	SELF_SUFFICIENT
Ⱁuerse	1	peruerse	false	SELF_SUFFICIENT
ⰑuersoⰗ	1	peruersorum	false	SELF_SUFFICIENT
ⰑⰇcusserit	1	percusserit	false	SELF_SUFFICIENT
Ⱂ inde 	1	Proinde	false	SELF_SUFFICIENT
Ⱂ matⰇtera 	1	Promatertera	false	SELF_SUFFICIENT
Ⱂauuncu li 	1	Proauunculi	false	SELF_SUFFICIENT
Ⱂauuncu lus 	1	Proauunculus	false	SELF_SUFFICIENT
Ⱂauunculi	1	Proauunculi	false	SELF_SUFFICIENT
Ⱂmater terę 	1	Promaterterę	false	SELF_SUFFICIENT
ⰒmatⰇ tera 	1	Promatertera	false	SELF_SUFFICIENT
Ⱂpatrui	1	Propatrui	false	SELF_SUFFICIENT
Ⱂpatruus	1	Propatruus	false	SELF_SUFFICIENT
Ⱃ	2	per; pro	true	AMBIGUOUS_WITHOUT_CONTEXT
Ⱃ genieⰆ 	1	progeniem	false	SELF_SUFFICIENT
Ⱃ pitio 	1	propitio	false	SELF_SUFFICIENT
Ⱃ pⰈo 	1	proprio	false	SELF_SUFFICIENT
Ⱃami ta 	1	proamita	false	SELF_SUFFICIENT
Ⱃami tę 	1	proamitⰂ	false	SELF_SUFFICIENT
Ⱃamita	1	Proamita	false	SELF_SUFFICIENT
Ⱃamitę	1	proamitę	false	SELF_SUFFICIENT
Ⱃaui	1	proaui	false	SELF_SUFFICIENT
Ⱃauia	1	proauia	false	SELF_SUFFICIENT
ⰓauiaⰖ	1	proauiaque	false	SELF_SUFFICIENT
ⰓauiⰂ	1	proauiⰂ	false	SELF_SUFFICIENT
Ⱃauunculi	1	proauunculi	false	SELF_SUFFICIENT
Ⱃauunculus	1	proauunculus	false	SELF_SUFFICIENT
Ⱃauus	1	proauus	false	SELF_SUFFICIENT
Ⱃbare	1	probare	false	SELF_SUFFICIENT
Ⱃbari	1	probari	false	SELF_SUFFICIENT
Ⱃbatio ne 	1	probatione	false	SELF_SUFFICIENT
ⰓbatⰜ	1	probatur	false	SELF_SUFFICIENT
Ⱃclamatio	1	proclamatio	false	SELF_SUFFICIENT
Ⱃcreati	1	procreati	false	SELF_SUFFICIENT
Ⱃcreatio	1	procreatio	false	SELF_SUFFICIENT
Ⱃcul	1	procul	false	SELF_SUFFICIENT
Ⱃdest	1	prodest	false	SELF_SUFFICIENT
Ⱃdeunt	1	prodeunt	false	SELF_SUFFICIENT
Ⱃditori	1	proditori	false	SELF_SUFFICIENT
ⰓdituⰆ	1	proditum	false	SELF_SUFFICIENT
Ⱃfa nat 	1	profanat	false	SELF_SUFFICIENT
Ⱃfacto	1	profacto	false	SELF_SUFFICIENT
Ⱃfana	1	profana	false	SELF_SUFFICIENT
Ⱃfe rendaⰆ 	1	proferendam	false	SELF_SUFFICIENT
Ⱃferat	1	proferat	false	SELF_SUFFICIENT
ⰓferatⰜ	1	proferatur	false	SELF_SUFFICIENT
Ⱃferens	1	proferens	false	SELF_SUFFICIENT
Ⱃferri	1	proferri	false	SELF_SUFFICIENT
Ⱃfert	1	profert	false	SELF_SUFFICIENT
Ⱃfessus	1	professus	false	SELF_SUFFICIENT
Ⱃficiet	1	proficiet	false	SELF_SUFFICIENT
Ⱃficiscat	1	proficiscat	false	SELF_SUFFICIENT
Ⱃfluus	1	profluus	false	SELF_SUFFICIENT
Ⱃfugi	1	profugi	false	SELF_SUFFICIENT
Ⱃfugus	1	profugus	false	SELF_SUFFICIENT
Ⱃfutura	1	profutura	false	SELF_SUFFICIENT
Ⱃgenies	1	progenies	false	SELF_SUFFICIENT
Ⱃhi bet 	1	prohibet	false	SELF_SUFFICIENT
Ⱃhibe bat 	1	prohibebat	false	SELF_SUFFICIENT
Ⱃhibemus	1	prohibemus	false	SELF_SUFFICIENT
Ⱃhibenda	1	prohibenda	false	SELF_SUFFICIENT
Ⱃhibens	1	prohibens	false	SELF_SUFFICIENT
Ⱃhibent	1	prohibent	false	SELF_SUFFICIENT
Ⱃhibete	1	prohibete	false	SELF_SUFFICIENT
Ⱃhibita	1	prohibita	false	SELF_SUFFICIENT
Ⱃhibitis	1	prohibitis	false	SELF_SUFFICIENT
ⰓhibituubⰆ	1	prohibitubum	false	SELF_SUFFICIENT
ⰓhibituⰆ	1	prohibitum	false	SELF_SUFFICIENT
Ⱃhibu it 	1	prohibuit	false	SELF_SUFFICIENT
ⰓhibⰂmⰊ	1	prohibⰂmus	false	SELF_SUFFICIENT
Ⱃice	1	proice	false	SELF_SUFFICIENT
Ⱃice re 	1	proicere	false	SELF_SUFFICIENT
Ⱃici	1	proici	false	SELF_SUFFICIENT
Ⱃicientes	1	proicientes	false	SELF_SUFFICIENT
ⰓiectⰂ	1	proiectⰂ	false	SELF_SUFFICIENT
Ⱃlatio ne 	1	prolatione	false	SELF_SUFFICIENT
ⰓlatvⰆ	1	prolatvm	false	SELF_SUFFICIENT
Ⱃlixe	1	prolixe	false	SELF_SUFFICIENT
Ⱃmater terę 	1	Promaterterę	false	SELF_SUFFICIENT
ⰓmatⰇ terę 	1	Promaterterę	false	SELF_SUFFICIENT
ⰓmatⰇterę	1	Promaterterę	false	SELF_SUFFICIENT
ⰓmatⰇterⰂ	1	promaterterⰂ	false	SELF_SUFFICIENT
Ⱃmisit	1	promisit	false	SELF_SUFFICIENT
Ⱃmissa	1	promissa	false	SELF_SUFFICIENT
Ⱃmissio	1	promissio	false	SELF_SUFFICIENT
ⰓmissioneⰆ	1	promissionem	false	SELF_SUFFICIENT
Ⱃmissis	1	promissis	false	SELF_SUFFICIENT
ⰓmissuⰆ	1	promissum	false	SELF_SUFFICIENT
Ⱃmit tit 	1	promittit	false	SELF_SUFFICIENT
Ⱃmittere	1	promittere	false	SELF_SUFFICIENT
Ⱃmitti tⰜ 	1	promittitur	false	SELF_SUFFICIENT
ⰓmittimⰊ	1	promittimus	false	SELF_SUFFICIENT
ⰓmittitⰜ	1	promittitur	false	SELF_SUFFICIENT
Ⱃmotus	1	promotus	false	SELF_SUFFICIENT
Ⱃmul	1	promul	false	SELF_SUFFICIENT
Ⱃnepos	1	pronepos	false	SELF_SUFFICIENT
Ⱃnepotes	2	Pronepotes; pronepotes	true	AMBIGUOUS_WITHOUT_CONTEXT
Ⱃneptis	1	proneptis	false	SELF_SUFFICIENT
ⰓpagariⰞ	1	propagariⰞ	false	SELF_SUFFICIENT
Ⱃpagine	1	propagine	false	SELF_SUFFICIENT
ⰓpaginuⰆ	1	propaginum	false	SELF_SUFFICIENT
Ⱃpatrui	1	propatrui	false	SELF_SUFFICIENT
Ⱃpatruus	1	propatruus	false	SELF_SUFFICIENT
Ⱃperant	1	properant	false	SELF_SUFFICIENT
Ⱃperat	1	properat	false	SELF_SUFFICIENT
Ⱃphe ticuⰆ 	1	propheticum	false	SELF_SUFFICIENT
Ⱃphe tⰂ 	1	prophetⰂ	false	SELF_SUFFICIENT
Ⱃpheta	1	propheta	false	SELF_SUFFICIENT
ⰓphetaruⰆ	1	prophetarum	false	SELF_SUFFICIENT
Ⱃphetas	1	prophetas	false	SELF_SUFFICIENT
