page_id	descriptor_id	pass1	pass2	final_value	adjudication_rule	reviewer_note
f75r	OBJ_PLANT_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75r	OBJ_HUMAN_LIKE	4+	NOT_AUDITED	4+	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75r	OBJ_CONTAINER_LIKE	2-3	NOT_AUDITED	2-3	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75r	OBJ_STAR_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75r	OBJ_CIRCULAR_UNITS	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75r	GEO_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75r	GEO_CONCENTRIC	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75r	GEO_BRANCHING	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75r	FIG_RELATION	INTERACTING	NOT_AUDITED	INTERACTING	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75r	FIG_ENCLOSED	PRESENT	NOT_AUDITED	PRESENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75r	TXT_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75r	VIS_DENSITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75r	VIS_COMPLEXITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75v	COMP_ILLUSTRATION_REGIONS	MULTIPLE	NOT_AUDITED	MULTIPLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75v	COMP_CENTRAL_ILLUSTRATION	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75v	OBJ_PLANT_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75v	OBJ_HUMAN_LIKE	4+	NOT_AUDITED	4+	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75v	OBJ_CONTAINER_LIKE	2-3	NOT_AUDITED	2-3	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75v	OBJ_STAR_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75v	OBJ_CIRCULAR_UNITS	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75v	GEO_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75v	GEO_CONCENTRIC	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75v	GEO_BRANCHING	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75v	FIG_RELATION	INTERACTING	NOT_AUDITED	INTERACTING	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75v	FIG_ENCLOSED	PRESENT	NOT_AUDITED	PRESENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75v	TXT_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75v	VIS_DENSITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f75v	VIS_COMPLEXITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76r	COMP_ILLUSTRATION_REGIONS	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76r	COMP_CENTRAL_ILLUSTRATION	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76r	OBJ_PLANT_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76r	OBJ_HUMAN_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76r	OBJ_CONTAINER_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76r	OBJ_STAR_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76r	OBJ_CIRCULAR_UNITS	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76r	GEO_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76r	GEO_CONCENTRIC	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76r	GEO_BRANCHING	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76r	FIG_RELATION	NOT_APPLICABLE	NOT_AUDITED	NOT_APPLICABLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76r	FIG_ENCLOSED	NOT_APPLICABLE	NOT_AUDITED	NOT_APPLICABLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76r	TXT_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76r	VIS_DENSITY	LOW	NOT_AUDITED	LOW	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76r	VIS_COMPLEXITY	LOW	NOT_AUDITED	LOW	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76v	COMP_ILLUSTRATION_REGIONS	MULTIPLE	NOT_AUDITED	MULTIPLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76v	COMP_CENTRAL_ILLUSTRATION	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76v	OBJ_PLANT_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76v	OBJ_HUMAN_LIKE	4+	NOT_AUDITED	4+	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76v	OBJ_CONTAINER_LIKE	2-3	NOT_AUDITED	2-3	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76v	OBJ_STAR_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76v	OBJ_CIRCULAR_UNITS	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76v	GEO_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76v	GEO_CONCENTRIC	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76v	GEO_BRANCHING	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76v	FIG_RELATION	INTERACTING	NOT_AUDITED	INTERACTING	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76v	FIG_ENCLOSED	PRESENT	NOT_AUDITED	PRESENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76v	TXT_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76v	VIS_DENSITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f76v	VIS_COMPLEXITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77r	COMP_ILLUSTRATION_REGIONS	MULTIPLE	NOT_AUDITED	MULTIPLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77r	COMP_CENTRAL_ILLUSTRATION	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77r	OBJ_PLANT_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77r	OBJ_HUMAN_LIKE	4+	NOT_AUDITED	4+	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77r	OBJ_CONTAINER_LIKE	2-3	NOT_AUDITED	2-3	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77r	OBJ_STAR_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77r	OBJ_CIRCULAR_UNITS	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77r	GEO_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77r	GEO_CONCENTRIC	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77r	GEO_BRANCHING	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77r	FIG_RELATION	INTERACTING	NOT_AUDITED	INTERACTING	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77r	FIG_ENCLOSED	PRESENT	NOT_AUDITED	PRESENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77r	TXT_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77r	VIS_DENSITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77r	VIS_COMPLEXITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77v	COMP_ILLUSTRATION_REGIONS	MULTIPLE	NOT_AUDITED	MULTIPLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77v	COMP_CENTRAL_ILLUSTRATION	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77v	OBJ_PLANT_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77v	OBJ_HUMAN_LIKE	4+	NOT_AUDITED	4+	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77v	OBJ_CONTAINER_LIKE	2-3	NOT_AUDITED	2-3	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77v	OBJ_STAR_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77v	OBJ_CIRCULAR_UNITS	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77v	GEO_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77v	GEO_CONCENTRIC	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77v	GEO_BRANCHING	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77v	FIG_RELATION	INTERACTING	NOT_AUDITED	INTERACTING	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77v	FIG_ENCLOSED	PRESENT	NOT_AUDITED	PRESENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77v	TXT_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77v	VIS_DENSITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f77v	VIS_COMPLEXITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78r	COMP_ILLUSTRATION_REGIONS	MULTIPLE	NOT_AUDITED	MULTIPLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78r	COMP_CENTRAL_ILLUSTRATION	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78r	OBJ_PLANT_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78r	OBJ_HUMAN_LIKE	4+	NOT_AUDITED	4+	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78r	OBJ_CONTAINER_LIKE	2-3	NOT_AUDITED	2-3	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78r	OBJ_STAR_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78r	OBJ_CIRCULAR_UNITS	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78r	GEO_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78r	GEO_CONCENTRIC	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78r	GEO_BRANCHING	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78r	FIG_RELATION	INTERACTING	NOT_AUDITED	INTERACTING	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78r	FIG_ENCLOSED	PRESENT	NOT_AUDITED	PRESENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78r	TXT_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78r	VIS_DENSITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78r	VIS_COMPLEXITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78v	COMP_ILLUSTRATION_REGIONS	MULTIPLE	NOT_AUDITED	MULTIPLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78v	COMP_CENTRAL_ILLUSTRATION	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78v	OBJ_PLANT_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78v	OBJ_HUMAN_LIKE	4+	NOT_AUDITED	4+	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78v	OBJ_CONTAINER_LIKE	2-3	NOT_AUDITED	2-3	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78v	OBJ_STAR_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78v	OBJ_CIRCULAR_UNITS	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78v	GEO_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78v	GEO_CONCENTRIC	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78v	GEO_BRANCHING	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78v	FIG_RELATION	INTERACTING	NOT_AUDITED	INTERACTING	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78v	FIG_ENCLOSED	PRESENT	NOT_AUDITED	PRESENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78v	TXT_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78v	VIS_DENSITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f78v	VIS_COMPLEXITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79r	COMP_ILLUSTRATION_REGIONS	MULTIPLE	NOT_AUDITED	MULTIPLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79r	COMP_CENTRAL_ILLUSTRATION	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79r	OBJ_PLANT_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79r	OBJ_HUMAN_LIKE	4+	NOT_AUDITED	4+	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79r	OBJ_CONTAINER_LIKE	2-3	NOT_AUDITED	2-3	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79r	OBJ_STAR_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79r	OBJ_CIRCULAR_UNITS	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79r	GEO_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79r	GEO_CONCENTRIC	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79r	GEO_BRANCHING	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79r	FIG_RELATION	INTERACTING	NOT_AUDITED	INTERACTING	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79r	FIG_ENCLOSED	PRESENT	NOT_AUDITED	PRESENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79r	TXT_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79r	VIS_DENSITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79r	VIS_COMPLEXITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79v	COMP_ILLUSTRATION_REGIONS	MULTIPLE	NOT_AUDITED	MULTIPLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79v	COMP_CENTRAL_ILLUSTRATION	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79v	OBJ_PLANT_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79v	OBJ_HUMAN_LIKE	4+	NOT_AUDITED	4+	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79v	OBJ_CONTAINER_LIKE	2-3	NOT_AUDITED	2-3	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79v	OBJ_STAR_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79v	OBJ_CIRCULAR_UNITS	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79v	GEO_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79v	GEO_CONCENTRIC	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79v	GEO_BRANCHING	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79v	FIG_RELATION	INTERACTING	NOT_AUDITED	INTERACTING	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79v	FIG_ENCLOSED	PRESENT	NOT_AUDITED	PRESENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79v	TXT_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79v	VIS_DENSITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f79v	VIS_COMPLEXITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f80r	COMP_ILLUSTRATION_REGIONS	MULTIPLE	NOT_AUDITED	MULTIPLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f80r	COMP_CENTRAL_ILLUSTRATION	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f80r	OBJ_PLANT_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f80r	OBJ_HUMAN_LIKE	4+	NOT_AUDITED	4+	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f80r	OBJ_CONTAINER_LIKE	2-3	NOT_AUDITED	2-3	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f80r	OBJ_STAR_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f80r	OBJ_CIRCULAR_UNITS	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f80r	GEO_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f80r	GEO_CONCENTRIC	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f80r	GEO_BRANCHING	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f80r	FIG_RELATION	INTERACTING	NOT_AUDITED	INTERACTING	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f80r	FIG_ENCLOSED	PRESENT	NOT_AUDITED	PRESENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f80r	TXT_RADIAL	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f80r	VIS_DENSITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f80r	VIS_COMPLEXITY	HIGH	NOT_AUDITED	HIGH	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f80v	COMP_ILLUSTRATION_REGIONS	MULTIPLE	NOT_AUDITED	MULTIPLE	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f80v	COMP_CENTRAL_ILLUSTRATION	ABSENT	NOT_AUDITED	ABSENT	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
f80v	OBJ_PLANT_LIKE	0	NOT_AUDITED	0	SINGLE_FULL_PASS_PREDECLARED_AUDIT	Full visual pass; outside predeclared audit sample
