pattern_type	length	pattern	token_type_count	token_frequency_count	productivity_class
SUFFIX	3	sin	1	1	RARE
SUFFIX	3	sky	2	4	RARE
SUFFIX	3	soc	1	1	RARE
SUFFIX	3	soe	1	1	RARE
SUFFIX	3	sog	1	1	RARE
SUFFIX	3	soj	1	1	RARE
SUFFIX	3	sol	6	72	RARE
SUFFIX	3	som	2	3	RARE
SUFFIX	3	sor	6	56	RARE
SUFFIX	3	sos	5	9	RARE
SUFFIX	3	soy	2	3	RARE
SUFFIX	3	tad	1	1	RARE
SUFFIX	3	tag	2	2	RARE
SUFFIX	3	tai	2	2	RARE
SUFFIX	3	tal	20	269	PRODUCTIVE
SUFFIX	3	tam	20	99	PRODUCTIVE
SUFFIX	3	tan	4	7	RARE
SUFFIX	3	tar	30	327	PRODUCTIVE
SUFFIX	3	tas	5	8	RARE
SUFFIX	3	tay	3	3	RARE
SUFFIX	3	tch	5	10	RARE
SUFFIX	3	tco	1	1	RARE
SUFFIX	3	tcy	1	1	RARE
SUFFIX	3	tdc	1	1	RARE
SUFFIX	3	tdg	1	1	RARE
SUFFIX	3	tdy	3	4	RARE
SUFFIX	3	tea	1	1	RARE
SUFFIX	3	ted	5	9	RARE
SUFFIX	3	tee	3	3	RARE
SUFFIX	3	teg	2	2	RARE
SUFFIX	3	teo	5	28	RARE
SUFFIX	3	tes	3	8	RARE
SUFFIX	3	tey	27	157	PRODUCTIVE
SUFFIX	3	thd	2	2	RARE
SUFFIX	3	the	1	1	RARE
SUFFIX	3	thh	2	2	RARE
SUFFIX	3	thl	1	1	RARE
SUFFIX	3	tho	6	27	RARE
SUFFIX	3	thr	1	1	RARE
SUFFIX	3	ths	2	2	RARE
SUFFIX	3	thy	55	376	PRODUCTIVE
SUFFIX	3	tir	1	1	RARE
SUFFIX	3	tod	6	10	RARE
SUFFIX	3	tol	14	214	PRODUCTIVE
SUFFIX	3	tom	3	4	RARE
SUFFIX	3	tor	13	115	PRODUCTIVE
SUFFIX	3	tos	8	15	RARE
SUFFIX	3	toy	7	12	RARE
SUFFIX	3	tsh	2	2	RARE
SUFFIX	3	tyd	4	4	RARE
SUFFIX	3	tym	1	1	RARE
SUFFIX	3	tyr	1	1	RARE
SUFFIX	3	tys	1	1	RARE
SUFFIX	3	vor	1	1	RARE
SUFFIX	3	xam	1	1	RARE
SUFFIX	3	xar	5	6	RARE
SUFFIX	3	xol	1	1	RARE
SUFFIX	3	xor	5	5	RARE
SUFFIX	3	yal	1	1	RARE
SUFFIX	3	yar	4	4	RARE
SUFFIX	3	ych	1	2	RARE
SUFFIX	3	yda	1	1	RARE
SUFFIX	3	ydg	2	2	RARE
SUFFIX	3	ydl	1	1	RARE
SUFFIX	3	yds	1	1	RARE
SUFFIX	3	ydy	38	57	PRODUCTIVE
SUFFIX	3	yet	1	1	RARE
SUFFIX	3	yey	1	1	RARE
SUFFIX	3	ygy	1	1	RARE
SUFFIX	3	yhy	1	1	RARE
SUFFIX	3	yka	1	1	RARE
SUFFIX	3	yke	1	1	RARE
SUFFIX	3	ykl	1	1	RARE
SUFFIX	3	yko	2	5	RARE
SUFFIX	3	yky	12	38	PRODUCTIVE
SUFFIX	3	ylg	1	1	RARE
SUFFIX	3	yly	4	4	RARE
SUFFIX	3	yog	1	1	RARE
SUFFIX	3	yol	4	5	RARE
SUFFIX	3	yor	3	5	RARE
SUFFIX	3	yrd	1	1	RARE
SUFFIX	3	yry	3	3	RARE
SUFFIX	3	ysd	1	1	RARE
SUFFIX	3	ysh	1	1	RARE
SUFFIX	3	ysy	1	1	RARE
SUFFIX	3	yto	1	5	RARE
SUFFIX	3	yty	12	39	PRODUCTIVE
SUFFIX	3	zan	1	1	RARE
SUFFIX	3	zar	1	1	RARE
SUFFIX	4	achy	2	2	RARE
SUFFIX	4	acty	1	1	RARE
SUFFIX	4	adag	2	2	RARE
SUFFIX	4	adal	1	1	RARE
SUFFIX	4	adam	3	3	RARE
SUFFIX	4	adar	3	3	RARE
SUFFIX	4	ador	1	1	RARE
SUFFIX	4	aeep	1	1	RARE
SUFFIX	4	aees	1	1	RARE
SUFFIX	4	aeky	1	1	RARE
SUFFIX	4	aesy	1	1	RARE
SUFFIX	4	aich	1	1	RARE
SUFFIX	4	aidy	4	4	RARE
SUFFIX	4	aies	1	1	RARE
SUFFIX	4	aify	1	1	RARE
SUFFIX	4	aihc	1	1	RARE
SUFFIX	4	aiig	2	2	RARE
SUFFIX	4	aiii	2	2	RARE
SUFFIX	4	aiil	6	6	RARE
SUFFIX	4	aiim	8	10	RARE
SUFFIX	4	aiin	471	3904	PRODUCTIVE
SUFFIX	4	aiio	1	1	RARE
SUFFIX	4	aiip	1	1	RARE
SUFFIX	4	aiir	40	117	PRODUCTIVE
SUFFIX	4	aiis	6	7	RARE
SUFFIX	4	aiiy	1	1	RARE
SUFFIX	4	aike	1	1	RARE
SUFFIX	4	aiky	2	2	RARE
SUFFIX	4	ailo	1	1	RARE
SUFFIX	4	aily	2	2	RARE
SUFFIX	4	aimd	1	1	RARE
SUFFIX	4	aimg	1	1	RARE
SUFFIX	4	aimy	2	2	RARE
SUFFIX	4	ainl	1	1	RARE
SUFFIX	4	aino	1	2	RARE
SUFFIX	4	ainy	10	10	PRODUCTIVE
SUFFIX	4	aipy	2	2	RARE
SUFFIX	4	airg	1	1	RARE
SUFFIX	4	airl	1	1	RARE
SUFFIX	4	airn	1	1	RARE
SUFFIX	4	airo	3	3	RARE
SUFFIX	4	airs	1	1	RARE
SUFFIX	4	airy	13	17	PRODUCTIVE
SUFFIX	4	aisl	1	1	RARE
SUFFIX	4	aisy	1	1	RARE
SUFFIX	4	ajam	1	1	RARE
SUFFIX	4	akal	3	3	RARE
SUFFIX	4	akam	1	1	RARE
SUFFIX	4	akar	3	3	RARE
SUFFIX	4	akas	1	1	RARE
SUFFIX	4	akeg	1	1	RARE
SUFFIX	4	akeo	1	1	RARE
SUFFIX	4	akey	1	1	RARE
SUFFIX	4	akod	1	1	RARE
SUFFIX	4	akol	1	1	RARE
SUFFIX	4	alal	12	34	PRODUCTIVE
SUFFIX	4	alam	8	27	RARE
SUFFIX	4	alar	17	32	PRODUCTIVE
SUFFIX	4	alas	1	1	RARE
SUFFIX	4	alda	1	1	RARE
SUFFIX	4	aldg	1	1	RARE
SUFFIX	4	aldl	1	1	RARE
SUFFIX	4	aldo	1	1	RARE
SUFFIX	4	aldy	37	102	PRODUCTIVE
SUFFIX	4	alef	1	1	RARE
SUFFIX	4	ales	1	1	RARE
SUFFIX	4	alet	1	1	RARE
SUFFIX	4	alfo	1	1	RARE
SUFFIX	4	alif	1	1	RARE
SUFFIX	4	alke	1	1	RARE
SUFFIX	4	alkl	1	1	RARE
SUFFIX	4	alky	7	11	RARE
SUFFIX	4	ally	1	1	RARE
SUFFIX	4	alod	5	6	RARE
SUFFIX	4	alol	16	32	PRODUCTIVE
SUFFIX	4	alom	7	12	RARE
SUFFIX	4	alor	21	42	PRODUCTIVE
SUFFIX	4	alos	6	6	RARE
SUFFIX	4	aloy	1	1	RARE
SUFFIX	4	alpy	1	1	RARE
SUFFIX	4	alry	1	1	RARE
SUFFIX	4	alsh	1	1	RARE
SUFFIX	4	alsy	5	6	RARE
SUFFIX	4	alxy	1	1	RARE
SUFFIX	4	alyd	1	1	RARE
SUFFIX	4	alys	3	4	RARE
SUFFIX	4	amal	1	1	RARE
SUFFIX	4	amam	2	2	RARE
SUFFIX	4	aman	1	1	RARE
SUFFIX	4	amar	1	1	RARE
SUFFIX	4	amdy	4	4	RARE
SUFFIX	4	amod	1	1	RARE
SUFFIX	4	amom	2	2	RARE
SUFFIX	4	anam	1	1	RARE
SUFFIX	4	anol	1	1	RARE
SUFFIX	4	aoky	1	1	RARE
SUFFIX	4	aora	1	1	RARE
SUFFIX	4	arad	1	1	RARE
SUFFIX	4	arag	2	2	RARE
SUFFIX	4	arai	1	1	RARE
SUFFIX	4	aral	20	53	PRODUCTIVE
SUFFIX	4	aram	25	55	PRODUCTIVE
SUFFIX	4	aran	5	5	RARE
SUFFIX	4	arar	18	37	PRODUCTIVE
SUFFIX	4	aras	1	1	RARE
SUFFIX	4	aray	1	1	RARE
SUFFIX	4	arcr	1	1	RARE
SUFFIX	4	arda	1	1	RARE
SUFFIX	4	ardy	12	13	PRODUCTIVE
SUFFIX	4	arem	1	1	RARE
SUFFIX	4	areu	1	1	RARE
SUFFIX	4	arin	1	1	RARE
SUFFIX	4	arod	4	4	RARE
SUFFIX	4	arol	13	29	PRODUCTIVE
SUFFIX	4	arom	5	9	RARE
SUFFIX	4	aror	5	12	RARE
SUFFIX	4	aros	3	3	RARE
SUFFIX	4	aroy	1	1	RARE
SUFFIX	4	arsa	1	1	RARE
SUFFIX	4	arxy	1	1	RARE
SUFFIX	4	asal	3	3	RARE
SUFFIX	4	asam	1	1	RARE
SUFFIX	4	ashe	1	1	RARE
SUFFIX	4	ashs	1	1	RARE
SUFFIX	4	ashy	1	1	RARE
SUFFIX	4	asol	1	1	RARE
SUFFIX	4	asor	1	1	RARE
SUFFIX	4	atam	1	1	RARE
SUFFIX	4	atar	2	2	RARE
SUFFIX	4	axor	1	1	RARE
SUFFIX	4	aydy	1	1	RARE
SUFFIX	4	ayty	1	1	RARE
SUFFIX	4	cfho	1	1	RARE
SUFFIX	4	cfhs	1	1	RARE
SUFFIX	4	cfhy	15	24	PRODUCTIVE
SUFFIX	4	chad	1	1	RARE
SUFFIX	4	chag	1	1	RARE
SUFFIX	4	chaj	1	1	RARE
SUFFIX	4	chal	25	91	PRODUCTIVE
SUFFIX	4	cham	18	38	PRODUCTIVE
SUFFIX	4	chan	4	15	RARE
SUFFIX	4	chap	1	1	RARE
SUFFIX	4	char	33	141	PRODUCTIVE
SUFFIX	4	chas	4	5	RARE
SUFFIX	4	chch	1	1	RARE
SUFFIX	4	chck	1	1	RARE
SUFFIX	4	chct	1	1	RARE
SUFFIX	4	chda	2	2	RARE
SUFFIX	4	chdg	1	1	RARE
SUFFIX	4	chdm	1	1	RARE
SUFFIX	4	chdo	1	1	RARE
SUFFIX	4	chds	1	1	RARE
SUFFIX	4	chdy	108	556	PRODUCTIVE
SUFFIX	4	chea	2	2	RARE
SUFFIX	4	ched	22	55	PRODUCTIVE
SUFFIX	4	chee	3	4	RARE
SUFFIX	4	chef	2	2	RARE
SUFFIX	4	cheg	5	7	RARE
SUFFIX	4	chek	1	6	RARE
SUFFIX	4	cheo	25	136	PRODUCTIVE
SUFFIX	4	chep	1	5	RARE
SUFFIX	4	cher	3	5	RARE
SUFFIX	4	ches	21	65	PRODUCTIVE
SUFFIX	4	chet	3	3	RARE
SUFFIX	4	chey	136	887	PRODUCTIVE
SUFFIX	4	chho	2	2	RARE
SUFFIX	4	chhs	1	1	RARE
SUFFIX	4	chhy	1	1	RARE
SUFFIX	4	chio	1	1	RARE
SUFFIX	4	chko	1	2	RARE
SUFFIX	4	chky	6	23	RARE
SUFFIX	4	chls	2	2	RARE
SUFFIX	4	chly	1	1	RARE
SUFFIX	4	chod	18	35	PRODUCTIVE
SUFFIX	4	chof	3	4	RARE
SUFFIX	4	chog	2	4	RARE
SUFFIX	4	chok	2	6	RARE
SUFFIX	4	chol	59	638	PRODUCTIVE
SUFFIX	4	chom	13	27	PRODUCTIVE
SUFFIX	4	chon	5	5	RARE
SUFFIX	4	chop	2	3	RARE
SUFFIX	4	chor	61	446	PRODUCTIVE
SUFFIX	4	chos	20	66	PRODUCTIVE
SUFFIX	4	chot	2	5	RARE
SUFFIX	4	choy	9	19	RARE
SUFFIX	4	chpy	1	1	RARE
SUFFIX	4	chry	1	1	RARE
SUFFIX	4	chsd	4	5	RARE
SUFFIX	4	chsi	1	1	RARE
SUFFIX	4	chsl	1	1	RARE
SUFFIX	4	chso	4	6	RARE
SUFFIX	4	chsy	10	10	PRODUCTIVE
SUFFIX	4	chtl	1	2	RARE
SUFFIX	4	chty	4	16	RARE
SUFFIX	4	chyd	4	5	RARE
SUFFIX	4	chyr	1	1	RARE
SUFFIX	4	chys	3	3	RARE
SUFFIX	4	chyt	1	1	RARE
SUFFIX	4	chzs	1	1	RARE
SUFFIX	4	ckal	1	1	RARE
SUFFIX	4	ckay	1	1	RARE
SUFFIX	4	ckeo	1	1	RARE
SUFFIX	4	ckes	1	1	RARE
SUFFIX	4	ckey	4	4	RARE
SUFFIX	4	ckha	1	1	RARE
SUFFIX	4	ckhd	2	5	RARE
SUFFIX	4	ckhh	1	1	RARE
SUFFIX	4	ckho	4	5	RARE
SUFFIX	4	ckhs	2	2	RARE
SUFFIX	4	ckhy	58	444	PRODUCTIVE
SUFFIX	4	ckom	1	1	RARE
SUFFIX	4	ckyy	1	1	RARE
SUFFIX	4	cpar	1	1	RARE
SUFFIX	4	cpho	1	2	RARE
SUFFIX	4	cphy	17	45	PRODUCTIVE
SUFFIX	4	cpor	2	2	RARE
SUFFIX	4	ctes	1	1	RARE
SUFFIX	4	ctey	1	1	RARE
SUFFIX	4	cthd	2	2	RARE
SUFFIX	4	cthe	1	1	RARE
SUFFIX	4	cthh	2	2	RARE
SUFFIX	4	cthl	1	1	RARE
SUFFIX	4	ctho	6	27	RARE
SUFFIX	4	cthr	1	1	RARE
SUFFIX	4	cths	2	2	RARE
SUFFIX	4	cthy	43	359	PRODUCTIVE
SUFFIX	4	ctol	1	1	RARE
SUFFIX	4	ctos	1	2	RARE
SUFFIX	4	ctoy	2	2	RARE
SUFFIX	4	daal	1	1	RARE
SUFFIX	4	daar	1	1	RARE
SUFFIX	4	dady	7	8	RARE
SUFFIX	4	dago	1	1	RARE
SUFFIX	4	daid	1	1	RARE
SUFFIX	4	daig	2	3	RARE
SUFFIX	4	daii	1	1	RARE
SUFFIX	4	dail	3	4	RARE
SUFFIX	4	daim	7	17	RARE
SUFFIX	4	dain	85	405	PRODUCTIVE
SUFFIX	4	dair	40	167	PRODUCTIVE
SUFFIX	4	dais	2	3	RARE
SUFFIX	4	dait	1	1	RARE
SUFFIX	4	daky	3	4	RARE
SUFFIX	4	dald	1	1	RARE
SUFFIX	4	dalg	2	2	RARE
SUFFIX	4	dalo	3	5	RARE
SUFFIX	4	dalr	1	1	RARE
SUFFIX	4	dals	6	14	RARE
SUFFIX	4	daly	22	62	PRODUCTIVE
SUFFIX	4	dama	1	1	RARE
SUFFIX	4	damo	1	1	RARE
SUFFIX	4	damy	1	1	RARE
SUFFIX	4	daor	1	1	RARE
SUFFIX	4	dara	1	1	RARE
SUFFIX	4	dard	2	2	RARE
SUFFIX	4	dare	1	1	RARE
SUFFIX	4	daro	2	2	RARE
SUFFIX	4	dary	10	32	PRODUCTIVE
SUFFIX	4	dasy	1	2	RARE
SUFFIX	4	dcar	1	1	RARE
SUFFIX	4	dchd	1	2	RARE
SUFFIX	4	dchg	1	1	RARE
SUFFIX	4	dcho	2	8	RARE
SUFFIX	4	dchs	2	2	RARE
SUFFIX	4	dchy	24	57	PRODUCTIVE
SUFFIX	4	dcky	1	1	RARE
SUFFIX	4	ddal	2	2	RARE
SUFFIX	4	ddor	1	2	RARE
SUFFIX	4	deam	1	1	RARE
SUFFIX	4	dedy	4	6	RARE
SUFFIX	4	deec	1	1	RARE
SUFFIX	4	deed	3	3	RARE
SUFFIX	4	deee	1	1	RARE
SUFFIX	4	deeg	1	1	RARE
SUFFIX	4	dees	6	6	RARE
SUFFIX	4	deey	16	23	PRODUCTIVE
SUFFIX	4	defo	1	1	RARE
SUFFIX	4	deol	1	1	RARE
SUFFIX	4	deor	1	1	RARE
SUFFIX	4	desh	1	1	RARE
SUFFIX	4	desy	1	1	RARE
SUFFIX	4	diin	2	2	RARE
SUFFIX	4	dkar	1	1	RARE
SUFFIX	4	dkol	1	1	RARE
SUFFIX	4	dkor	1	1	RARE
SUFFIX	4	dlal	1	1	RARE
SUFFIX	4	dlar	3	4	RARE
SUFFIX	4	dlls	1	1	RARE
SUFFIX	4	dlod	1	1	RARE
SUFFIX	4	dlos	1	1	RARE
SUFFIX	4	doal	1	1	RARE
SUFFIX	4	dodl	1	1	RARE
SUFFIX	4	dody	8	14	RARE
SUFFIX	4	doee	1	1	RARE
SUFFIX	4	doef	1	1	RARE
SUFFIX	4	doin	1	1	RARE
SUFFIX	4	doir	1	1	RARE
SUFFIX	4	doky	1	1	RARE
SUFFIX	4	dold	1	2	RARE
SUFFIX	4	dolo	1	1	RARE
SUFFIX	4	dols	1	1	RARE
SUFFIX	4	doly	3	8	RARE
SUFFIX	4	dorl	1	1	RARE
SUFFIX	4	dory	2	5	RARE
SUFFIX	4	dosg	1	1	RARE
SUFFIX	4	doty	1	1	RARE
SUFFIX	4	dshe	1	2	RARE
SUFFIX	4	dsho	3	10	RARE
SUFFIX	4	dshs	1	1	RARE
SUFFIX	4	dshy	5	12	RARE
SUFFIX	4	dtal	1	1	RARE
SUFFIX	4	dtos	1	1	RARE
SUFFIX	4	dxar	1	1	RARE
SUFFIX	4	dyal	1	1	RARE
SUFFIX	4	dyar	2	2	RARE
SUFFIX	4	dydy	7	10	RARE
SUFFIX	4	dyky	1	5	RARE
SUFFIX	4	dyol	2	2	RARE
SUFFIX	4	dyor	1	1	RARE
SUFFIX	4	dysd	1	1	RARE
SUFFIX	4	dyty	3	5	RARE
SUFFIX	4	eady	2	2	RARE
SUFFIX	4	eail	1	1	RARE
SUFFIX	4	eain	16	22	PRODUCTIVE
SUFFIX	4	eair	1	1	RARE
SUFFIX	4	eais	1	1	RARE
SUFFIX	4	eald	1	1	RARE
SUFFIX	4	eals	2	2	RARE
SUFFIX	4	ealy	9	11	RARE
SUFFIX	4	eamy	1	1	RARE
SUFFIX	4	eary	6	7	RARE
SUFFIX	4	easa	1	1	RARE
SUFFIX	4	ecar	1	1	RARE
SUFFIX	4	echd	1	1	RARE
SUFFIX	4	echo	2	2	RARE
SUFFIX	4	echs	2	2	RARE
SUFFIX	4	echy	29	68	PRODUCTIVE
SUFFIX	4	ecir	1	1	RARE
SUFFIX	4	ecky	1	1	RARE
SUFFIX	4	ecos	1	1	RARE
SUFFIX	4	ecry	1	1	RARE
SUFFIX	4	ectc	1	1	RARE
SUFFIX	4	ecth	1	1	RARE
SUFFIX	4	edal	40	110	PRODUCTIVE
SUFFIX	4	edam	16	32	PRODUCTIVE
SUFFIX	4	edan	3	3	RARE
SUFFIX	4	edar	47	152	PRODUCTIVE
SUFFIX	4	edas	2	2	RARE
SUFFIX	4	edch	1	1	RARE
SUFFIX	4	edcr	1	1	RARE
SUFFIX	4	eddl	2	2	RARE
SUFFIX	4	eddy	3	3	RARE
SUFFIX	4	eder	1	1	RARE
SUFFIX	4	edey	11	11	PRODUCTIVE
SUFFIX	4	edky	2	2	RARE
SUFFIX	4	edls	1	1	RARE
SUFFIX	4	edol	11	16	PRODUCTIVE
SUFFIX	4	edor	12	19	PRODUCTIVE
SUFFIX	4	edos	2	2	RARE
SUFFIX	4	edoy	1	1	RARE
SUFFIX	4	edpy	1	1	RARE
SUFFIX	4	edyd	2	2	RARE
SUFFIX	4	edyl	3	3	RARE
SUFFIX	4	edym	1	1	RARE
SUFFIX	4	edyo	1	1	RARE
SUFFIX	4	edyr	2	2	RARE
SUFFIX	4	edyy	1	1	RARE
SUFFIX	4	eeal	17	22	PRODUCTIVE
SUFFIX	4	eeam	5	8	RARE
SUFFIX	4	eear	20	37	PRODUCTIVE
SUFFIX	4	eeas	4	4	RARE
SUFFIX	4	eech	1	1	RARE
SUFFIX	4	eeda	1	2	RARE
SUFFIX	4	eedo	3	3	RARE
SUFFIX	4	eedu	1	1	RARE
SUFFIX	4	eedy	136	1240	PRODUCTIVE
SUFFIX	4	eeeb	8	8	RARE
SUFFIX	4	eeed	10	10	PRODUCTIVE
SUFFIX	4	eeeg	3	3	RARE
SUFFIX	4	eeeo	10	11	PRODUCTIVE
SUFFIX	4	eeer	3	3	RARE
SUFFIX	4	eees	27	53	PRODUCTIVE
SUFFIX	4	eeey	56	183	PRODUCTIVE
SUFFIX	4	eefy	3	4	RARE
SUFFIX	4	eeil	1	1	RARE
SUFFIX	4	eeis	1	1	RARE
SUFFIX	4	eeky	10	48	PRODUCTIVE
SUFFIX	4	eely	2	2	RARE
SUFFIX	4	eeod	13	19	PRODUCTIVE
SUFFIX	4	eeog	1	1	RARE
SUFFIX	4	eeol	34	122	PRODUCTIVE
SUFFIX	4	eeom	1	3	RARE
SUFFIX	4	eeon	1	1	RARE
SUFFIX	4	eeor	35	94	PRODUCTIVE
SUFFIX	4	eeos	27	64	PRODUCTIVE
SUFFIX	4	eeoy	8	8	RARE
SUFFIX	4	eepy	1	1	RARE
SUFFIX	4	eery	1	1	RARE
SUFFIX	4	eese	3	3	RARE
SUFFIX	4	eesg	1	1	RARE
SUFFIX	4	eesy	13	15	PRODUCTIVE
SUFFIX	4	eeta	1	1	RARE
SUFFIX	4	eety	11	20	PRODUCTIVE
SUFFIX	4	eeyd	1	1	RARE
SUFFIX	4	eeyl	2	2	RARE
SUFFIX	4	eeyr	1	1	RARE
SUFFIX	4	eeys	1	2	RARE
SUFFIX	4	efal	1	1	RARE
SUFFIX	4	efam	1	1	RARE
SUFFIX	4	efar	3	3	RARE
SUFFIX	4	efol	2	2	RARE
SUFFIX	4	egal	1	1	RARE
SUFFIX	4	eiii	1	1	RARE
SUFFIX	4	eiin	1	1	RARE
SUFFIX	4	eiir	1	1	RARE
SUFFIX	4	ekad	1	1	RARE
SUFFIX	4	ekal	4	19	RARE
SUFFIX	4	ekam	4	5	RARE
SUFFIX	4	ekan	2	2	RARE
SUFFIX	4	ekar	10	21	PRODUCTIVE
SUFFIX	4	ekas	1	1	RARE
SUFFIX	4	ekch	1	1	RARE
SUFFIX	4	ekea	1	1	RARE
SUFFIX	4	eked	1	1	RARE
SUFFIX	4	ekeo	1	1	RARE
SUFFIX	4	ekey	12	28	PRODUCTIVE
SUFFIX	4	ekhy	1	1	RARE
SUFFIX	4	ekol	6	10	RARE
SUFFIX	4	ekor	5	6	RARE
SUFFIX	4	ekoy	1	1	RARE
SUFFIX	4	eksa	1	1	RARE
SUFFIX	4	ekyd	1	1	RARE
SUFFIX	4	elal	1	1	RARE
SUFFIX	4	eoal	5	6	RARE
SUFFIX	4	eoam	1	1	RARE
SUFFIX	4	eoar	11	14	PRODUCTIVE
SUFFIX	4	eocy	1	1	RARE
SUFFIX	4	eoda	1	2	RARE
SUFFIX	4	eodc	1	1	RARE
SUFFIX	4	eode	1	1	RARE
SUFFIX	4	eodl	7	7	RARE
SUFFIX	4	eodo	1	1	RARE
SUFFIX	4	eodr	1	1	RARE
SUFFIX	4	eods	1	1	RARE
SUFFIX	4	eody	123	616	PRODUCTIVE
SUFFIX	4	eoet	1	1	RARE
SUFFIX	4	eoey	2	2	RARE
SUFFIX	4	eofy	1	1	RARE
SUFFIX	4	eoky	13	29	PRODUCTIVE
SUFFIX	4	eold	3	3	RARE
SUFFIX	4	eolk	1	1	RARE
SUFFIX	4	eolo	2	2	RARE
SUFFIX	4	eols	6	10	RARE
SUFFIX	4	eoly	21	36	PRODUCTIVE
SUFFIX	4	eool	3	3	RARE
SUFFIX	4	eoor	5	5	RARE
SUFFIX	4	eopy	1	1	RARE
SUFFIX	4	eoqo	1	1	RARE
SUFFIX	4	eorl	1	1	RARE
SUFFIX	4	eory	4	6	RARE
SUFFIX	4	eosy	2	3	RARE
SUFFIX	4	eota	1	1	RARE
SUFFIX	4	eoto	2	2	RARE
SUFFIX	4	eoty	5	10	RARE
SUFFIX	4	eoyd	1	1	RARE
SUFFIX	4	eoys	1	1	RARE
SUFFIX	4	epam	1	1	RARE
SUFFIX	4	epar	1	3	RARE
SUFFIX	4	epho	1	1	RARE
SUFFIX	4	epol	2	2	RARE
SUFFIX	4	epos	1	1	RARE
SUFFIX	4	esal	3	3	RARE
SUFFIX	4	esan	1	1	RARE
SUFFIX	4	esar	1	1	RARE
SUFFIX	4	esas	1	1	RARE
SUFFIX	4	esdy	1	1	RARE
SUFFIX	4	esed	2	2	RARE
SUFFIX	4	eses	1	1	RARE
SUFFIX	4	esey	7	7	RARE
SUFFIX	4	esha	1	1	RARE
SUFFIX	4	eshd	2	2	RARE
SUFFIX	4	eshe	2	2	RARE
SUFFIX	4	esho	3	3	RARE
SUFFIX	4	eshs	2	2	RARE
SUFFIX	4	eshy	15	19	PRODUCTIVE
SUFFIX	4	esoe	1	1	RARE
SUFFIX	4	esos	1	1	RARE
SUFFIX	4	esoy	1	1	RARE
SUFFIX	4	etal	6	6	RARE
SUFFIX	4	etam	6	6	RARE
SUFFIX	4	etan	1	1	RARE
SUFFIX	4	etar	5	10	RARE
SUFFIX	4	etas	1	1	RARE
SUFFIX	4	etay	1	1	RARE
SUFFIX	4	etdy	1	1	RARE
SUFFIX	4	eted	1	1	RARE
SUFFIX	4	etee	1	1	RARE
SUFFIX	4	eteg	1	1	RARE
SUFFIX	4	etey	7	15	RARE
SUFFIX	4	etyd	1	1	RARE
SUFFIX	4	eyar	1	1	RARE
SUFFIX	4	eydy	3	3	RARE
SUFFIX	4	eyet	1	1	RARE
SUFFIX	4	eyko	1	1	RARE
SUFFIX	4	eyky	3	5	RARE
SUFFIX	4	eyor	1	1	RARE
SUFFIX	4	eyry	1	1	RARE
SUFFIX	4	eysy	1	1	RARE
SUFFIX	4	eyty	2	2	RARE
SUFFIX	4	fady	1	1	RARE
SUFFIX	4	fain	4	4	RARE
SUFFIX	4	fair	4	6	RARE
SUFFIX	4	fals	1	1	RARE
SUFFIX	4	faly	2	2	RARE
SUFFIX	4	fary	4	4	RARE
SUFFIX	4	fchd	2	2	RARE
SUFFIX	4	fcho	1	2	RARE
SUFFIX	4	fchr	1	1	RARE
SUFFIX	4	fchs	1	1	RARE
SUFFIX	4	fchy	11	17	PRODUCTIVE
SUFFIX	4	fdaj	1	1	RARE
SUFFIX	4	feeo	1	1	RARE
SUFFIX	4	fhal	1	1	RARE
SUFFIX	4	fham	1	1	RARE
SUFFIX	4	fhar	1	2	RARE
SUFFIX	4	fhdy	5	5	RARE
SUFFIX	4	fheo	1	1	RARE
SUFFIX	4	fhey	6	7	RARE
SUFFIX	4	fhhy	6	9	RARE
SUFFIX	4	fhol	2	5	RARE
SUFFIX	4	fhor	3	3	RARE
SUFFIX	4	foar	1	2	RARE
SUFFIX	4	fody	1	1	RARE
SUFFIX	4	foey	1	1	RARE
SUFFIX	4	fold	1	1	RARE
SUFFIX	4	folr	1	1	RARE
SUFFIX	4	foly	1	1	RARE
SUFFIX	4	fory	1	1	RARE
SUFFIX	4	fshy	2	2	RARE
SUFFIX	4	fydy	3	3	RARE
SUFFIX	4	giin	1	1	RARE
SUFFIX	4	golg	1	1	RARE
SUFFIX	4	hady	2	3	RARE
SUFFIX	4	haim	1	1	RARE
SUFFIX	4	hain	18	49	PRODUCTIVE
SUFFIX	4	hair	5	6	RARE
SUFFIX	4	hald	2	2	RARE
SUFFIX	4	halg	2	2	RARE
SUFFIX	4	halr	1	1	RARE
SUFFIX	4	hals	1	2	RARE
SUFFIX	4	haly	10	15	PRODUCTIVE
SUFFIX	4	harg	2	2	RARE
SUFFIX	4	hary	1	5	RARE
SUFFIX	4	hcho	1	1	RARE
SUFFIX	4	hchs	2	3	RARE
SUFFIX	4	hchy	7	10	RARE
SUFFIX	4	hckh	2	4	RARE
SUFFIX	4	hcky	1	1	RARE
SUFFIX	4	hcth	1	2	RARE
SUFFIX	4	hcti	1	1	RARE
SUFFIX	4	hcty	1	1	RARE
SUFFIX	4	hdai	1	1	RARE
SUFFIX	4	hdal	17	42	PRODUCTIVE
SUFFIX	4	hdam	8	18	RARE
SUFFIX	4	hdar	28	69	PRODUCTIVE
SUFFIX	4	hdch	1	1	RARE
SUFFIX	4	hddl	1	1	RARE
SUFFIX	4	hddy	3	3	RARE
