token	count	first_count	early_count	middle_count	late_count	last_count	mean_position	median_position	positional_entropy_bits	corpus_rules	first_inferred_status	last_inferred_status	statistical_class
pchedal	5	5	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchedar	11	10	0	1	0	0	0.06493506494	0	0.4394969869	NEVER_LAST	STRONGLY_PREFERRED	EXPECTED	STRONGLY_INITIAL
pchedchdy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchedeey	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchedey	1	0	0	0	1	0	0.8181818182	0.8181818182	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchedy	36	14	3	12	6	1	0.3608084816	0.3666666667	1.931392184		EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheed	1	0	1	0	0	0	0.1	0.1	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheedy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheeody	2	1	0	1	0	0	0.3333333333	0.3333333333	1	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheety	1	0	0	1	0	0	0.3	0.3	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheey	3	0	0	3	0	0	0.4702380952	0.375	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheo	3	2	0	1	0	0	0.2333333333	0	0.9182958341	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheockhy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheocphy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheodaiin	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheodain	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheodair	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheodal	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheodar	4	3	0	1	0	0	0.108974359	0	0.8112781245	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheodchy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheody	5	3	0	2	0	0	0.2565656566	0	0.9709505945	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheoepchy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheokeey	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheol	11	7	0	4	0	0	0.1622342304	0	0.9456603046	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheoldom	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheolkal	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheoly	1	0	0	1	0	0	0.5	0.5	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheoor	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheor	5	5	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheos	3	1	1	1	0	0	0.2095238095	0.2	1.584962501	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pches	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchey	7	3	0	3	1	0	0.3156367442	0.3333333333	1.448815636	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheykeeor	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcheypchdar	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcho	4	3	0	1	0	0	0.1071428571	0	0.8112781245	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchocthy	3	3	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchocty	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchodaiin	5	3	0	1	0	1	0.2857142857	0	1.370950594		EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchodain	3	3	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchodal	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchodar	2	1	0	0	1	0	0.3888888889	0.3888888889	1	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchodol	2	1	0	1	0	0	0.2857142857	0.2857142857	1	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchody	6	3	0	3	0	0	0.2152777778	0.125	1	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchoetal	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchof	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchofar	1	0	0	1	0	0	0.6666666667	0.6666666667	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchofychy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchol	6	3	0	3	0	0	0.1587301587	0.1428571429	1	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcholchdy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcholkal	1	0	0	0	1	0	0.8888888889	0.8888888889	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcholkchdy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcholkeedy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcholky	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcholor	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcholshedy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pcholy	2	0	0	2	0	0	0.5333333333	0.5333333333	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchom	1	0	0	1	0	0	0.6666666667	0.6666666667	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchooiin	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchor	12	7	1	3	1	0	0.1927910053	0	1.551098171	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchoraiin	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchoror	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchosos	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchotchy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchroiin	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchsed	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchshy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchtchdy	1	0	0	1	0	0	0.6666666667	0.6666666667	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchy	2	0	0	2	0	0	0.575	0.575	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pchykar	1	0	0	1	0	0	0.5	0.5	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pdaiiiy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pdaiin	3	2	0	1	0	0	0.2	0	0.9182958341	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pdair	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pdal	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pdalshdy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pdalshor	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pdar	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pdiin	1	0	0	1	0	0	0.4	0.4	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pdol	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pdrairdy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pdsairy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pdsheody	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pdychoiin	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
peshol	1	0	0	1	0	0	0.3571428571	0.3571428571	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
peshy	1	0	0	1	0	0	0.75	0.75	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
phol	1	0	0	1	0	0	0.75	0.75	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poaiin	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poalosy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poalshsal	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poaly	1	0	0	0	1	0	0.8888888889	0.8888888889	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poar	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poaral	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pochaiin	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pocharal	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pochedy	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pocheody	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pochey	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pochof	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pochor	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
podai	1	0	0	1	0	0	0.75	0.75	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
podaiin	5	4	1	0	0	0	0.04444444444	0	0.7219280949	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
podaiir	2	1	0	0	0	1	0.5	0.5	1		EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
podair	2	1	0	0	1	0	0.4444444444	0.4444444444	1	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
podairol	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
podar	2	1	1	0	0	0	0.0625	0.0625	1	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
podaroar	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
podchey	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
podeesho	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
podkor	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
podky	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
podshedy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pody	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poedair	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poeeaiin	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poeear	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poeeockhey	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poeokeey	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pofochey	1	0	0	1	0	0	0.4444444444	0.4444444444	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poiin	3	3	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poiis	1	0	0	1	0	0	0.3333333333	0.3333333333	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pokain	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pokar	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pokeey	1	0	0	0	1	0	0.8181818182	0.8181818182	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pol	19	15	0	0	4	0	0.1855396066	0	0.7424875695	NEVER_LAST	STRONGLY_PREFERRED	EXPECTED	STRONGLY_INITIAL
polaiin	8	7	0	0	1	0	0.1022727273	0	0.5435644432	NEVER_LAST	PREFERRED	EXPECTED	STRONGLY_INITIAL
polairy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polal	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polalchdy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polar	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polarar	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polchal	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polchdy	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polchechy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polched	2	1	0	1	0	0	0.2	0.2	1	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polchedy	7	5	1	1	0	0	0.08134920635	0	1.148834854	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polcheolkain	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polchey	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polchls	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polchor	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polchoy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polchs	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polchy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poldaiin	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poldaky	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poldarais	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poldchody	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poldshedy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poldy	1	0	0	1	0	0	0.6666666667	0.6666666667	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poleedaran	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poleeol	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polkain	1	0	0	1	0	0	0.3636363636	0.3636363636	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polkedy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polkeedal	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polkeedy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polkeeey	1	0	0	0	1	0	0.9090909091	0.9090909091	0	NEVER_FIRST|NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polkeeo	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polkeey	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polkiin	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polky	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
pollaiin	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polor	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polos	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polsairy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polshdal	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polshdy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polshedaiin	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polshey	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polshol	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polshor	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polshy	3	2	0	1	0	0	0.1851851852	0	0.9182958341	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polteshol	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poly	2	1	0	1	0	0	0.3333333333	0.3333333333	1	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
polyshy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
por	8	3	1	2	2	0	0.3673881674	0.3838383838	1.905639062	NEVER_LAST	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
porachol	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poraiiidy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poraiin	2	2	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
porain	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
porair	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poral	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
porar	1	0	0	0	0	1	1	1	0	NEVER_FIRST|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
porarchy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
porchey	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poro	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
poror	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
porshols	1	1	0	1	0	1	0.5	0.5	0	FIRST_ONLY|LAST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
posaiin	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
posairy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
posalshy	1	1	0	0	0	0	0	0	0	NEVER_LAST|FIRST_ONLY	EXPECTED	EXPECTED	POSITIONALLY_NEUTRAL
