n	context	continuation	sequence	count	context_count	conditional_probability	observed_status	corpus_rule
3	oa	z	oaz	0	271	0	UNOBSERVED	NEVER_OBSERVED
3	oc	0	oc0	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	1	oc1	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	2	oc2	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	3	oc3	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	4	oc4	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	5	oc5	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	6	oc6	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	7	oc7	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	8	oc8	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	9	oc9	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	I	ocI	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	a	oca	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	b	ocb	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	c	occ	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	d	ocd	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	e	oce	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	f	ocf	19	606	0.03135313531	OBSERVED	OBSERVED
3	oc	g	ocg	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	h	och	172	606	0.2838283828	OBSERVED	OBSERVED
3	oc	i	oci	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	j	ocj	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	k	ock	211	606	0.3481848185	OBSERVED	OBSERVED
3	oc	l	ocl	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	m	ocm	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	n	ocn	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	o	oco	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	p	ocp	39	606	0.06435643564	OBSERVED	OBSERVED
3	oc	q	ocq	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	r	ocr	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	s	ocs	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	t	oct	164	606	0.2706270627	OBSERVED	OBSERVED
3	oc	u	ocu	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	v	ocv	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	x	ocx	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	oc	y	ocy	1	606	0.001650165017	OBSERVED	OBSERVED
3	oc	z	ocz	0	606	0	UNOBSERVED	NEVER_OBSERVED
3	od	0	od0	0	2145	0	UNOBSERVED	NEVER_OBSERVED
3	od	1	od1	0	2145	0	UNOBSERVED	NEVER_OBSERVED
3	od	2	od2	0	2145	0	UNOBSERVED	NEVER_OBSERVED
3	od	3	od3	0	2145	0	UNOBSERVED	NEVER_OBSERVED
3	od	4	od4	0	2145	0	UNOBSERVED	NEVER_OBSERVED
3	od	5	od5	0	2145	0	UNOBSERVED	NEVER_OBSERVED
3	od	6	od6	0	2145	0	UNOBSERVED	NEVER_OBSERVED
3	od	7	od7	0	2145	0	UNOBSERVED	NEVER_OBSERVED
3	od	8	od8	0	2145	0	UNOBSERVED	NEVER_OBSERVED
3	od	9	od9	0	2145	0	UNOBSERVED	NEVER_OBSERVED
3	od	I	odI	0	2145	0	UNOBSERVED	NEVER_OBSERVED
3	od	a	oda	780	2145	0.3636363636	OBSERVED	OBSERVED
3	od	b	odb	0	2145	0	UNOBSERVED	NEVER_OBSERVED
3	od	c	odc	35	2145	0.01631701632	OBSERVED	OBSERVED
3	od	d	odd	4	2145	0.001864801865	OBSERVED	OBSERVED
3	od	e	ode	44	2145	0.02051282051	OBSERVED	OBSERVED
3	od	f	odf	0	2145	0	UNOBSERVED	NEVER_OBSERVED
3	od	g	odg	2	2145	0.0009324009324	OBSERVED	OBSERVED
3	od	h	odh	0	2145	0	UNOBSERVED	NEVER_OBSERVED
3	od	i	odi	1	2145	0.0004662004662	OBSERVED	OBSERVED
3	od	j	odj	0	2145	0	UNOBSERVED	NEVER_OBSERVED
3	od	k	odk	5	2145	0.002331002331	OBSERVED	OBSERVED
3	od	l	odl	23	2145	0.01072261072	OBSERVED	OBSERVED
3	od	m	odm	0	2145	0	UNOBSERVED	NEVER_OBSERVED
3	od	n	odn	0	2145	0	UNOBSERVED	NEVER_OBSERVED
3	od	o	odo	53	2145	0.02470862471	OBSERVED	OBSERVED
3	od	p	odp	1	2145	0.0004662004662	OBSERVED	OBSERVED
3	od	q	odq	0	2145	0	UNOBSERVED	NEVER_OBSERVED
3	od	r	odr	4	2145	0.001864801865	OBSERVED	OBSERVED
3	od	s	ods	17	2145	0.007925407925	OBSERVED	OBSERVED
3	od	t	odt	0	2145	0	UNOBSERVED	NEVER_OBSERVED
3	od	u	odu	1	2145	0.0004662004662	OBSERVED	OBSERVED
3	od	v	odv	0	2145	0	UNOBSERVED	NEVER_OBSERVED
3	od	x	odx	0	2145	0	UNOBSERVED	NEVER_OBSERVED
3	od	y	ody	1175	2145	0.5477855478	OBSERVED	OBSERVED
3	od	z	odz	0	2145	0	UNOBSERVED	NEVER_OBSERVED
3	oe	0	oe0	0	412	0	UNOBSERVED	NEVER_OBSERVED
3	oe	1	oe1	0	412	0	UNOBSERVED	NEVER_OBSERVED
3	oe	2	oe2	0	412	0	UNOBSERVED	NEVER_OBSERVED
3	oe	3	oe3	0	412	0	UNOBSERVED	NEVER_OBSERVED
3	oe	4	oe4	0	412	0	UNOBSERVED	NEVER_OBSERVED
3	oe	5	oe5	0	412	0	UNOBSERVED	NEVER_OBSERVED
3	oe	6	oe6	0	412	0	UNOBSERVED	NEVER_OBSERVED
3	oe	7	oe7	0	412	0	UNOBSERVED	NEVER_OBSERVED
3	oe	8	oe8	0	412	0	UNOBSERVED	NEVER_OBSERVED
3	oe	9	oe9	0	412	0	UNOBSERVED	NEVER_OBSERVED
3	oe	I	oeI	0	412	0	UNOBSERVED	NEVER_OBSERVED
3	oe	a	oea	12	412	0.02912621359	OBSERVED	OBSERVED
3	oe	b	oeb	0	412	0	UNOBSERVED	NEVER_OBSERVED
3	oe	c	oec	3	412	0.007281553398	OBSERVED	OBSERVED
3	oe	d	oed	18	412	0.04368932039	OBSERVED	OBSERVED
3	oe	e	oee	239	412	0.5800970874	OBSERVED	OBSERVED
3	oe	f	oef	8	412	0.01941747573	OBSERVED	OBSERVED
3	oe	g	oeg	0	412	0	UNOBSERVED	NEVER_OBSERVED
3	oe	h	oeh	0	412	0	UNOBSERVED	NEVER_OBSERVED
3	oe	i	oei	1	412	0.002427184466	OBSERVED	OBSERVED
3	oe	j	oej	0	412	0	UNOBSERVED	NEVER_OBSERVED
3	oe	k	oek	60	412	0.145631068	OBSERVED	OBSERVED
3	oe	l	oel	0	412	0	UNOBSERVED	NEVER_OBSERVED
3	oe	m	oem	0	412	0	UNOBSERVED	NEVER_OBSERVED
3	oe	n	oen	0	412	0	UNOBSERVED	NEVER_OBSERVED
3	oe	o	oeo	21	412	0.05097087379	OBSERVED	OBSERVED
3	oe	p	oep	13	412	0.03155339806	OBSERVED	OBSERVED
3	oe	q	oeq	0	412	0	UNOBSERVED	NEVER_OBSERVED
3	oe	r	oer	1	412	0.002427184466	OBSERVED	OBSERVED
3	oe	s	oes	7	412	0.01699029126	OBSERVED	OBSERVED
3	oe	t	oet	23	412	0.05582524272	OBSERVED	OBSERVED
3	oe	u	oeu	0	412	0	UNOBSERVED	NEVER_OBSERVED
3	oe	v	oev	0	412	0	UNOBSERVED	NEVER_OBSERVED
3	oe	x	oex	0	412	0	UNOBSERVED	NEVER_OBSERVED
3	oe	y	oey	6	412	0.0145631068	OBSERVED	OBSERVED
3	oe	z	oez	0	412	0	UNOBSERVED	NEVER_OBSERVED
3	of	0	of0	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	1	of1	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	2	of2	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	3	of3	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	4	of4	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	5	of5	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	6	of6	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	7	of7	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	8	of8	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	9	of9	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	I	ofI	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	a	ofa	44	156	0.2820512821	OBSERVED	OBSERVED
3	of	b	ofb	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	c	ofc	72	156	0.4615384615	OBSERVED	OBSERVED
3	of	d	ofd	2	156	0.01282051282	OBSERVED	OBSERVED
3	of	e	ofe	1	156	0.00641025641	OBSERVED	OBSERVED
3	of	f	off	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	g	ofg	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	h	ofh	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	i	ofi	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	j	ofj	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	k	ofk	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	l	ofl	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	m	ofm	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	n	ofn	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	o	ofo	20	156	0.1282051282	OBSERVED	OBSERVED
3	of	p	ofp	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	q	ofq	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	r	ofr	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	s	ofs	7	156	0.04487179487	OBSERVED	OBSERVED
3	of	t	oft	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	u	ofu	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	v	ofv	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	x	ofx	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	of	y	ofy	10	156	0.0641025641	OBSERVED	OBSERVED
3	of	z	ofz	0	156	0	UNOBSERVED	NEVER_OBSERVED
3	og	0	og0	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	1	og1	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	2	og2	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	3	og3	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	4	og4	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	5	og5	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	6	og6	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	7	og7	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	8	og8	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	9	og9	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	I	ogI	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	a	oga	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	b	ogb	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	c	ogc	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	d	ogd	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	e	oge	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	f	ogf	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	g	ogg	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	h	ogh	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	i	ogi	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	j	ogj	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	k	ogk	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	l	ogl	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	m	ogm	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	n	ogn	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	o	ogo	1	1	1	OBSERVED	OBSERVED
3	og	p	ogp	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	q	ogq	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	r	ogr	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	s	ogs	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	t	ogt	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	u	ogu	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	v	ogv	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	x	ogx	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	y	ogy	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	og	z	ogz	0	1	0	UNOBSERVED	NEVER_OBSERVED
3	oh	0	oh0	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	1	oh1	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	2	oh2	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	3	oh3	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	4	oh4	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	5	oh5	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	6	oh6	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	7	oh7	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	8	oh8	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	9	oh9	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	I	ohI	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	a	oha	1	13	0.07692307692	OBSERVED	OBSERVED
3	oh	b	ohb	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	c	ohc	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	d	ohd	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	e	ohe	6	13	0.4615384615	OBSERVED	OBSERVED
3	oh	f	ohf	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	g	ohg	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	h	ohh	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	i	ohi	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	j	ohj	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	k	ohk	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	l	ohl	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	m	ohm	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	n	ohn	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	o	oho	2	13	0.1538461538	OBSERVED	OBSERVED
3	oh	p	ohp	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	q	ohq	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	r	ohr	1	13	0.07692307692	OBSERVED	OBSERVED
3	oh	s	ohs	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	t	oht	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	u	ohu	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	v	ohv	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	x	ohx	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oh	y	ohy	3	13	0.2307692308	OBSERVED	OBSERVED
3	oh	z	ohz	0	13	0	UNOBSERVED	NEVER_OBSERVED
3	oi	0	oi0	0	324	0	UNOBSERVED	NEVER_OBSERVED
3	oi	1	oi1	0	324	0	UNOBSERVED	NEVER_OBSERVED
3	oi	2	oi2	0	324	0	UNOBSERVED	NEVER_OBSERVED
3	oi	3	oi3	0	324	0	UNOBSERVED	NEVER_OBSERVED
3	oi	4	oi4	0	324	0	UNOBSERVED	NEVER_OBSERVED
3	oi	5	oi5	0	324	0	UNOBSERVED	NEVER_OBSERVED
3	oi	6	oi6	0	324	0	UNOBSERVED	NEVER_OBSERVED
3	oi	7	oi7	0	324	0	UNOBSERVED	NEVER_OBSERVED
3	oi	8	oi8	0	324	0	UNOBSERVED	NEVER_OBSERVED
3	oi	9	oi9	0	324	0	UNOBSERVED	NEVER_OBSERVED
3	oi	I	oiI	0	324	0	UNOBSERVED	NEVER_OBSERVED
3	oi	a	oia	1	324	0.003086419753	OBSERVED	OBSERVED
3	oi	b	oib	0	324	0	UNOBSERVED	NEVER_OBSERVED
3	oi	c	oic	0	324	0	UNOBSERVED	NEVER_OBSERVED
3	oi	d	oid	2	324	0.006172839506	OBSERVED	OBSERVED
3	oi	e	oie	2	324	0.006172839506	OBSERVED	OBSERVED
3	oi	f	oif	3	324	0.009259259259	OBSERVED	OBSERVED
3	oi	g	oig	1	324	0.003086419753	OBSERVED	OBSERVED
3	oi	h	oih	0	324	0	UNOBSERVED	NEVER_OBSERVED
3	oi	i	oii	248	324	0.7654320988	OBSERVED	OBSERVED
3	oi	j	oij	0	324	0	UNOBSERVED	NEVER_OBSERVED
3	oi	k	oik	20	324	0.06172839506	OBSERVED	OBSERVED
3	oi	l	oil	0	324	0	UNOBSERVED	NEVER_OBSERVED
3	oi	m	oim	0	324	0	UNOBSERVED	NEVER_OBSERVED
3	oi	n	oin	23	324	0.07098765432	OBSERVED	OBSERVED
3	oi	o	oio	1	324	0.003086419753	OBSERVED	OBSERVED
3	oi	p	oip	2	324	0.006172839506	OBSERVED	OBSERVED
3	oi	q	oiq	0	324	0	UNOBSERVED	NEVER_OBSERVED
3	oi	r	oir	9	324	0.02777777778	OBSERVED	OBSERVED
3	oi	s	ois	4	324	0.01234567901	OBSERVED	OBSERVED
3	oi	t	oit	8	324	0.02469135802	OBSERVED	OBSERVED
3	oi	u	oiu	0	324	0	UNOBSERVED	NEVER_OBSERVED
3	oi	v	oiv	0	324	0	UNOBSERVED	NEVER_OBSERVED
3	oi	x	oix	0	324	0	UNOBSERVED	NEVER_OBSERVED
3	oi	y	oiy	0	324	0	UNOBSERVED	NEVER_OBSERVED
3	oi	z	oiz	0	324	0	UNOBSERVED	NEVER_OBSERVED
3	oj	0	oj0	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	1	oj1	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	2	oj2	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	3	oj3	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	4	oj4	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	5	oj5	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	6	oj6	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	7	oj7	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	8	oj8	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	9	oj9	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	I	ojI	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	a	oja	2	3	0.6666666667	OBSERVED	OBSERVED
3	oj	b	ojb	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	c	ojc	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	d	ojd	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	e	oje	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	f	ojf	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	g	ojg	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	h	ojh	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	i	oji	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	j	ojj	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	k	ojk	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	l	ojl	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	m	ojm	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	n	ojn	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	o	ojo	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	p	ojp	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	q	ojq	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	r	ojr	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	s	ojs	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	t	ojt	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	u	oju	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	v	ojv	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	x	ojx	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	oj	y	ojy	1	3	0.3333333333	OBSERVED	OBSERVED
3	oj	z	ojz	0	3	0	UNOBSERVED	NEVER_OBSERVED
3	ok	0	ok0	0	6136	0	UNOBSERVED	NEVER_OBSERVED
3	ok	1	ok1	0	6136	0	UNOBSERVED	NEVER_OBSERVED
3	ok	2	ok2	0	6136	0	UNOBSERVED	NEVER_OBSERVED
3	ok	3	ok3	0	6136	0	UNOBSERVED	NEVER_OBSERVED
3	ok	4	ok4	0	6136	0	UNOBSERVED	NEVER_OBSERVED
3	ok	5	ok5	0	6136	0	UNOBSERVED	NEVER_OBSERVED
3	ok	6	ok6	0	6136	0	UNOBSERVED	NEVER_OBSERVED
3	ok	7	ok7	0	6136	0	UNOBSERVED	NEVER_OBSERVED
3	ok	8	ok8	0	6136	0	UNOBSERVED	NEVER_OBSERVED
3	ok	9	ok9	0	6136	0	UNOBSERVED	NEVER_OBSERVED
3	ok	I	okI	0	6136	0	UNOBSERVED	NEVER_OBSERVED
3	ok	a	oka	2032	6136	0.3311603651	OBSERVED	OBSERVED
3	ok	b	okb	0	6136	0	UNOBSERVED	NEVER_OBSERVED
3	ok	c	okc	565	6136	0.09207953064	OBSERVED	OBSERVED
3	ok	d	okd	6	6136	0.0009778357236	OBSERVED	OBSERVED
3	ok	e	oke	2571	6136	0.4190026076	OBSERVED	OBSERVED
3	ok	f	okf	0	6136	0	UNOBSERVED	NEVER_OBSERVED
3	ok	g	okg	1	6136	0.0001629726206	OBSERVED	OBSERVED
3	ok	h	okh	1	6136	0.0001629726206	OBSERVED	OBSERVED
3	ok	i	oki	6	6136	0.0009778357236	OBSERVED	OBSERVED
3	ok	j	okj	0	6136	0	UNOBSERVED	NEVER_OBSERVED
3	ok	k	okk	0	6136	0	UNOBSERVED	NEVER_OBSERVED
3	ok	l	okl	15	6136	0.002444589309	OBSERVED	OBSERVED
3	ok	m	okm	0	6136	0	UNOBSERVED	NEVER_OBSERVED
3	ok	n	okn	0	6136	0	UNOBSERVED	NEVER_OBSERVED
3	ok	o	oko	476	6136	0.07757496741	OBSERVED	OBSERVED
3	ok	p	okp	0	6136	0	UNOBSERVED	NEVER_OBSERVED
3	ok	q	okq	0	6136	0	UNOBSERVED	NEVER_OBSERVED
3	ok	r	okr	1	6136	0.0001629726206	OBSERVED	OBSERVED
3	ok	s	oks	95	6136	0.01548239896	OBSERVED	OBSERVED
3	ok	t	okt	0	6136	0	UNOBSERVED	NEVER_OBSERVED
3	ok	u	oku	0	6136	0	UNOBSERVED	NEVER_OBSERVED
3	ok	v	okv	0	6136	0	UNOBSERVED	NEVER_OBSERVED
3	ok	x	okx	0	6136	0	UNOBSERVED	NEVER_OBSERVED
3	ok	y	oky	367	6136	0.05981095176	OBSERVED	OBSERVED
3	ok	z	okz	0	6136	0	UNOBSERVED	NEVER_OBSERVED
3	ol	0	ol0	0	2137	0	UNOBSERVED	NEVER_OBSERVED
3	ol	1	ol1	0	2137	0	UNOBSERVED	NEVER_OBSERVED
3	ol	2	ol2	0	2137	0	UNOBSERVED	NEVER_OBSERVED
3	ol	3	ol3	0	2137	0	UNOBSERVED	NEVER_OBSERVED
3	ol	4	ol4	0	2137	0	UNOBSERVED	NEVER_OBSERVED
3	ol	5	ol5	0	2137	0	UNOBSERVED	NEVER_OBSERVED
3	ol	6	ol6	0	2137	0	UNOBSERVED	NEVER_OBSERVED
3	ol	7	ol7	0	2137	0	UNOBSERVED	NEVER_OBSERVED
3	ol	8	ol8	0	2137	0	UNOBSERVED	NEVER_OBSERVED
3	ol	9	ol9	0	2137	0	UNOBSERVED	NEVER_OBSERVED
3	ol	I	olI	0	2137	0	UNOBSERVED	NEVER_OBSERVED
3	ol	a	ola	228	2137	0.1066916238	OBSERVED	OBSERVED
3	ol	b	olb	0	2137	0	UNOBSERVED	NEVER_OBSERVED
3	ol	c	olc	312	2137	0.1459990641	OBSERVED	OBSERVED
3	ol	d	old	250	2137	0.1169864296	OBSERVED	OBSERVED
3	ol	e	ole	38	2137	0.0177819373	OBSERVED	OBSERVED
3	ol	f	olf	26	2137	0.01216658868	OBSERVED	OBSERVED
3	ol	g	olg	7	2137	0.003275620028	OBSERVED	OBSERVED
3	ol	h	olh	0	2137	0	UNOBSERVED	NEVER_OBSERVED
3	ol	i	oli	0	2137	0	UNOBSERVED	NEVER_OBSERVED
3	ol	j	olj	0	2137	0	UNOBSERVED	NEVER_OBSERVED
3	ol	k	olk	552	2137	0.2583060365	OBSERVED	OBSERVED
3	ol	l	oll	9	2137	0.004211511465	OBSERVED	OBSERVED
3	ol	m	olm	1	2137	0.0004679457183	OBSERVED	OBSERVED
3	ol	n	oln	0	2137	0	UNOBSERVED	NEVER_OBSERVED
3	ol	o	olo	181	2137	0.08469817501	OBSERVED	OBSERVED
3	ol	p	olp	22	2137	0.0102948058	OBSERVED	OBSERVED
3	ol	q	olq	2	2137	0.0009358914366	OBSERVED	OBSERVED
3	ol	r	olr	9	2137	0.004211511465	OBSERVED	OBSERVED
3	ol	s	ols	228	2137	0.1066916238	OBSERVED	OBSERVED
3	ol	t	olt	61	2137	0.02854468882	OBSERVED	OBSERVED
3	ol	u	olu	0	2137	0	UNOBSERVED	NEVER_OBSERVED
3	ol	v	olv	0	2137	0	UNOBSERVED	NEVER_OBSERVED
3	ol	x	olx	1	2137	0.0004679457183	OBSERVED	OBSERVED
3	ol	y	oly	209	2137	0.09780065512	OBSERVED	OBSERVED
3	ol	z	olz	1	2137	0.0004679457183	OBSERVED	OBSERVED
3	om	0	om0	0	4	0	UNOBSERVED	NEVER_OBSERVED
3	om	1	om1	0	4	0	UNOBSERVED	NEVER_OBSERVED
3	om	2	om2	0	4	0	UNOBSERVED	NEVER_OBSERVED
3	om	3	om3	0	4	0	UNOBSERVED	NEVER_OBSERVED
3	om	4	om4	0	4	0	UNOBSERVED	NEVER_OBSERVED
3	om	5	om5	0	4	0	UNOBSERVED	NEVER_OBSERVED
3	om	6	om6	0	4	0	UNOBSERVED	NEVER_OBSERVED
3	om	7	om7	0	4	0	UNOBSERVED	NEVER_OBSERVED
3	om	8	om8	0	4	0	UNOBSERVED	NEVER_OBSERVED
3	om	9	om9	0	4	0	UNOBSERVED	NEVER_OBSERVED
3	om	I	omI	0	4	0	UNOBSERVED	NEVER_OBSERVED
3	om	a	oma	0	4	0	UNOBSERVED	NEVER_OBSERVED
3	om	b	omb	0	4	0	UNOBSERVED	NEVER_OBSERVED
3	om	c	omc	1	4	0.25	OBSERVED	OBSERVED
3	om	d	omd	0	4	0	UNOBSERVED	NEVER_OBSERVED
3	om	e	ome	0	4	0	UNOBSERVED	NEVER_OBSERVED
