token	frequency	length_symbols	glyph_composition	initial_glyph	final_glyph	physical_line_coverage	folio_coverage	section_coverage	mean_normalized_line_position	median_normalized_line_position	edit_family_id
okeder	1	6	o|k|e|d|e|r	o	r	1	1	1	0.2222222222	0.2222222222	1
okedl	1	5	o|k|e|d|l	o	l	1	1	1	0.6315789474	0.6315789474	1
okedody	1	7	o|k|e|d|o|d|y	o	y	1	1	1	0.5	0.5	1
okedor	3	6	o|k|e|d|o|r	o	r	3	3	3	0.5740740741	0.5	1
okedy	120	5	o|k|e|d|y	o	y	109	52	7	0.5408145998	0.5	1
okedyd	1	6	o|k|e|d|y|d	o	d	1	1	1	1	1	1
okedyted	1	8	o|k|e|d|y|t|e|d	o	d	1	1	1	0.875	0.875	556
okee	1	4	o|k|e|e	o	e	1	1	1	0.5	0.5	1
okeea	2	5	o|k|e|e|a	o	a	2	2	2	0.5972222222	0.5972222222	1
okeeaiin	1	8	o|k|e|e|a|i|i|n	o	n	1	1	1	0.625	0.625	1
okeeal	1	6	o|k|e|e|a|l	o	l	1	1	1	0.2702702703	0.2702702703	1
okeeam	2	6	o|k|e|e|a|m	o	m	2	2	1	1	1	1
okeear	4	6	o|k|e|e|a|r	o	r	4	4	3	0.3648648649	0.4797297297	1
okeearam	1	8	o|k|e|e|a|r|a|m	o	m	1	1	1	1	1	34
okeeas	1	6	o|k|e|e|a|s	o	s	1	1	1	0.9285714286	0.9285714286	1
okeechy	2	7	o|k|e|e|c|h|y	o	y	2	2	2	0.3333333333	0.3333333333	1
okeed	3	5	o|k|e|e|d	o	d	3	3	3	0.7887445887	0.8571428571	1
okeedaiin	1	9	o|k|e|e|d|a|i|i|n	o	n	1	1	1	0.9090909091	0.9090909091	1
okeedain	2	8	o|k|e|e|d|a|i|n	o	n	2	2	1	0.8888888889	0.8888888889	1
okeedaky	1	8	o|k|e|e|d|a|k|y	o	y	1	1	1	0.7272727273	0.7272727273	1
okeedal	4	7	o|k|e|e|d|a|l	o	l	4	4	3	0.4027777778	0.4444444444	1
okeedaly	2	8	o|k|e|e|d|a|l|y	o	y	2	2	2	0.3669354839	0.3669354839	1
okeedam	1	7	o|k|e|e|d|a|m	o	m	1	1	1	1	1	1
okeedar	2	7	o|k|e|e|d|a|r	o	r	2	2	1	0.3277777778	0.3277777778	1
okeedaram	1	9	o|k|e|e|d|a|r|a|m	o	m	1	1	1	1	1	34
okeedchsy	1	9	o|k|e|e|d|c|h|s|y	o	y	1	1	1	0	0	557
okeeddl	1	7	o|k|e|e|d|d|l	o	l	1	1	1	0.08333333333	0.08333333333	1
okeedey	1	7	o|k|e|e|d|e|y	o	y	1	1	1	0.2222222222	0.2222222222	1
okeedy	111	6	o|k|e|e|d|y	o	y	106	56	8	0.5613489824	0.5454545455	1
okeedykey	1	9	o|k|e|e|d|y|k|e|y	o	y	1	1	1	0.375	0.375	558
okeedyqol	1	9	o|k|e|e|d|y|q|o|l	o	l	1	1	1	0.5454545455	0.5454545455	559
okeeedy	8	7	o|k|e|e|e|d|y	o	y	8	7	3	0.4782845345	0.5277777778	1
okeeeeor	1	8	o|k|e|e|e|e|o|r	o	r	1	1	1	0.5	0.5	560
okeeees	1	7	o|k|e|e|e|e|s	o	s	1	1	1	0.7083333333	0.7083333333	1
okeeeey	1	7	o|k|e|e|e|e|y	o	y	1	1	1	0.6666666667	0.6666666667	1
okeeeo	1	6	o|k|e|e|e|o	o	o	1	1	1	0.4615384615	0.4615384615	1
okeeeody	2	8	o|k|e|e|e|o|d|y	o	y	2	2	2	0.4	0.4	1
okeeeol	1	7	o|k|e|e|e|o|l	o	l	1	1	1	0.3125	0.3125	1
okeeeosaiin	1	11	o|k|e|e|e|o|s|a|i|i|n	o	n	1	1	1	0.4545454545	0.4545454545	561
okeees	2	6	o|k|e|e|e|s	o	s	2	2	2	0.4932659933	0.4932659933	1
okeeesy	1	7	o|k|e|e|e|s|y	o	y	1	1	1	0	0	1
okeeey	27	6	o|k|e|e|e|y	o	y	27	22	7	0.5359041777	0.5555555556	1
okeeeykeey	1	10	o|k|e|e|e|y|k|e|e|y	o	y	1	1	1	0.3333333333	0.3333333333	562
okeeg	1	5	o|k|e|e|g	o	g	1	1	1	1	1	1
okeely	1	6	o|k|e|e|l|y	o	y	1	1	1	0.5	0.5	1
okeem	1	5	o|k|e|e|m	o	m	1	1	1	0.5	0.5	1
okeeo	20	5	o|k|e|e|o	o	o	20	17	5	0.4646964037	0.4583333333	1
okeeocthy	1	9	o|k|e|e|o|c|t|h|y	o	y	1	1	1	0	0	563
okeeod	1	6	o|k|e|e|o|d	o	d	1	1	1	0.2	0.2	1
okeeodaiin	2	10	o|k|e|e|o|d|a|i|i|n	o	n	2	2	2	0.25	0.25	1
okeeodair	1	9	o|k|e|e|o|d|a|i|r	o	r	1	1	1	0	0	1
okeeodal	1	8	o|k|e|e|o|d|a|l	o	l	1	1	1	0.5	0.5	1
okeeodar	1	8	o|k|e|e|o|d|a|r	o	r	1	1	1	0.5	0.5	1
okeeody	17	7	o|k|e|e|o|d|y	o	y	17	17	6	0.5248099533	0.5833333333	1
okeeol	16	6	o|k|e|e|o|l	o	l	16	14	6	0.4579424192	0.5	1
okeeolkcheey	1	12	o|k|e|e|o|l|k|c|h|e|e|y	o	y	1	1	1	0.6666666667	0.6666666667	564
okeeoloky	1	9	o|k|e|e|o|l|o|k|y	o	y	1	1	1	0.8387096774	0.8387096774	565
okeeols	1	7	o|k|e|e|o|l|s	o	s	1	1	1	0	0	1
okeeoly	2	7	o|k|e|e|o|l|y	o	y	2	2	2	0.3409090909	0.3409090909	1
okeeom	3	6	o|k|e|e|o|m	o	m	3	3	3	0.6333333333	0.5	1
okeeor	12	6	o|k|e|e|o|r	o	r	12	9	5	0.5023599695	0.5952380952	1
okeeoraiin	1	10	o|k|e|e|o|r|a|i|i|n	o	n	1	1	1	0.5	0.5	1
okeeos	7	6	o|k|e|e|o|s	o	s	7	7	5	0.4895669051	0.5	1
okeeoy	1	6	o|k|e|e|o|y	o	y	1	1	1	0.1666666667	0.1666666667	1
okees	19	5	o|k|e|e|s	o	s	19	15	6	0.4729987485	0.5416666667	1
okeeshey	1	8	o|k|e|e|s|h|e|y	o	y	1	1	1	0.4166666667	0.4166666667	1
okeeshy	2	7	o|k|e|e|s|h|y	o	y	2	2	1	0.2678571429	0.2678571429	1
okeesodar	1	9	o|k|e|e|s|o|d|a|r	o	r	1	1	1	0.5555555556	0.5555555556	1
okeey	184	5	o|k|e|e|y	o	y	169	76	8	0.4366239658	0.4180107527	1
okeeydy	1	7	o|k|e|e|y|d|y	o	y	1	1	1	0.3333333333	0.3333333333	1
okeeylkaiin	1	11	o|k|e|e|y|l|k|a|i|i|n	o	n	1	1	1	1	1	566
okeeyteedy	1	10	o|k|e|e|y|t|e|e|d|y	o	y	1	1	1	0.7	0.7	567
okegal	1	6	o|k|e|g|a|l	o	l	1	1	1	0.3529411765	0.3529411765	1
okem	1	4	o|k|e|m	o	m	1	1	1	0.6451612903	0.6451612903	1
okeo	19	4	o|k|e|o	o	o	17	16	5	0.4351993607	0.4090909091	1
okeoaiin	1	8	o|k|e|o|a|i|i|n	o	n	1	1	1	1	1	1
okeoaly	1	7	o|k|e|o|a|l|y	o	y	1	1	1	0.5	0.5	1
okeoam	1	6	o|k|e|o|a|m	o	m	1	1	1	1	1	1
okeockhey	1	9	o|k|e|o|c|k|h|e|y	o	y	1	1	1	0.5555555556	0.5555555556	35
okeod	6	5	o|k|e|o|d	o	d	6	3	3	0.4932926829	0.5	1
okeodain	2	8	o|k|e|o|d|a|i|n	o	n	2	2	2	0.4333333333	0.4333333333	1
okeodal	3	7	o|k|e|o|d|a|l	o	l	3	3	3	0.5611968209	0.7096774194	1
okeodaly	2	8	o|k|e|o|d|a|l|y	o	y	2	2	1	0.496031746	0.496031746	1
okeodar	4	7	o|k|e|o|d|a|r	o	r	3	3	2	0.1554054054	0.06756756757	1
okeodly	1	7	o|k|e|o|d|l|y	o	y	1	1	1	0.6153846154	0.6153846154	1
okeodof	1	7	o|k|e|o|d|o|f	o	f	1	1	1	0	0	1
okeodor	1	7	o|k|e|o|d|o|r	o	r	1	1	1	0.5	0.5	1
okeodsho	1	8	o|k|e|o|d|s|h|o	o	o	1	1	1	0	0	36
okeody	37	6	o|k|e|o|d|y	o	y	37	32	7	0.505757029	0.5	1
okeoeeey	1	8	o|k|e|o|e|e|e|y	o	y	1	1	1	0.3333333333	0.3333333333	1
okeoeiiir	1	9	o|k|e|o|e|i|i|i|r	o	r	1	1	1	1	1	568
okeoekol	1	8	o|k|e|o|e|k|o|l	o	l	1	1	1	0.2258064516	0.2258064516	569
okeokain	1	8	o|k|e|o|k|a|i|n	o	n	1	1	1	0.1	0.1	1
okeokear	1	8	o|k|e|o|k|e|a|r	o	r	1	1	1	0	0	570
okeoky	1	6	o|k|e|o|k|y	o	y	1	1	1	0.1621621622	0.1621621622	1
okeol	64	5	o|k|e|o|l	o	l	56	37	7	0.4968645055	0.5	1
okeolaiin	2	9	o|k|e|o|l|a|i|i|n	o	n	2	2	1	0.2559288538	0.2559288538	1
okeolan	1	7	o|k|e|o|l|a|n	o	n	1	1	1	0.2727272727	0.2727272727	571
okeoldy	2	7	o|k|e|o|l|d|y	o	y	2	2	2	0.375	0.375	1
okeolkey	1	8	o|k|e|o|l|k|e|y	o	y	1	1	1	0.375	0.375	572
okeolol	2	7	o|k|e|o|l|o|l	o	l	2	2	1	0.7254004577	0.7254004577	1
okeolor	1	7	o|k|e|o|l|o|r	o	r	1	1	1	0.4545454545	0.4545454545	1
okeolshy	1	8	o|k|e|o|l|s|h|y	o	y	1	1	1	0.4	0.4	1
okeoly	6	6	o|k|e|o|l|y	o	y	6	5	3	0.6028265107	0.5	1
okeolyd	1	7	o|k|e|o|l|y|d	o	d	1	1	1	0.5	0.5	1
okeom	4	5	o|k|e|o|m	o	m	4	4	2	0.6625	0.7	1
okeor	20	5	o|k|e|o|r	o	r	20	17	6	0.503377193	0.5	1
okeoram	1	7	o|k|e|o|r|a|m	o	m	1	1	1	0.5	0.5	1
okeorar	2	7	o|k|e|o|r|a|r	o	r	2	2	2	0.3833333333	0.3833333333	1
okeorl	1	6	o|k|e|o|r|l	o	l	1	1	1	0.4166666667	0.4166666667	1
okeoroly	1	8	o|k|e|o|r|o|l|y	o	y	1	1	1	0.8888888889	0.8888888889	573
okeos	12	5	o|k|e|o|s	o	s	12	11	5	0.3438393293	0.4099378882	1
okeosar	1	7	o|k|e|o|s|a|r	o	r	1	1	1	0.1	0.1	1
okeoschso	1	9	o|k|e|o|s|c|h|s|o	o	o	1	1	1	0.5	0.5	574
okeoteey	1	8	o|k|e|o|t|e|e|y	o	y	1	1	1	0.3	0.3	1
okeoy	2	5	o|k|e|o|y	o	y	2	2	1	0.2153846154	0.2153846154	1
okes	2	4	o|k|e|s	o	s	2	2	2	0.3515151515	0.3515151515	1
okesees	1	7	o|k|e|s|e|e|s	o	s	1	1	1	0	0	1
okeshdy	1	7	o|k|e|s|h|d|y	o	y	1	1	1	1	1	1
okeshedy	1	8	o|k|e|s|h|e|d|y	o	y	1	1	1	0.8	0.8	1
okeshey	1	7	o|k|e|s|h|e|y	o	y	1	1	1	0	0	1
okeshos	1	7	o|k|e|s|h|o|s	o	s	1	1	1	0.5	0.5	575
okeshy	3	6	o|k|e|s|h|y	o	y	3	3	2	0.4523809524	0.25	1
okesoe	1	6	o|k|e|s|o|e	o	e	1	1	1	0.5454545455	0.5454545455	576
okesy	1	5	o|k|e|s|y	o	y	1	1	1	0.375	0.375	1
okey	65	4	o|k|e|y	o	y	60	41	8	0.4615467091	0.4444444444	1
okeys	1	5	o|k|e|y|s	o	s	1	1	1	0.3333333333	0.3333333333	1
okeyshcphhy	1	11	o|k|e|y|s|h|c|p|h|h|y	o	y	1	1	1	0.625	0.625	577
okeytam	1	7	o|k|e|y|t|a|m	o	m	1	1	1	1	1	578
okeyteey	1	8	o|k|e|y|t|e|e|y	o	y	1	1	1	0.5384615385	0.5384615385	1
okeyty	1	6	o|k|e|y|t|y	o	y	1	1	1	0.8888888889	0.8888888889	579
okiin	2	5	o|k|i|i|n	o	n	2	2	2	0.3181818182	0.3181818182	1
okil	1	4	o|k|i|l	o	l	1	1	1	0.1818181818	0.1818181818	1
okiroley	1	8	o|k|i|r|o|l|e|y	o	y	1	1	1	1	1	580
oklairdy	1	8	o|k|l|a|i|r|d|y	o	y	1	1	1	0.5	0.5	581
okldam	1	6	o|k|l|d|a|m	o	m	1	1	1	0.5	0.5	1
oklor	1	5	o|k|l|o|r	o	r	1	1	1	1	1	1
oko	6	3	o|k|o	o	o	6	6	3	0.5014430014	0.5	1
okoaiin	2	7	o|k|o|a|i|i|n	o	n	2	2	2	0.369047619	0.369047619	1
okoaly	1	6	o|k|o|a|l|y	o	y	1	1	1	0.5	0.5	1
okochey	2	7	o|k|o|c|h|e|y	o	y	2	2	2	0.3005952381	0.3005952381	1
okockhy	1	7	o|k|o|c|k|h|y	o	y	1	1	1	0.5	0.5	1
okod	3	4	o|k|o|d	o	d	3	3	3	0.4697802198	0.4285714286	1
okodaiin	2	8	o|k|o|d|a|i|i|n	o	n	2	2	2	1	1	1
okodainol	1	9	o|k|o|d|a|i|n|o|l	o	l	1	1	1	0.2352941176	0.2352941176	582
okodaly	1	7	o|k|o|d|a|l|y	o	y	1	1	1	0.5	0.5	1
okodar	5	6	o|k|o|d|a|r	o	r	5	4	3	0.718439441	0.84375	1
okodchy	1	7	o|k|o|d|c|h|y	o	y	1	1	1	0.5	0.5	1
okodeey	1	7	o|k|o|d|e|e|y	o	y	1	1	1	0.05882352941	0.05882352941	1
okody	17	5	o|k|o|d|y	o	y	17	11	4	0.4978188759	0.5	1
okoeese	1	7	o|k|o|e|e|s|e	o	e	1	1	1	0	0	583
okoeey	1	6	o|k|o|e|e|y	o	y	1	1	1	0.4166666667	0.4166666667	1
okoeor	1	6	o|k|o|e|o|r	o	r	1	1	1	0	0	1
okoes	1	5	o|k|o|e|s	o	s	1	1	1	0.3333333333	0.3333333333	1
okohy	1	5	o|k|o|h|y	o	y	1	1	1	0.9	0.9	1
okoiin	8	6	o|k|o|i|i|n	o	n	8	7	3	0.4114583333	0.4125	1
okoirsh	1	7	o|k|o|i|r|s|h	o	h	1	1	1	0.1463414634	0.1463414634	584
okokchodg	1	9	o|k|o|k|c|h|o|d|g	o	g	1	1	1	0.5	0.5	585
okokeedy	1	8	o|k|o|k|e|e|d|y	o	y	1	1	1	0.4	0.4	586
okoksheo	1	8	o|k|o|k|s|h|e|o	o	o	1	1	1	0.05405405405	0.05405405405	587
okol	78	4	o|k|o|l	o	l	77	61	8	0.5089499219	0.5	1
okolaiin	2	8	o|k|o|l|a|i|i|n	o	n	1	1	1	0.8125	0.8125	1
okolaim	1	7	o|k|o|l|a|i|m	o	m	1	1	1	1	1	1
okolair	1	7	o|k|o|l|a|i|r	o	r	1	1	1	0.9705882353	0.9705882353	1
okolaly	1	7	o|k|o|l|a|l|y	o	y	1	1	1	0.5	0.5	1
okolar	4	6	o|k|o|l|a|r	o	r	4	4	2	0.612804878	0.5	1
okolchey	2	8	o|k|o|l|c|h|e|y	o	y	2	2	2	0.5333333333	0.5333333333	1
okolchy	3	7	o|k|o|l|c|h|y	o	y	3	3	3	0.7296296296	0.8	1
okoldody	1	8	o|k|o|l|d|o|d|y	o	y	1	1	1	0.5	0.5	588
okoldy	8	6	o|k|o|l|d|y	o	y	8	8	5	0.6268578644	0.5357142857	1
okoleeolar	1	10	o|k|o|l|e|e|o|l|a|r	o	r	1	1	1	0.3	0.3	589
okolky	1	6	o|k|o|l|k|y	o	y	1	1	1	0.5	0.5	1
okolmom	1	7	o|k|o|l|m|o|m	o	m	1	1	1	1	1	590
okolo	2	5	o|k|o|l|o	o	o	2	2	2	0.5	0.5	1
okolol	1	6	o|k|o|l|o|l	o	l	1	1	1	1	1	1
okolor	1	6	o|k|o|l|o|r	o	r	1	1	1	0.6666666667	0.6666666667	1
okols	2	5	o|k|o|l|s	o	s	2	2	1	0.5576923077	0.5576923077	1
okolsaiin	1	9	o|k|o|l|s|a|i|i|n	o	n	1	1	1	1	1	1
okolshey	1	8	o|k|o|l|s|h|e|y	o	y	1	1	1	0.475	0.475	1
okolshol	1	8	o|k|o|l|s|h|o|l	o	l	1	1	1	0	0	591
okolshy	3	7	o|k|o|l|s|h|y	o	y	3	3	3	0.6666666667	0.5	1
okoly	4	5	o|k|o|l|y	o	y	4	4	3	0.61875	0.55	1
okom	2	4	o|k|o|m	o	m	2	2	1	0.3333333333	0.3333333333	1
okool	1	5	o|k|o|o|l	o	l	1	1	1	0	0	1
okor	35	4	o|k|o|r	o	r	34	29	6	0.4151107592	0.4347826087	1
okoraiin	2	8	o|k|o|r|a|i|i|n	o	n	2	2	1	0.4761904762	0.4761904762	1
okoral	1	6	o|k|o|r|a|l	o	l	1	1	1	1	1	1
okoraldy	1	8	o|k|o|r|a|l|d|y	o	y	1	1	1	0.5	0.5	592
okoroeey	1	8	o|k|o|r|o|e|e|y	o	y	1	1	1	0.5	0.5	593
okorory	1	7	o|k|o|r|o|r|y	o	y	1	1	1	1	1	594
okory	1	5	o|k|o|r|y	o	y	1	1	1	0.5	0.5	1
okos	7	4	o|k|o|s	o	s	7	7	5	0.479264433	0.5	1
okosy	1	5	o|k|o|s|y	o	y	1	1	1	0	0	1
okoy	3	4	o|k|o|y	o	y	3	3	1	0.6296296296	0.6666666667	1
okozy	1	5	o|k|o|z|y	o	y	1	1	1	0.4285714286	0.4285714286	1
okr	1	3	o|k|r	o	r	1	1	1	0.5555555556	0.5555555556	1
oksh	1	4	o|k|s|h	o	h	1	1	1	0	0	1
okshal	1	6	o|k|s|h|a|l	o	l	1	1	1	0.6666666667	0.6666666667	1
okshd	1	5	o|k|s|h|d	o	d	1	1	1	0.6363636364	0.6363636364	1
okshdchos	1	9	o|k|s|h|d|c|h|o|s	o	s	1	1	1	0.5	0.5	595
okshdy	1	6	o|k|s|h|d|y	o	y	1	1	1	0.25	0.25	1
okshed	1	6	o|k|s|h|e|d	o	d	1	1	1	0.7	0.7	1
okshedy	4	7	o|k|s|h|e|d|y	o	y	4	4	3	0.5348214286	0.5446428571	1
oksheeody	1	9	o|k|s|h|e|e|o|d|y	o	y	1	1	1	0	0	596
oksheo	1	6	o|k|s|h|e|o	o	o	1	1	1	0.7142857143	0.7142857143	1
okshes	1	6	o|k|s|h|e|s	o	s	1	1	1	0	0	1
okshey	9	6	o|k|s|h|e|y	o	y	9	8	4	0.5241622575	0.5714285714	1
oksheyqolkeey	1	13	o|k|s|h|e|y|q|o|l|k|e|e|y	o	y	1	1	1	0	0	597
oksho	6	5	o|k|s|h|o	o	o	6	6	2	0.3125	0.2361111111	1
okshodeeeb	1	10	o|k|s|h|o|d|e|e|e|b	o	b	1	1	1	0	0	598
okshody	1	7	o|k|s|h|o|d|y	o	y	1	1	1	0.3333333333	0.3333333333	1
okshol	1	6	o|k|s|h|o|l	o	l	1	1	1	0.6666666667	0.6666666667	1
okshor	2	6	o|k|s|h|o|r	o	r	2	2	2	0.25	0.25	1
okshy	11	5	o|k|s|h|y	o	y	11	10	4	0.479600149	0.5	1
oky	104	3	o|k|y	o	y	99	80	8	0.6178252404	0.6666666667	1
okyd	2	4	o|k|y|d	o	d	2	2	2	0.75	0.75	1
okydseog	1	8	o|k|y|d|s|e|o|g	o	g	1	1	1	0	0	599
okydy	3	5	o|k|y|d|y	o	y	3	3	2	0.6666666667	0.5	1
okyeeshy	1	8	o|k|y|e|e|s|h|y	o	y	1	1	1	0.5	0.5	1
okytaiin	1	8	o|k|y|t|a|i|i|n	o	n	1	1	1	0	0	600
ol	564	2	o|l	o	l	495	130	8	0.4884313029	0.4807692308	1
olaiiin	2	7	o|l|a|i|i|i|n	o	n	2	2	2	0.8034759358	0.8034759358	1
olaiin	52	6	o|l|a|i|i|n	o	n	51	40	7	0.455129605	0.4722222222	1
olaiiny	1	7	o|l|a|i|i|n|y	o	y	1	1	1	1	1	1
olaiir	3	6	o|l|a|i|i|r	o	r	3	3	2	0.8260582011	0.875	1
olaikhy	1	7	o|l|a|i|k|h|y	o	y	1	1	1	1	1	601
olain	12	5	o|l|a|i|n	o	n	12	10	3	0.426473064	0.3636363636	1
olainy	1	6	o|l|a|i|n|y	o	y	1	1	1	1	1	1
olair	1	5	o|l|a|i|r	o	r	1	1	1	0.875	0.875	1
olal	6	4	o|l|a|l	o	l	6	6	3	0.6675084175	0.7525252525	1
olalade	1	7	o|l|a|l|a|d|e	o	e	1	1	1	0.5	0.5	602
olalaiin	1	8	o|l|a|l|a|i|i|n	o	n	1	1	1	0.1666666667	0.1666666667	1
olald	1	5	o|l|a|l|d	o	d	1	1	1	1	1	1
olaldy	2	6	o|l|a|l|d|y	o	y	2	2	2	0.9375	0.9375	1
olalkain	1	8	o|l|a|l|k|a|i|n	o	n	1	1	1	0.9736842105	0.9736842105	1
olalor	1	6	o|l|a|l|o|r	o	r	1	1	1	0.1111111111	0.1111111111	1
olalsy	1	6	o|l|a|l|s|y	o	y	1	1	1	0.5	0.5	1
olaly	3	5	o|l|a|l|y	o	y	3	2	1	0.9166666667	1	1
olam	5	4	o|l|a|m	o	m	5	5	2	1	1	1
olan	1	4	o|l|a|n	o	n	1	1	1	0.4545454545	0.4545454545	1
olar	17	4	o|l|a|r	o	r	16	13	7	0.625697445	0.7272727273	1
olaran	1	6	o|l|a|r|a|n	o	n	1	1	1	0.5	0.5	603
olardy	1	6	o|l|a|r|d|y	o	y	1	1	1	1	1	1
olc	2	3	o|l|c	o	c	2	2	2	0.3178571429	0.3178571429	1
olcfholy	1	8	o|l|c|f|h|o|l|y	o	y	1	1	1	0.5	0.5	604
olch	1	4	o|l|c|h	o	h	1	1	1	0.4	0.4	1
olchain	1	7	o|l|c|h|a|i|n	o	n	1	1	1	0.6	0.6	1
olchaj	1	6	o|l|c|h|a|j	o	j	1	1	1	0.3333333333	0.3333333333	1
olchal	1	6	o|l|c|h|a|l	o	l	1	1	1	0.75	0.75	1
olcham	1	6	o|l|c|h|a|m	o	m	1	1	1	1	1	1
olchar	2	6	o|l|c|h|a|r	o	r	2	2	2	0.05	0.05	1
olchc	1	5	o|l|c|h|c	o	c	1	1	1	0.5	0.5	1
olchckhy	1	8	o|l|c|h|c|k|h|y	o	y	1	1	1	0.25	0.25	1
olchcthy	1	8	o|l|c|h|c|t|h|y	o	y	1	1	1	0.9	0.9	1
olchdaiin	2	9	o|l|c|h|d|a|i|i|n	o	n	2	1	1	0.2777777778	0.2777777778	1
olchdar	1	7	o|l|c|h|d|a|r	o	r	1	1	1	0.6	0.6	1
olchdy	10	6	o|l|c|h|d|y	o	y	10	9	4	0.5936363636	0.5833333333	1
olchear	1	7	o|l|c|h|e|a|r	o	r	1	1	1	0.375	0.375	1
olched	3	6	o|l|c|h|e|d	o	d	3	3	2	0.5592592593	0.7777777778	1
olchedaiin	1	10	o|l|c|h|e|d|a|i|i|n	o	n	1	1	1	0.5	0.5	1
olchedy	39	7	o|l|c|h|e|d|y	o	y	38	25	5	0.6140252221	0.5833333333	1
olcheear	1	8	o|l|c|h|e|e|a|r	o	r	1	1	1	0	0	1
olcheedar	1	9	o|l|c|h|e|e|d|a|r	o	r	1	1	1	0.6666666667	0.6666666667	1
olcheedy	3	8	o|l|c|h|e|e|d|y	o	y	3	3	2	0.4407407407	0.5	1
olcheees	1	8	o|l|c|h|e|e|e|s	o	s	1	1	1	0.5	0.5	1
olcheeey	2	8	o|l|c|h|e|e|e|y	o	y	2	2	1	0.25	0.25	1
olcheeg	1	7	o|l|c|h|e|e|g	o	g	1	1	1	1	1	1
olcheeo	1	7	o|l|c|h|e|e|o	o	o	1	1	1	0.1	0.1	1
olcheeol	1	8	o|l|c|h|e|e|o|l	o	l	1	1	1	0.7894736842	0.7894736842	1
olchees	1	7	o|l|c|h|e|e|s	o	s	1	1	1	0.3333333333	0.3333333333	1
olcheesey	1	9	o|l|c|h|e|e|s|e|y	o	y	1	1	1	0.5	0.5	1
olcheety	1	8	o|l|c|h|e|e|t|y	o	y	1	1	1	1	1	1
olcheey	11	7	o|l|c|h|e|e|y	o	y	11	9	3	0.4246753247	0.2857142857	1
olchef	1	6	o|l|c|h|e|f	o	f	1	1	1	1	1	1
olcheky	1	7	o|l|c|h|e|k|y	o	y	1	1	1	0.6666666667	0.6666666667	1
olcheo	3	6	o|l|c|h|e|o	o	o	3	3	2	0.5	0.6666666667	1
olcheody	2	8	o|l|c|h|e|o|d|y	o	y	2	2	2	0.3068181818	0.3068181818	1
olcheol	7	7	o|l|c|h|e|o|l	o	l	7	7	4	0.4543650794	0.5	1
olcheom	1	7	o|l|c|h|e|o|m	o	m	1	1	1	0.5	0.5	1
olcheor	3	7	o|l|c|h|e|o|r	o	r	3	3	2	0.380952381	0.3333333333	1
olchesy	1	7	o|l|c|h|e|s|y	o	y	1	1	1	0.6666666667	0.6666666667	1
olchety	1	7	o|l|c|h|e|t|y	o	y	1	1	1	0.5	0.5	1
olchey	25	6	o|l|c|h|e|y	o	y	25	21	5	0.4666350316	0.5	1
olcho	2	5	o|l|c|h|o	o	o	2	2	2	0.6176470588	0.6176470588	1
olchocfhy	1	9	o|l|c|h|o|c|f|h|y	o	y	1	1	1	0.1666666667	0.1666666667	605
olchod	1	6	o|l|c|h|o|d	o	d	1	1	1	1	1	1
olchokal	1	8	o|l|c|h|o|k|a|l	o	l	1	1	1	1	1	606
olchor	2	6	o|l|c|h|o|r	o	r	2	2	1	0.7777777778	0.7777777778	1
olchsy	1	6	o|l|c|h|s|y	o	y	1	1	1	0.5714285714	0.5714285714	1
olchy	10	5	o|l|c|h|y	o	y	10	10	4	0.6058333333	0.65	1
olckhhy	1	7	o|l|c|k|h|h|y	o	y	1	1	1	0.225	0.225	1
olcphy	1	6	o|l|c|p|h|y	o	y	1	1	1	0.1428571429	0.1428571429	1
olcthdy	1	7	o|l|c|t|h|d|y	o	y	1	1	1	1	1	1
olcthr	1	6	o|l|c|t|h|r	o	r	1	1	1	1	1	607
old	3	3	o|l|d	o	d	3	3	1	0.7407407407	0.6666666667	1
oldaig	1	6	o|l|d|a|i|g	o	g	1	1	1	0	0	1
oldaiin	10	7	o|l|d|a|i|i|n	o	n	9	9	2	0.6141666667	0.55	1
oldain	2	6	o|l|d|a|i|n	o	n	2	2	2	0.9375	0.9375	1
oldair	1	6	o|l|d|a|i|r	o	r	1	1	1	0.4	0.4	1
oldal	2	5	o|l|d|a|l	o	l	2	2	2	0.5416666667	0.5416666667	1
oldam	5	5	o|l|d|a|m	o	m	5	5	2	0.9	1	1
oldar	7	5	o|l|d|a|r	o	r	7	6	3	0.619047619	0.5555555556	1
oldckhy	1	7	o|l|d|c|k|h|y	o	y	1	1	1	1	1	608
oldeey	1	6	o|l|d|e|e|y	o	y	1	1	1	0	0	1
oldor	2	5	o|l|d|o|r	o	r	2	2	2	0.5	0.5	1
oldy	30	4	o|l|d|y	o	y	29	22	7	0.80191067	1	1
oleealy	1	7	o|l|e|e|a|l|y	o	y	1	1	1	0.2195121951	0.2195121951	609
oleeam	1	6	o|l|e|e|a|m	o	m	1	1	1	0.1111111111	0.1111111111	1
oleed	1	5	o|l|e|e|d	o	d	1	1	1	1	1	1
oleedar	1	7	o|l|e|e|d|a|r	o	r	1	1	1	0	0	1
oleedy	2	6	o|l|e|e|d|y	o	y	2	2	1	0.5454545455	0.5454545455	1
oleeeb	1	6	o|l|e|e|e|b	o	b	1	1	1	0	0	1
oleeed	1	6	o|l|e|e|e|d	o	d	1	1	1	1	1	1
oleeedy	2	7	o|l|e|e|e|d|y	o	y	2	2	2	0.6857142857	0.6857142857	1
