Corpus	Position	TokenA	TokenB	Operation	PositionClass	SourceGlyph	TargetGlyph
Astafiev	22264	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	22324	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	22327	500	600	SUBSTITUTION	BEGIN	5	6
Astafiev	22417	10	15	SUBSTITUTION	END	0	5
Astafiev	22429	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	22528	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	22542	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	22553	5	8	SUBSTITUTION	MIDDLE	5	8
Astafiev	22557	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	22592	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	22636	3	л	SUBSTITUTION	MIDDLE	3	л
Astafiev	22648	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	22654	4	6	SUBSTITUTION	MIDDLE	4	6
Astafiev	22739	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	22823	10	15	SUBSTITUTION	END	0	5
Astafiev	22853	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	22859	6	8	SUBSTITUTION	MIDDLE	6	8
Astafiev	22919	40	60	SUBSTITUTION	BEGIN	4	6
Astafiev	22994	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	23019	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	23072	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	23105	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	23111	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	23117	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	23161	но	не	SUBSTITUTION	END	о	е
Astafiev	23212	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	23221	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	23231	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	23242	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	23254	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	23265	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	23271	100	150	SUBSTITUTION	MIDDLE	0	5
Astafiev	23298	и	т	SUBSTITUTION	MIDDLE	и	т
Astafiev	23299	т	д	SUBSTITUTION	MIDDLE	т	д
Astafiev	23340	10	15	SUBSTITUTION	END	0	5
Astafiev	23374	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	23384	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	23439	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	23480	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	23496	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	23504	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	23565	с	2	SUBSTITUTION	MIDDLE	с	2
Astafiev	23676	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	23696	10	15	SUBSTITUTION	END	0	5
Astafiev	23734	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	23762	1	л	SUBSTITUTION	MIDDLE	1	л
Astafiev	23821	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	23969	40	45	SUBSTITUTION	END	0	5
Astafiev	23985	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	24064	20	25	SUBSTITUTION	END	0	5
Astafiev	24109	3	л	SUBSTITUTION	MIDDLE	3	л
Astafiev	24153	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	24244	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	24248	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	24251	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	24286	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	24369	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	24380	60	80	SUBSTITUTION	BEGIN	6	8
Astafiev	24475	и	с	SUBSTITUTION	MIDDLE	и	с
Astafiev	24491	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	24500	и	в	SUBSTITUTION	MIDDLE	и	в
Astafiev	24529	10	15	SUBSTITUTION	END	0	5
Astafiev	24553	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	24603	10	15	SUBSTITUTION	END	0	5
Astafiev	24647	3	5	SUBSTITUTION	MIDDLE	3	5
Astafiev	24657	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	24715	10	15	SUBSTITUTION	END	0	5
Astafiev	24741	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	24761	60	80	SUBSTITUTION	BEGIN	6	8
Astafiev	24778	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	24792	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	24796	10	15	SUBSTITUTION	END	0	5
Astafiev	24837	1	л	SUBSTITUTION	MIDDLE	1	л
Astafiev	24845	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	24938	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	24957	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	25034	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	25103	а	в	SUBSTITUTION	MIDDLE	а	в
Astafiev	25117	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	25203	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	25209	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	25279	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	25333	1	л	SUBSTITUTION	MIDDLE	1	л
Astafiev	25409	а	в	SUBSTITUTION	MIDDLE	а	в
Astafiev	25500	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	25510	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	25627	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	25635	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	25708	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	25758	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	25822	10	15	SUBSTITUTION	END	0	5
Astafiev	25868	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	25888	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	25913	и	из	INSERTION	END		з
Astafiev	25932	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	26006	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	26069	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	26171	1	л	SUBSTITUTION	MIDDLE	1	л
Astafiev	26236	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	26295	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	26345	2	8	SUBSTITUTION	MIDDLE	2	8
Astafiev	26392	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	26407	3	г	SUBSTITUTION	MIDDLE	3	г
Astafiev	26463	1	л	SUBSTITUTION	MIDDLE	1	л
Astafiev	26517	5	8	SUBSTITUTION	MIDDLE	5	8
Astafiev	26569	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	26626	5	8	SUBSTITUTION	MIDDLE	5	8
Astafiev	26648	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	26691	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	26760	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	26840	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	26866	1	г	SUBSTITUTION	MIDDLE	1	г
Astafiev	26921	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	26984	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	27071	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	27123	1	л	SUBSTITUTION	MIDDLE	1	л
Astafiev	27177	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	27256	1	л	SUBSTITUTION	MIDDLE	1	л
Astafiev	27262	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	27305	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	27329	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	27397	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	27403	800	900	SUBSTITUTION	BEGIN	8	9
Astafiev	27447	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	27477	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	27534	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	27563	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	27722	1	л	SUBSTITUTION	MIDDLE	1	л
Astafiev	27728	10	15	SUBSTITUTION	END	0	5
Astafiev	27764	с	2	SUBSTITUTION	MIDDLE	с	2
Astafiev	27765	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	27795	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	27877	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	27930	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	27934	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	27956	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	28020	и	у	SUBSTITUTION	MIDDLE	и	у
Astafiev	28062	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	28341	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	28382	воду	вода	SUBSTITUTION	END	у	а
Astafiev	28391	3	5	SUBSTITUTION	MIDDLE	3	5
Astafiev	28417	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	28853	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	28926	100	150	SUBSTITUTION	MIDDLE	0	5
Astafiev	29050	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	29125	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	29349	а	в	SUBSTITUTION	MIDDLE	а	в
Astafiev	29530	40	50	SUBSTITUTION	BEGIN	4	5
Astafiev	29585	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	29618	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	29630	6	8	SUBSTITUTION	MIDDLE	6	8
Astafiev	29631	8	г	SUBSTITUTION	MIDDLE	8	г
Astafiev	29662	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	29687	10	15	SUBSTITUTION	END	0	5
Astafiev	29704	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	29720	10	12	SUBSTITUTION	END	0	2
Astafiev	29934	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	29951	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	29981	10	15	SUBSTITUTION	END	0	5
Astafiev	30056	3	5	SUBSTITUTION	MIDDLE	3	5
Astafiev	30094	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	30366	в	1	SUBSTITUTION	MIDDLE	в	1
Astafiev	30576	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	30597	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	30650	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	30678	40	50	SUBSTITUTION	BEGIN	4	5
Astafiev	30802	а	на	INSERTION	BEGIN		н
Astafiev	31056	2	л	SUBSTITUTION	MIDDLE	2	л
Astafiev	31250	но	не	SUBSTITUTION	END	о	е
Astafiev	31364	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	31437	а	на	INSERTION	BEGIN		н
Astafiev	31503	2	25	INSERTION	END		5
Astafiev	31562	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	31563	5	г	SUBSTITUTION	MIDDLE	5	г
Astafiev	31659	и	т	SUBSTITUTION	MIDDLE	и	т
Astafiev	31660	т	д	SUBSTITUTION	MIDDLE	т	д
Astafiev	31669	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	31760	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	31783	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	31943	4	6	SUBSTITUTION	MIDDLE	4	6
Astafiev	31949	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	31961	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	32018	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	32178	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	32235	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	32302	50	60	SUBSTITUTION	BEGIN	5	6
Astafiev	32349	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	32523	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	32534	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	32541	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	32545	10	12	SUBSTITUTION	END	0	2
Astafiev	32568	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	32593	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	32612	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	32659	10	12	SUBSTITUTION	END	0	2
Astafiev	32672	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	32705	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	32751	почки	почти	SUBSTITUTION	END	к	т
Astafiev	32838	5	8	SUBSTITUTION	MIDDLE	5	8
Astafiev	32868	600	700	SUBSTITUTION	BEGIN	6	7
Astafiev	32880	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	32892	50	60	SUBSTITUTION	BEGIN	5	6
Astafiev	32904	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	33112	5	7	SUBSTITUTION	MIDDLE	5	7
Astafiev	33120	600	700	SUBSTITUTION	BEGIN	6	7
Astafiev	33141	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	33206	5	7	SUBSTITUTION	MIDDLE	5	7
Astafiev	33271	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	33344	10	20	SUBSTITUTION	BEGIN	1	2
Astafiev	33419	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	33438	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	33441	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	33542	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	33774	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	33780	5	7	SUBSTITUTION	MIDDLE	5	7
Astafiev	33832	10	15	SUBSTITUTION	END	0	5
Astafiev	34112	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	34201	10	20	SUBSTITUTION	BEGIN	1	2
Astafiev	34422	7	8	SUBSTITUTION	MIDDLE	7	8
Astafiev	34492	а	в	SUBSTITUTION	MIDDLE	а	в
Astafiev	34915	в	1	SUBSTITUTION	MIDDLE	в	1
Astafiev	35390	10	20	SUBSTITUTION	BEGIN	1	2
Astafiev	35503	6	8	SUBSTITUTION	MIDDLE	6	8
Astafiev	35510	400	500	SUBSTITUTION	BEGIN	4	5
Astafiev	35598	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	35652	10	15	SUBSTITUTION	END	0	5
Astafiev	35684	2	г	SUBSTITUTION	MIDDLE	2	г
Astafiev	35688	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	35713	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	35839	20	25	SUBSTITUTION	END	0	5
Astafiev	35988	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	36096	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	36146	а	на	INSERTION	BEGIN		н
Astafiev	36228	10	15	SUBSTITUTION	END	0	5
Astafiev	36272	и	в	SUBSTITUTION	MIDDLE	и	в
Astafiev	36522	10	15	SUBSTITUTION	END	0	5
Astafiev	36573	в	2	SUBSTITUTION	MIDDLE	в	2
Astafiev	36602	10	15	SUBSTITUTION	END	0	5
Astafiev	36617	200	250	SUBSTITUTION	MIDDLE	0	5
Astafiev	36726	188	189	SUBSTITUTION	END	8	9
Astafiev	36844	г	1	SUBSTITUTION	MIDDLE	г	1
Astafiev	36848	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	36907	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	37120	их	и	DELETION	END	х	
Astafiev	37244	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	37640	а	на	INSERTION	BEGIN		н
Astafiev	37693	20	25	SUBSTITUTION	END	0	5
Astafiev	37730	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	37782	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	37818	и	т	SUBSTITUTION	MIDDLE	и	т
Astafiev	37819	т	д	SUBSTITUTION	MIDDLE	т	д
Astafiev	37856	20	25	SUBSTITUTION	END	0	5
Astafiev	37917	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	38022	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	38058	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	38119	10	15	SUBSTITUTION	END	0	5
Astafiev	38127	600	800	SUBSTITUTION	BEGIN	6	8
Astafiev	38134	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	38319	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	38362	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	38372	но	не	SUBSTITUTION	END	о	е
Astafiev	38510	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	38545	2	4	SUBSTITUTION	MIDDLE	2	4
Astafiev	38674	а	в	SUBSTITUTION	MIDDLE	а	в
Astafiev	38931	но	не	SUBSTITUTION	END	о	е
Astafiev	38976	2	4	SUBSTITUTION	MIDDLE	2	4
Astafiev	39176	600	800	SUBSTITUTION	BEGIN	6	8
Astafiev	39200	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	39363	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	39377	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	39398	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	39522	600	800	SUBSTITUTION	BEGIN	6	8
Astafiev	39602	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	39642	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	39646	10	15	SUBSTITUTION	END	0	5
Astafiev	39718	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	39727	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	39893	600	800	SUBSTITUTION	BEGIN	6	8
Astafiev	39906	600	800	SUBSTITUTION	BEGIN	6	8
Astafiev	39942	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	39968	600	800	SUBSTITUTION	BEGIN	6	8
Astafiev	39982	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	40061	1	л	SUBSTITUTION	MIDDLE	1	л
Astafiev	40078	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	40082	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	40113	10	15	SUBSTITUTION	END	0	5
Astafiev	40135	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	40147	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	40158	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	40162	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	40239	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	40414	25	35	SUBSTITUTION	BEGIN	2	3
Astafiev	40536	300	400	SUBSTITUTION	BEGIN	3	4
Astafiev	40551	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	40598	20	25	SUBSTITUTION	END	0	5
Astafiev	40656	в	4	SUBSTITUTION	MIDDLE	в	4
Astafiev	40718	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	40861	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	40903	100	150	SUBSTITUTION	MIDDLE	0	5
Astafiev	40910	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	41007	600	800	SUBSTITUTION	BEGIN	6	8
Astafiev	41099	600	800	SUBSTITUTION	BEGIN	6	8
Astafiev	41188	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	41227	10	15	SUBSTITUTION	END	0	5
Astafiev	41262	4	6	SUBSTITUTION	MIDDLE	4	6
Astafiev	41313	нее	не	DELETION	END	е	
Astafiev	41361	а	на	INSERTION	BEGIN		н
Astafiev	41565	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	41620	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	41690	600	700	SUBSTITUTION	BEGIN	6	7
Astafiev	41951	30	35	SUBSTITUTION	END	0	5
Astafiev	41989	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	42186	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	42211	5	7	SUBSTITUTION	MIDDLE	5	7
Astafiev	42269	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	42510	3	5	SUBSTITUTION	MIDDLE	3	5
Astafiev	42516	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	42736	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	42783	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	42909	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	42919	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	42986	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	43050	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	43083	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	43224	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	43429	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	43600	600	700	SUBSTITUTION	BEGIN	6	7
Astafiev	43698	5	7	SUBSTITUTION	MIDDLE	5	7
Astafiev	43725	6	7	SUBSTITUTION	MIDDLE	6	7
Astafiev	43848	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	43853	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	43903	5	7	SUBSTITUTION	MIDDLE	5	7
Astafiev	44118	10	15	SUBSTITUTION	END	0	5
Astafiev	44219	нем	не	DELETION	END	м	
Astafiev	44356	и	в	SUBSTITUTION	MIDDLE	и	в
Astafiev	44543	а	и	SUBSTITUTION	MIDDLE	а	и
Astafiev	44544	и	d	SUBSTITUTION	MIDDLE	и	d
Astafiev	44597	так	как	SUBSTITUTION	BEGIN	т	к
Astafiev	44752	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	44934	10	15	SUBSTITUTION	END	0	5
Astafiev	44966	60	80	SUBSTITUTION	BEGIN	6	8
Astafiev	45549	а	в	SUBSTITUTION	MIDDLE	а	в
Astafiev	45550	в	d	SUBSTITUTION	MIDDLE	в	d
Astafiev	45551	d	е	SUBSTITUTION	MIDDLE	d	е
Astafiev	45556	с	в	SUBSTITUTION	MIDDLE	с	в
Astafiev	45647	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	45690	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	45699	но	не	SUBSTITUTION	END	о	е
Astafiev	45783	с	2	SUBSTITUTION	MIDDLE	с	2
Astafiev	45856	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	45889	и	в	SUBSTITUTION	MIDDLE	и	в
Astafiev	46396	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	46681	чего	его	DELETION	BEGIN	ч	
Astafiev	46866	40	45	SUBSTITUTION	END	0	5
Astafiev	46977	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	47513	300	400	SUBSTITUTION	BEGIN	3	4
Astafiev	47563	10	15	SUBSTITUTION	END	0	5
Astafiev	47574	в	3	SUBSTITUTION	MIDDLE	в	3
Astafiev	47580	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	47729	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	47809	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	47847	10	15	SUBSTITUTION	END	0	5
Astafiev	47869	10	12	SUBSTITUTION	END	0	2
Astafiev	48129	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	48477	в	1	SUBSTITUTION	MIDDLE	в	1
Astafiev	48614	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	48775	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	48804	2	4	SUBSTITUTION	MIDDLE	2	4
Astafiev	48843	30	50	SUBSTITUTION	BEGIN	3	5
Astafiev	48889	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	49223	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	49255	10	15	SUBSTITUTION	END	0	5
Astafiev	49272	10	15	SUBSTITUTION	END	0	5
Astafiev	49360	500	600	SUBSTITUTION	BEGIN	5	6
Astafiev	49362	г	2	SUBSTITUTION	MIDDLE	г	2
Astafiev	49410	10	15	SUBSTITUTION	END	0	5
Astafiev	49483	40	60	SUBSTITUTION	BEGIN	4	6
Astafiev	49718	и	в	SUBSTITUTION	MIDDLE	и	в
Astafiev	49891	г	1	SUBSTITUTION	MIDDLE	г	1
Astafiev	50164	10	15	SUBSTITUTION	END	0	5
Astafiev	50220	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	50254	и	1	SUBSTITUTION	MIDDLE	и	1
Astafiev	50284	20	30	SUBSTITUTION	BEGIN	2	3
Astafiev	50314	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	50368	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	50402	20	25	SUBSTITUTION	END	0	5
Astafiev	50479	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	50576	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	50755	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	50767	4	5	SUBSTITUTION	MIDDLE	4	5
Astafiev	50820	30	40	SUBSTITUTION	BEGIN	3	4
Astafiev	50841	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	50912	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	51180	5	8	SUBSTITUTION	MIDDLE	5	8
Astafiev	51211	5	г	SUBSTITUTION	MIDDLE	5	г
Astafiev	51419	500	600	SUBSTITUTION	BEGIN	5	6
Astafiev	51432	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	51463	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	51701	10	15	SUBSTITUTION	END	0	5
Astafiev	51710	1	л	SUBSTITUTION	MIDDLE	1	л
Astafiev	52050	10	15	SUBSTITUTION	END	0	5
Astafiev	52150	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	52205	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	52236	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	52237	6	л	SUBSTITUTION	MIDDLE	6	л
Astafiev	52292	10	15	SUBSTITUTION	END	0	5
Astafiev	52310	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	52419	и	в	SUBSTITUTION	MIDDLE	и	в
Astafiev	52446	и	в	SUBSTITUTION	MIDDLE	и	в
Astafiev	52461	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	52823	10	15	SUBSTITUTION	END	0	5
Astafiev	52855	30	50	SUBSTITUTION	BEGIN	3	5
Astafiev	52899	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	52995	1	2	SUBSTITUTION	MIDDLE	1	2
Astafiev	53036	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	53060	5	7	SUBSTITUTION	MIDDLE	5	7
Astafiev	53082	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	53085	5	6	SUBSTITUTION	MIDDLE	5	6
Astafiev	53198	3	4	SUBSTITUTION	MIDDLE	3	4
Astafiev	53329	2	3	SUBSTITUTION	MIDDLE	2	3
Astafiev	53357	10	15	SUBSTITUTION	END	0	5
Astafiev	53495	10	12	SUBSTITUTION	END	0	2
Astafiev	53505	4	5	SUBSTITUTION	MIDDLE	4	5
