job_id	stage	model_class	candidate_id	corpus	transcription	partition	status	failure_class
job-002022	CALIBRATION	M1	M1-003	MFC1	P09	CALIBRATION	OK	
job-002023	CALIBRATION	M1	M1-004	MFC1	P09	CALIBRATION	OK	
job-002024	CALIBRATION	M1	M1-005	MFC1	P09	CALIBRATION	OK	
job-002025	CALIBRATION	M1	M1-006	MFC1	P09	CALIBRATION	OK	
job-002026	CALIBRATION	M1	M1-007	MFC1	P09	CALIBRATION	OK	
job-002027	CALIBRATION	M1	M1-008	MFC1	P09	CALIBRATION	OK	
job-002028	CALIBRATION	M1	M1-009	MFC1	P09	CALIBRATION	OK	
job-002029	CALIBRATION	M1	M1-010	MFC1	P09	CALIBRATION	OK	
job-002030	CALIBRATION	M1	M1-011	MFC1	P09	CALIBRATION	OK	
job-002031	CALIBRATION	M1	M1-012	MFC1	P09	CALIBRATION	OK	
job-002032	CALIBRATION	M1	M1-013	MFC1	P09	CALIBRATION	OK	
job-002033	CALIBRATION	M1	M1-014	MFC1	P09	CALIBRATION	OK	
job-002034	CALIBRATION	M1	M1-015	MFC1	P09	CALIBRATION	OK	
job-002035	CALIBRATION	M1	M1-016	MFC1	P09	CALIBRATION	OK	
job-002036	CALIBRATION	M1	M1-017	MFC1	P09	CALIBRATION	OK	
job-002037	CALIBRATION	M1	M1-018	MFC1	P09	CALIBRATION	OK	
job-002038	CALIBRATION	M2	M2-001	MFC1	P09	CALIBRATION	OK	
job-002039	CALIBRATION	M2	M2-002	MFC1	P09	CALIBRATION	OK	
job-002040	CALIBRATION	M2	M2-003	MFC1	P09	CALIBRATION	OK	
job-002041	CALIBRATION	M2	M2-004	MFC1	P09	CALIBRATION	OK	
job-002042	CALIBRATION	M2	M2-005	MFC1	P09	CALIBRATION	OK	
job-002043	CALIBRATION	M2	M2-006	MFC1	P09	CALIBRATION	OK	
job-002044	CALIBRATION	M2	M2-007	MFC1	P09	CALIBRATION	OK	
job-002045	CALIBRATION	M2	M2-008	MFC1	P09	CALIBRATION	OK	
job-002046	CALIBRATION	M2	M2-009	MFC1	P09	CALIBRATION	OK	
job-002047	CALIBRATION	M3	M3-001	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002048	CALIBRATION	M3	M3-002	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002049	CALIBRATION	M3	M3-003	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002050	CALIBRATION	M3	M3-004	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002051	CALIBRATION	M3	M3-005	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002052	CALIBRATION	M3	M3-006	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002053	CALIBRATION	M3	M3-007	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002054	CALIBRATION	M3	M3-008	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002055	CALIBRATION	M3	M3-009	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002056	CALIBRATION	M4	M4-001	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002057	CALIBRATION	M4	M4-002	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002058	CALIBRATION	M4	M4-003	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002059	CALIBRATION	M4	M4-004	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002060	CALIBRATION	M4	M4-005	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002061	CALIBRATION	M4	M4-006	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002062	CALIBRATION	M4	M4-007	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002063	CALIBRATION	M4	M4-008	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002064	CALIBRATION	M4	M4-009	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002065	CALIBRATION	M4	M4-010	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002066	CALIBRATION	M4	M4-011	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002067	CALIBRATION	M4	M4-012	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002068	CALIBRATION	M4	M4-013	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002069	CALIBRATION	M4	M4-014	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002070	CALIBRATION	M4	M4-015	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002071	CALIBRATION	M4	M4-016	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002072	CALIBRATION	M4	M4-017	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002073	CALIBRATION	M4	M4-018	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002074	CALIBRATION	M4	M4-019	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002075	CALIBRATION	M4	M4-020	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002076	CALIBRATION	M4	M4-021	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002077	CALIBRATION	M4	M4-022	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002078	CALIBRATION	M4	M4-023	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002079	CALIBRATION	M4	M4-024	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002080	CALIBRATION	M4	M4-025	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002081	CALIBRATION	M4	M4-026	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002082	CALIBRATION	M4	M4-027	MFC1	P09	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002083	CALIBRATION	M5	M5-001	MFC1	P09	CALIBRATION	OK	
job-002084	CALIBRATION	M5	M5-002	MFC1	P09	CALIBRATION	OK	
job-002085	CALIBRATION	M5	M5-003	MFC1	P09	CALIBRATION	OK	
job-002086	CALIBRATION	M5	M5-004	MFC1	P09	CALIBRATION	OK	
job-002087	CALIBRATION	M5	M5-005	MFC1	P09	CALIBRATION	OK	
job-002088	CALIBRATION	M5	M5-006	MFC1	P09	CALIBRATION	OK	
job-002089	CALIBRATION	M5	M5-007	MFC1	P09	CALIBRATION	OK	
job-002090	CALIBRATION	M5	M5-008	MFC1	P09	CALIBRATION	OK	
job-002091	CALIBRATION	M5	M5-009	MFC1	P09	CALIBRATION	OK	
job-002092	CALIBRATION	M5	M5-010	MFC1	P09	CALIBRATION	OK	
job-002093	CALIBRATION	M5	M5-011	MFC1	P09	CALIBRATION	OK	
job-002094	CALIBRATION	M5	M5-012	MFC1	P09	CALIBRATION	OK	
job-002095	CALIBRATION	M5	M5-013	MFC1	P09	CALIBRATION	OK	
job-002096	CALIBRATION	M5	M5-014	MFC1	P09	CALIBRATION	OK	
job-002097	CALIBRATION	M5	M5-015	MFC1	P09	CALIBRATION	OK	
job-002098	CALIBRATION	M5	M5-016	MFC1	P09	CALIBRATION	OK	
job-002099	CALIBRATION	M5	M5-017	MFC1	P09	CALIBRATION	OK	
job-002100	CALIBRATION	M5	M5-018	MFC1	P09	CALIBRATION	OK	
job-002101	CALIBRATION	M0	M0-001	MFC1	P10	CALIBRATION	OK	
job-002102	CALIBRATION	M0	M0-002	MFC1	P10	CALIBRATION	OK	
job-002103	CALIBRATION	M0	M0-003	MFC1	P10	CALIBRATION	OK	
job-002104	CALIBRATION	M1	M1-001	MFC1	P10	CALIBRATION	OK	
job-002105	CALIBRATION	M1	M1-002	MFC1	P10	CALIBRATION	OK	
job-002106	CALIBRATION	M1	M1-003	MFC1	P10	CALIBRATION	OK	
job-002107	CALIBRATION	M1	M1-004	MFC1	P10	CALIBRATION	OK	
job-002108	CALIBRATION	M1	M1-005	MFC1	P10	CALIBRATION	OK	
job-002109	CALIBRATION	M1	M1-006	MFC1	P10	CALIBRATION	OK	
job-002110	CALIBRATION	M1	M1-007	MFC1	P10	CALIBRATION	OK	
job-002111	CALIBRATION	M1	M1-008	MFC1	P10	CALIBRATION	OK	
job-002112	CALIBRATION	M1	M1-009	MFC1	P10	CALIBRATION	OK	
job-002113	CALIBRATION	M1	M1-010	MFC1	P10	CALIBRATION	OK	
job-002114	CALIBRATION	M1	M1-011	MFC1	P10	CALIBRATION	OK	
job-002115	CALIBRATION	M1	M1-012	MFC1	P10	CALIBRATION	OK	
job-002116	CALIBRATION	M1	M1-013	MFC1	P10	CALIBRATION	OK	
job-002117	CALIBRATION	M1	M1-014	MFC1	P10	CALIBRATION	OK	
job-002118	CALIBRATION	M1	M1-015	MFC1	P10	CALIBRATION	OK	
job-002119	CALIBRATION	M1	M1-016	MFC1	P10	CALIBRATION	OK	
job-002120	CALIBRATION	M1	M1-017	MFC1	P10	CALIBRATION	OK	
job-002121	CALIBRATION	M1	M1-018	MFC1	P10	CALIBRATION	OK	
job-002122	CALIBRATION	M2	M2-001	MFC1	P10	CALIBRATION	OK	
job-002123	CALIBRATION	M2	M2-002	MFC1	P10	CALIBRATION	OK	
job-002124	CALIBRATION	M2	M2-003	MFC1	P10	CALIBRATION	OK	
job-002125	CALIBRATION	M2	M2-004	MFC1	P10	CALIBRATION	OK	
job-002126	CALIBRATION	M2	M2-005	MFC1	P10	CALIBRATION	OK	
job-002127	CALIBRATION	M2	M2-006	MFC1	P10	CALIBRATION	OK	
job-002128	CALIBRATION	M2	M2-007	MFC1	P10	CALIBRATION	OK	
job-002129	CALIBRATION	M2	M2-008	MFC1	P10	CALIBRATION	OK	
job-002130	CALIBRATION	M2	M2-009	MFC1	P10	CALIBRATION	OK	
job-002131	CALIBRATION	M3	M3-001	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002132	CALIBRATION	M3	M3-002	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002133	CALIBRATION	M3	M3-003	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002134	CALIBRATION	M3	M3-004	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002135	CALIBRATION	M3	M3-005	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002136	CALIBRATION	M3	M3-006	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002137	CALIBRATION	M3	M3-007	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002138	CALIBRATION	M3	M3-008	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002139	CALIBRATION	M3	M3-009	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002140	CALIBRATION	M4	M4-001	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002141	CALIBRATION	M4	M4-002	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002142	CALIBRATION	M4	M4-003	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002143	CALIBRATION	M4	M4-004	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002144	CALIBRATION	M4	M4-005	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002145	CALIBRATION	M4	M4-006	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002146	CALIBRATION	M4	M4-007	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002147	CALIBRATION	M4	M4-008	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002148	CALIBRATION	M4	M4-009	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002149	CALIBRATION	M4	M4-010	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002150	CALIBRATION	M4	M4-011	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002151	CALIBRATION	M4	M4-012	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002152	CALIBRATION	M4	M4-013	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002153	CALIBRATION	M4	M4-014	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002154	CALIBRATION	M4	M4-015	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002155	CALIBRATION	M4	M4-016	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002156	CALIBRATION	M4	M4-017	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002157	CALIBRATION	M4	M4-018	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002158	CALIBRATION	M4	M4-019	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002159	CALIBRATION	M4	M4-020	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002160	CALIBRATION	M4	M4-021	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002161	CALIBRATION	M4	M4-022	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002162	CALIBRATION	M4	M4-023	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002163	CALIBRATION	M4	M4-024	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002164	CALIBRATION	M4	M4-025	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002165	CALIBRATION	M4	M4-026	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002166	CALIBRATION	M4	M4-027	MFC1	P10	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002167	CALIBRATION	M5	M5-001	MFC1	P10	CALIBRATION	OK	
job-002168	CALIBRATION	M5	M5-002	MFC1	P10	CALIBRATION	OK	
job-002169	CALIBRATION	M5	M5-003	MFC1	P10	CALIBRATION	OK	
job-002170	CALIBRATION	M5	M5-004	MFC1	P10	CALIBRATION	OK	
job-002171	CALIBRATION	M5	M5-005	MFC1	P10	CALIBRATION	OK	
job-002172	CALIBRATION	M5	M5-006	MFC1	P10	CALIBRATION	OK	
job-002173	CALIBRATION	M5	M5-007	MFC1	P10	CALIBRATION	OK	
job-002174	CALIBRATION	M5	M5-008	MFC1	P10	CALIBRATION	OK	
job-002175	CALIBRATION	M5	M5-009	MFC1	P10	CALIBRATION	OK	
job-002176	CALIBRATION	M5	M5-010	MFC1	P10	CALIBRATION	OK	
job-002177	CALIBRATION	M5	M5-011	MFC1	P10	CALIBRATION	OK	
job-002178	CALIBRATION	M5	M5-012	MFC1	P10	CALIBRATION	OK	
job-002179	CALIBRATION	M5	M5-013	MFC1	P10	CALIBRATION	OK	
job-002180	CALIBRATION	M5	M5-014	MFC1	P10	CALIBRATION	OK	
job-002181	CALIBRATION	M5	M5-015	MFC1	P10	CALIBRATION	OK	
job-002182	CALIBRATION	M5	M5-016	MFC1	P10	CALIBRATION	OK	
job-002183	CALIBRATION	M5	M5-017	MFC1	P10	CALIBRATION	OK	
job-002184	CALIBRATION	M5	M5-018	MFC1	P10	CALIBRATION	OK	
job-002185	CALIBRATION	M0	M0-001	MFC1	P11	CALIBRATION	OK	
job-002186	CALIBRATION	M0	M0-002	MFC1	P11	CALIBRATION	OK	
job-002187	CALIBRATION	M0	M0-003	MFC1	P11	CALIBRATION	OK	
job-002188	CALIBRATION	M1	M1-001	MFC1	P11	CALIBRATION	OK	
job-002189	CALIBRATION	M1	M1-002	MFC1	P11	CALIBRATION	OK	
job-002190	CALIBRATION	M1	M1-003	MFC1	P11	CALIBRATION	OK	
job-002191	CALIBRATION	M1	M1-004	MFC1	P11	CALIBRATION	OK	
job-002192	CALIBRATION	M1	M1-005	MFC1	P11	CALIBRATION	OK	
job-002193	CALIBRATION	M1	M1-006	MFC1	P11	CALIBRATION	OK	
job-002194	CALIBRATION	M1	M1-007	MFC1	P11	CALIBRATION	OK	
job-002195	CALIBRATION	M1	M1-008	MFC1	P11	CALIBRATION	OK	
job-002196	CALIBRATION	M1	M1-009	MFC1	P11	CALIBRATION	OK	
job-002197	CALIBRATION	M1	M1-010	MFC1	P11	CALIBRATION	OK	
job-002198	CALIBRATION	M1	M1-011	MFC1	P11	CALIBRATION	OK	
job-002199	CALIBRATION	M1	M1-012	MFC1	P11	CALIBRATION	OK	
job-002200	CALIBRATION	M1	M1-013	MFC1	P11	CALIBRATION	OK	
job-002201	CALIBRATION	M1	M1-014	MFC1	P11	CALIBRATION	OK	
job-002202	CALIBRATION	M1	M1-015	MFC1	P11	CALIBRATION	OK	
job-002203	CALIBRATION	M1	M1-016	MFC1	P11	CALIBRATION	OK	
job-002204	CALIBRATION	M1	M1-017	MFC1	P11	CALIBRATION	OK	
job-002205	CALIBRATION	M1	M1-018	MFC1	P11	CALIBRATION	OK	
job-002206	CALIBRATION	M2	M2-001	MFC1	P11	CALIBRATION	OK	
job-002207	CALIBRATION	M2	M2-002	MFC1	P11	CALIBRATION	OK	
job-002208	CALIBRATION	M2	M2-003	MFC1	P11	CALIBRATION	OK	
job-002209	CALIBRATION	M2	M2-004	MFC1	P11	CALIBRATION	OK	
job-002210	CALIBRATION	M2	M2-005	MFC1	P11	CALIBRATION	OK	
job-002211	CALIBRATION	M2	M2-006	MFC1	P11	CALIBRATION	OK	
job-002212	CALIBRATION	M2	M2-007	MFC1	P11	CALIBRATION	OK	
job-002213	CALIBRATION	M2	M2-008	MFC1	P11	CALIBRATION	OK	
job-002214	CALIBRATION	M2	M2-009	MFC1	P11	CALIBRATION	OK	
job-002215	CALIBRATION	M3	M3-001	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002216	CALIBRATION	M3	M3-002	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002217	CALIBRATION	M3	M3-003	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002218	CALIBRATION	M3	M3-004	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002219	CALIBRATION	M3	M3-005	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002220	CALIBRATION	M3	M3-006	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002221	CALIBRATION	M3	M3-007	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002222	CALIBRATION	M3	M3-008	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002223	CALIBRATION	M3	M3-009	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002224	CALIBRATION	M4	M4-001	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002225	CALIBRATION	M4	M4-002	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002226	CALIBRATION	M4	M4-003	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002227	CALIBRATION	M4	M4-004	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002228	CALIBRATION	M4	M4-005	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002229	CALIBRATION	M4	M4-006	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002230	CALIBRATION	M4	M4-007	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002231	CALIBRATION	M4	M4-008	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002232	CALIBRATION	M4	M4-009	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002233	CALIBRATION	M4	M4-010	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002234	CALIBRATION	M4	M4-011	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002235	CALIBRATION	M4	M4-012	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002236	CALIBRATION	M4	M4-013	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002237	CALIBRATION	M4	M4-014	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002238	CALIBRATION	M4	M4-015	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002239	CALIBRATION	M4	M4-016	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002240	CALIBRATION	M4	M4-017	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002241	CALIBRATION	M4	M4-018	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002242	CALIBRATION	M4	M4-019	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002243	CALIBRATION	M4	M4-020	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002244	CALIBRATION	M4	M4-021	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002245	CALIBRATION	M4	M4-022	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002246	CALIBRATION	M4	M4-023	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002247	CALIBRATION	M4	M4-024	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002248	CALIBRATION	M4	M4-025	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002249	CALIBRATION	M4	M4-026	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002250	CALIBRATION	M4	M4-027	MFC1	P11	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
job-002251	CALIBRATION	M5	M5-001	MFC1	P11	CALIBRATION	OK	
job-002252	CALIBRATION	M5	M5-002	MFC1	P11	CALIBRATION	OK	
job-002253	CALIBRATION	M5	M5-003	MFC1	P11	CALIBRATION	OK	
job-002254	CALIBRATION	M5	M5-004	MFC1	P11	CALIBRATION	OK	
job-002255	CALIBRATION	M5	M5-005	MFC1	P11	CALIBRATION	OK	
job-002256	CALIBRATION	M5	M5-006	MFC1	P11	CALIBRATION	OK	
job-002257	CALIBRATION	M5	M5-007	MFC1	P11	CALIBRATION	OK	
job-002258	CALIBRATION	M5	M5-008	MFC1	P11	CALIBRATION	OK	
job-002259	CALIBRATION	M5	M5-009	MFC1	P11	CALIBRATION	OK	
job-002260	CALIBRATION	M5	M5-010	MFC1	P11	CALIBRATION	OK	
job-002261	CALIBRATION	M5	M5-011	MFC1	P11	CALIBRATION	OK	
job-002262	CALIBRATION	M5	M5-012	MFC1	P11	CALIBRATION	OK	
job-002263	CALIBRATION	M5	M5-013	MFC1	P11	CALIBRATION	OK	
job-002264	CALIBRATION	M5	M5-014	MFC1	P11	CALIBRATION	OK	
job-002265	CALIBRATION	M5	M5-015	MFC1	P11	CALIBRATION	OK	
job-002266	CALIBRATION	M5	M5-016	MFC1	P11	CALIBRATION	OK	
job-002267	CALIBRATION	M5	M5-017	MFC1	P11	CALIBRATION	OK	
job-002268	CALIBRATION	M5	M5-018	MFC1	P11	CALIBRATION	OK	
job-002269	CALIBRATION	M0	M0-001	MFC1	P12	CALIBRATION	OK	
job-002270	CALIBRATION	M0	M0-002	MFC1	P12	CALIBRATION	OK	
job-002271	CALIBRATION	M0	M0-003	MFC1	P12	CALIBRATION	OK	
job-002272	CALIBRATION	M1	M1-001	MFC1	P12	CALIBRATION	OK	
job-002273	CALIBRATION	M1	M1-002	MFC1	P12	CALIBRATION	OK	
job-002274	CALIBRATION	M1	M1-003	MFC1	P12	CALIBRATION	OK	
job-002275	CALIBRATION	M1	M1-004	MFC1	P12	CALIBRATION	OK	
job-002276	CALIBRATION	M1	M1-005	MFC1	P12	CALIBRATION	OK	
job-002277	CALIBRATION	M1	M1-006	MFC1	P12	CALIBRATION	OK	
job-002278	CALIBRATION	M1	M1-007	MFC1	P12	CALIBRATION	OK	
job-002279	CALIBRATION	M1	M1-008	MFC1	P12	CALIBRATION	OK	
job-002280	CALIBRATION	M1	M1-009	MFC1	P12	CALIBRATION	OK	
job-002281	CALIBRATION	M1	M1-010	MFC1	P12	CALIBRATION	OK	
job-002282	CALIBRATION	M1	M1-011	MFC1	P12	CALIBRATION	OK	
job-002283	CALIBRATION	M1	M1-012	MFC1	P12	CALIBRATION	OK	
job-002284	CALIBRATION	M1	M1-013	MFC1	P12	CALIBRATION	OK	
job-002285	CALIBRATION	M1	M1-014	MFC1	P12	CALIBRATION	OK	
job-002286	CALIBRATION	M1	M1-015	MFC1	P12	CALIBRATION	OK	
job-002287	CALIBRATION	M1	M1-016	MFC1	P12	CALIBRATION	OK	
job-002288	CALIBRATION	M1	M1-017	MFC1	P12	CALIBRATION	OK	
job-002289	CALIBRATION	M1	M1-018	MFC1	P12	CALIBRATION	OK	
job-002290	CALIBRATION	M2	M2-001	MFC1	P12	CALIBRATION	OK	
job-002291	CALIBRATION	M2	M2-002	MFC1	P12	CALIBRATION	OK	
job-002292	CALIBRATION	M2	M2-003	MFC1	P12	CALIBRATION	OK	
job-002293	CALIBRATION	M2	M2-004	MFC1	P12	CALIBRATION	OK	
job-002294	CALIBRATION	M2	M2-005	MFC1	P12	CALIBRATION	OK	
job-002295	CALIBRATION	M2	M2-006	MFC1	P12	CALIBRATION	OK	
job-002296	CALIBRATION	M2	M2-007	MFC1	P12	CALIBRATION	OK	
job-002297	CALIBRATION	M2	M2-008	MFC1	P12	CALIBRATION	OK	
job-002298	CALIBRATION	M2	M2-009	MFC1	P12	CALIBRATION	OK	
job-002299	CALIBRATION	M3	M3-001	MFC1	P12	CALIBRATION	FAILED	TRAINING_FAILED: induction operation cap exceeded
