token_position	token	folio	locus_id	locus_type	line_id	paragraph_id	paragraph_start	currier	hand	quire	token_index_in_locus	token_index_in_line	token_index_in_folio
18345	okain	f79v	f79v.20	P	f79v.20	3	false	2	2	M	4	4	157
18346	ykees	f79v	f79v.20	P	f79v.20	3	false	2	2	M	5	5	158
18347	olkey	f79v	f79v.20	P	f79v.20	3	false	2	2	M	6	6	159
18348	oty	f79v	f79v.20	P	f79v.20	3	false	2	2	M	7	7	160
18349	shey	f79v	f79v.20	P	f79v.20	3	false	2	2	M	8	8	161
18350	qoly	f79v	f79v.20	P	f79v.20	3	false	2	2	M	9	9	162
18351	dshey	f79v	f79v.21	P	f79v.21	3	false	2	2	M	0	0	163
18352	qokal	f79v	f79v.21	P	f79v.21	3	false	2	2	M	1	1	164
18353	sheedy	f79v	f79v.21	P	f79v.21	3	false	2	2	M	2	2	165
18354	sheky	f79v	f79v.21	P	f79v.21	3	false	2	2	M	3	3	166
18355	orain	f79v	f79v.21	P	f79v.21	3	false	2	2	M	4	4	167
18356	otshdy	f79v	f79v.21	P	f79v.21	3	false	2	2	M	5	5	168
18357	dain	f79v	f79v.21	P	f79v.21	3	false	2	2	M	6	6	169
18358	cther	f79v	f79v.21	P	f79v.21	3	false	2	2	M	7	7	170
18359	aror	f79v	f79v.21	P	f79v.21	3	false	2	2	M	8	8	171
18360	tshey	f79v	f79v.22	P	f79v.22	3	false	2	2	M	0	0	172
18361	ykeey	f79v	f79v.22	P	f79v.22	3	false	2	2	M	1	1	173
18362	r	f79v	f79v.22	P	f79v.22	3	false	2	2	M	2	2	174
18363	ch	f79v	f79v.22	P	f79v.22	3	false	2	2	M	3	3	175
18364	?ain	f79v	f79v.22	P	f79v.22	3	false	2	2	M	4	4	176
18365	oroiiin	f79v	f79v.22	P	f79v.22	3	false	2	2	M	5	5	177
18366	tolkey	f79v	f79v.23	P	f79v.23	4	true	2	2	M	0	0	178
18367	okar	f79v	f79v.23	P	f79v.23	4	false	2	2	M	1	1	179
18368	ol	f79v	f79v.23	P	f79v.23	4	false	2	2	M	2	2	180
18369	okaiin	f79v	f79v.23	P	f79v.23	4	false	2	2	M	3	3	181
18370	otylor	f79v	f79v.23	P	f79v.23	4	false	2	2	M	4	4	182
18371	qokol	f79v	f79v.23	P	f79v.23	4	false	2	2	M	5	5	183
18372	okeedy	f79v	f79v.23	P	f79v.23	4	false	2	2	M	6	6	184
18373	dalary	f79v	f79v.23	P	f79v.23	4	false	2	2	M	7	7	185
18374	ycheear	f79v	f79v.24	P	f79v.24	4	false	2	2	M	0	0	186
18375	o	f79v	f79v.24	P	f79v.24	4	false	2	2	M	1	1	187
18376	oiin	f79v	f79v.24	P	f79v.24	4	false	2	2	M	2	2	188
18377	oeedy	f79v	f79v.24	P	f79v.24	4	false	2	2	M	3	3	189
18378	qotain	f79v	f79v.24	P	f79v.24	4	false	2	2	M	4	4	190
18379	chedy	f79v	f79v.24	P	f79v.24	4	false	2	2	M	5	5	191
18380	qokeey	f79v	f79v.24	P	f79v.24	4	false	2	2	M	6	6	192
18381	oteey	f79v	f79v.24	P	f79v.24	4	false	2	2	M	7	7	193
18382	qokeey	f79v	f79v.24	P	f79v.24	4	false	2	2	M	8	8	194
18383	lol	f79v	f79v.24	P	f79v.24	4	false	2	2	M	9	9	195
18384	qokeey	f79v	f79v.25	P	f79v.25	4	false	2	2	M	0	0	196
18385	ol	f79v	f79v.25	P	f79v.25	4	false	2	2	M	1	1	197
18386	olshdy	f79v	f79v.25	P	f79v.25	4	false	2	2	M	2	2	198
18387	qotain	f79v	f79v.25	P	f79v.25	4	false	2	2	M	3	3	199
18388	oteedy	f79v	f79v.25	P	f79v.25	4	false	2	2	M	4	4	200
18389	olkain	f79v	f79v.25	P	f79v.25	4	false	2	2	M	5	5	201
18390	otshey	f79v	f79v.25	P	f79v.25	4	false	2	2	M	6	6	202
18391	sain	f79v	f79v.25	P	f79v.25	4	false	2	2	M	7	7	203
18392	ol	f79v	f79v.25	P	f79v.25	4	false	2	2	M	8	8	204
18393	ykeedy	f79v	f79v.26	P	f79v.26	4	false	2	2	M	0	0	205
18394	okaiin	f79v	f79v.26	P	f79v.26	4	false	2	2	M	1	1	206
18395	dykaiin	f79v	f79v.26	P	f79v.26	4	false	2	2	M	2	2	207
18396	otedy	f79v	f79v.26	P	f79v.26	4	false	2	2	M	3	3	208
18397	dkeey	f79v	f79v.26	P	f79v.26	4	false	2	2	M	4	4	209
18398	tar	f79v	f79v.26	P	f79v.26	4	false	2	2	M	5	5	210
18399	ol	f79v	f79v.26	P	f79v.26	4	false	2	2	M	6	6	211
18400	otol	f79v	f79v.26	P	f79v.26	4	false	2	2	M	7	7	212
18401	oiiiny	f79v	f79v.26	P	f79v.26	4	false	2	2	M	8	8	213
18402	odchey	f79v	f79v.27	P	f79v.27	4	false	2	2	M	0	0	214
18403	kar	f79v	f79v.27	P	f79v.27	4	false	2	2	M	1	1	215
18404	akain	f79v	f79v.27	P	f79v.27	4	false	2	2	M	2	2	216
18405	opar	f79v	f79v.27	P	f79v.27	4	false	2	2	M	3	3	217
18406	otain	f79v	f79v.27	P	f79v.27	4	false	2	2	M	4	4	218
18407	olkey	f79v	f79v.27	P	f79v.27	4	false	2	2	M	5	5	219
18408	pchey	f79v	f79v.28	P	f79v.28	5	true	2	2	M	0	0	220
18409	ksheol	f79v	f79v.28	P	f79v.28	5	false	2	2	M	1	1	221
18410	qokain	f79v	f79v.28	P	f79v.28	5	false	2	2	M	2	2	222
18411	ofchedy	f79v	f79v.28	P	f79v.28	5	false	2	2	M	3	3	223
18412	otalshdy	f79v	f79v.28	P	f79v.28	5	false	2	2	M	4	4	224
18413	olkair	f79v	f79v.28	P	f79v.28	5	false	2	2	M	5	5	225
18414	otaiin	f79v	f79v.28	P	f79v.28	5	false	2	2	M	6	6	226
18415	okeedy	f79v	f79v.28	P	f79v.28	5	false	2	2	M	7	7	227
18416	dain	f79v	f79v.29	P	f79v.29	5	false	2	2	M	0	0	228
18417	sheyteedy	f79v	f79v.29	P	f79v.29	5	false	2	2	M	1	1	229
18418	lky	f79v	f79v.29	P	f79v.29	5	false	2	2	M	2	2	230
18419	opchedy	f79v	f79v.29	P	f79v.29	5	false	2	2	M	3	3	231
18420	qotedy	f79v	f79v.29	P	f79v.29	5	false	2	2	M	4	4	232
18421	otey	f79v	f79v.29	P	f79v.29	5	false	2	2	M	5	5	233
18422	tal	f79v	f79v.29	P	f79v.29	5	false	2	2	M	6	6	234
18423	dain	f79v	f79v.29	P	f79v.29	5	false	2	2	M	7	7	235
18424	oteey	f79v	f79v.29	P	f79v.29	5	false	2	2	M	8	8	236
18425	oty	f79v	f79v.29	P	f79v.29	5	false	2	2	M	9	9	237
18426	qokain	f79v	f79v.30	P	f79v.30	5	false	2	2	M	0	0	238
18427	sheeky	f79v	f79v.30	P	f79v.30	5	false	2	2	M	1	1	239
18428	okar	f79v	f79v.30	P	f79v.30	5	false	2	2	M	2	2	240
18429	okey	f79v	f79v.30	P	f79v.30	5	false	2	2	M	3	3	241
18430	qokey	f79v	f79v.30	P	f79v.30	5	false	2	2	M	4	4	242
18431	tedy	f79v	f79v.30	P	f79v.30	5	false	2	2	M	5	5	243
18432	skain	f79v	f79v.30	P	f79v.30	5	false	2	2	M	6	6	244
18433	oteedy	f79v	f79v.30	P	f79v.30	5	false	2	2	M	7	7	245
18434	qoky	f79v	f79v.30	P	f79v.30	5	false	2	2	M	8	8	246
18435	yshees	f79v	f79v.31	P	f79v.31	5	false	2	2	M	0	0	247
18436	aiin	f79v	f79v.31	P	f79v.31	5	false	2	2	M	1	1	248
18437	o	f79v	f79v.31	P	f79v.31	5	false	2	2	M	2	2	249
18438	ykeedy	f79v	f79v.31	P	f79v.31	5	false	2	2	M	3	3	250
18439	qokeedy	f79v	f79v.31	P	f79v.31	5	false	2	2	M	4	4	251
18440	qokar	f79v	f79v.31	P	f79v.31	5	false	2	2	M	5	5	252
18441	oteedy	f79v	f79v.31	P	f79v.31	5	false	2	2	M	6	6	253
18442	roltain	f79v	f79v.31	P	f79v.31	5	false	2	2	M	7	7	254
18443	olkeey	f79v	f79v.32	P	f79v.32	5	false	2	2	M	0	0	255
18444	ol	f79v	f79v.32	P	f79v.32	5	false	2	2	M	1	1	256
18445	or	f79v	f79v.32	P	f79v.32	5	false	2	2	M	2	2	257
18446	ocheey	f79v	f79v.32	P	f79v.32	5	false	2	2	M	3	3	258
18447	ol	f79v	f79v.32	P	f79v.32	5	false	2	2	M	4	4	259
18448	ol	f79v	f79v.32	P	f79v.32	5	false	2	2	M	5	5	260
18449	o	f79v	f79v.32	P	f79v.32	5	false	2	2	M	6	6	261
18450	keeedy	f79v	f79v.32	P	f79v.32	5	false	2	2	M	7	7	262
18451	checkhy	f79v	f79v.32	P	f79v.32	5	false	2	2	M	8	8	263
18452	aror	f79v	f79v.32	P	f79v.32	5	false	2	2	M	9	9	264
18453	por	f79v	f79v.33	P	f79v.33	6	true	2	2	M	0	0	265
18454	ar	f79v	f79v.33	P	f79v.33	6	false	2	2	M	1	1	266
18455	or	f79v	f79v.33	P	f79v.33	6	false	2	2	M	2	2	267
18456	yteey	f79v	f79v.33	P	f79v.33	6	false	2	2	M	3	3	268
18457	teey	f79v	f79v.33	P	f79v.33	6	false	2	2	M	4	4	269
18458	okar	f79v	f79v.33	P	f79v.33	6	false	2	2	M	5	5	270
18459	oshey	f79v	f79v.33	P	f79v.33	6	false	2	2	M	6	6	271
18460	qoky	f79v	f79v.33	P	f79v.33	6	false	2	2	M	7	7	272
18461	chey	f79v	f79v.33	P	f79v.33	6	false	2	2	M	8	8	273
18462	okeey	f79v	f79v.33	P	f79v.33	6	false	2	2	M	9	9	274
18463	ldy	f79v	f79v.33	P	f79v.33	6	false	2	2	M	10	10	275
18464	oral	f79v	f79v.33	P	f79v.33	6	false	2	2	M	11	11	276
18465	ykeeey	f79v	f79v.34	P	f79v.34	6	false	2	2	M	0	0	277
18466	qokeey	f79v	f79v.34	P	f79v.34	6	false	2	2	M	1	1	278
18467	lshey	f79v	f79v.34	P	f79v.34	6	false	2	2	M	2	2	279
18468	qoky	f79v	f79v.34	P	f79v.34	6	false	2	2	M	3	3	280
18469	tchedy	f79v	f79v.34	P	f79v.34	6	false	2	2	M	4	4	281
18470	orsheedy	f79v	f79v.34	P	f79v.34	6	false	2	2	M	5	5	282
18471	otain	f79v	f79v.34	P	f79v.34	6	false	2	2	M	6	6	283
18472	sheor	f79v	f79v.34	P	f79v.34	6	false	2	2	M	7	7	284
18473	oly	f79v	f79v.34	P	f79v.34	6	false	2	2	M	8	8	285
18474	qor	f79v	f79v.35	P	f79v.35	6	false	2	2	M	0	0	286
18475	cheey	f79v	f79v.35	P	f79v.35	6	false	2	2	M	1	1	287
18476	kain	f79v	f79v.35	P	f79v.35	6	false	2	2	M	2	2	288
18477	chl	f79v	f79v.35	P	f79v.35	6	false	2	2	M	3	3	289
18478	ol	f79v	f79v.35	P	f79v.35	6	false	2	2	M	4	4	290
18479	otol	f79v	f79v.35	P	f79v.35	6	false	2	2	M	5	5	291
18480	dain	f79v	f79v.35	P	f79v.35	6	false	2	2	M	6	6	292
18481	otain	f79v	f79v.35	P	f79v.35	6	false	2	2	M	7	7	293
18482	ol	f79v	f79v.35	P	f79v.35	6	false	2	2	M	8	8	294
18483	oteedy	f79v	f79v.35	P	f79v.35	6	false	2	2	M	9	9	295
18484	qokan	f79v	f79v.35	P	f79v.35	6	false	2	2	M	10	10	296
18485	ysheey	f79v	f79v.36	P	f79v.36	6	false	2	2	M	0	0	297
18486	ol	f79v	f79v.36	P	f79v.36	6	false	2	2	M	1	1	298
18487	shey	f79v	f79v.36	P	f79v.36	6	false	2	2	M	2	2	299
18488	oltshsey	f79v	f79v.36	P	f79v.36	6	false	2	2	M	3	3	300
18489	sheepshey	f79v	f79v.36	P	f79v.36	6	false	2	2	M	4	4	301
18490	pol	f79v	f79v.37	P	f79v.37	7	true	2	2	M	0	0	302
18491	ol	f79v	f79v.37	P	f79v.37	7	false	2	2	M	1	1	303
18492	shal	f79v	f79v.37	P	f79v.37	7	false	2	2	M	2	2	304
18493	kain	f79v	f79v.37	P	f79v.37	7	false	2	2	M	3	3	305
18494	okeey	f79v	f79v.37	P	f79v.37	7	false	2	2	M	4	4	306
18495	lkeey	f79v	f79v.37	P	f79v.37	7	false	2	2	M	5	5	307
18496	qokal	f79v	f79v.37	P	f79v.37	7	false	2	2	M	6	6	308
18497	otchsdy	f79v	f79v.37	P	f79v.37	7	false	2	2	M	7	7	309
18498	okeshdy	f79v	f79v.37	P	f79v.37	7	false	2	2	M	8	8	310
18499	olkeeey	f79v	f79v.38	P	f79v.38	7	false	2	2	M	0	0	311
18500	qokeey	f79v	f79v.38	P	f79v.38	7	false	2	2	M	1	1	312
18501	okeedy	f79v	f79v.38	P	f79v.38	7	false	2	2	M	2	2	313
18502	shedy	f79v	f79v.38	P	f79v.38	7	false	2	2	M	3	3	314
18503	qokeey	f79v	f79v.38	P	f79v.38	7	false	2	2	M	4	4	315
18504	okain	f79v	f79v.38	P	f79v.38	7	false	2	2	M	5	5	316
18505	sheckhdy	f79v	f79v.38	P	f79v.38	7	false	2	2	M	6	6	317
18506	dag	f79v	f79v.38	P	f79v.38	7	false	2	2	M	7	7	318
18507	qokeedy	f79v	f79v.39	P	f79v.39	7	false	2	2	M	0	0	319
18508	ykeey	f79v	f79v.39	P	f79v.39	7	false	2	2	M	1	1	320
18509	sheey	f79v	f79v.39	P	f79v.39	7	false	2	2	M	2	2	321
18510	or	f79v	f79v.39	P	f79v.39	7	false	2	2	M	3	3	322
18511	or	f79v	f79v.39	P	f79v.39	7	false	2	2	M	4	4	323
18512	aiin	f79v	f79v.39	P	f79v.39	7	false	2	2	M	5	5	324
18513	yefaiin	f79v	f79v.39	P	f79v.39	7	false	2	2	M	6	6	325
18514	chcthhy	f79v	f79v.39	P	f79v.39	7	false	2	2	M	7	7	326
18515	dor	f79v	f79v.39	P	f79v.39	7	false	2	2	M	8	8	327
18516	yty	f79v	f79v.39	P	f79v.39	7	false	2	2	M	9	9	328
18517	qokees	f79v	f79v.40	P	f79v.40	7	false	2	2	M	0	0	329
18518	aiin	f79v	f79v.40	P	f79v.40	7	false	2	2	M	1	1	330
18519	okain	f79v	f79v.40	P	f79v.40	7	false	2	2	M	2	2	331
18520	ol	f79v	f79v.40	P	f79v.40	7	false	2	2	M	3	3	332
18521	oiin	f79v	f79v.40	P	f79v.40	7	false	2	2	M	4	4	333
18522	qokoin	f79v	f79v.40	P	f79v.40	7	false	2	2	M	5	5	334
18523	sheky	f79v	f79v.40	P	f79v.40	7	false	2	2	M	6	6	335
18524	qokeedy	f79v	f79v.40	P	f79v.40	7	false	2	2	M	7	7	336
18525	qokar	f79v	f79v.40	P	f79v.40	7	false	2	2	M	8	8	337
18526	ol	f79v	f79v.40	P	f79v.40	7	false	2	2	M	9	9	338
18527	yshedy	f79v	f79v.41	P	f79v.41	7	false	2	2	M	0	0	339
18528	qokeey	f79v	f79v.41	P	f79v.41	7	false	2	2	M	1	1	340
18529	okain	f79v	f79v.41	P	f79v.41	7	false	2	2	M	2	2	341
18530	ol	f79v	f79v.41	P	f79v.41	7	false	2	2	M	3	3	342
18531	keey	f79v	f79v.41	P	f79v.41	7	false	2	2	M	4	4	343
18532	daldy	f79v	f79v.41	P	f79v.41	7	false	2	2	M	5	5	344
18533	chedy	f79v	f79v.41	P	f79v.41	7	false	2	2	M	6	6	345
18534	raiin	f79v	f79v.41	P	f79v.41	7	false	2	2	M	7	7	346
18535	orain	f79v	f79v.41	P	f79v.41	7	false	2	2	M	8	8	347
18536	okchedy	f79v	f79v.42	P	f79v.42	7	false	2	2	M	0	0	348
18537	qokain	f79v	f79v.42	P	f79v.42	7	false	2	2	M	1	1	349
18538	sheky	f79v	f79v.42	P	f79v.42	7	false	2	2	M	2	2	350
18539	chedy	f79v	f79v.42	P	f79v.42	7	false	2	2	M	3	3	351
18540	ol	f79v	f79v.42	P	f79v.42	7	false	2	2	M	4	4	352
18541	ain	f79v	f79v.42	P	f79v.42	7	false	2	2	M	5	5	353
18542	y	f79v	f79v.42	P	f79v.42	7	false	2	2	M	6	6	354
18543	daral	f79v	f79v.42	P	f79v.42	7	false	2	2	M	7	7	355
18544	toroly	f80r	f80r.1	L	f80r.1	1	false	2	2	M	0	0	0
18545	olchdy	f80r	f80r.2	L	f80r.2	1	false	2	2	M	0	0	1
18546	okaly	f80r	f80r.3	L	f80r.3	1	false	2	2	M	0	0	2
18547	okolo	f80r	f80r.4	L	f80r.4	1	false	2	2	M	0	0	3
18548	okary	f80r	f80r.5	L	f80r.5	1	false	2	2	M	0	0	4
18549	opor	f80r	f80r.6	L	f80r.6	1	false	2	2	M	0	0	5
18550	olky	f80r	f80r.7	L	f80r.7	1	false	2	2	M	0	0	6
18551	otalshedy	f80r	f80r.8	L	f80r.8	1	false	2	2	M	0	0	7
18552	okar	f80r	f80r.9	L	f80r.9	1	false	2	2	M	0	0	8
18553	okan	f80r	f80r.10	L	f80r.10	1	false	2	2	M	0	0	9
18554	pdol	f80r	f80r.11	P	f80r.11	2	true	2	2	M	0	0	10
18555	fshedy	f80r	f80r.11	P	f80r.11	2	false	2	2	M	1	1	11
18556	q@207;polkain	f80r	f80r.11	P	f80r.11	2	false	2	2	M	2	2	12
18557	octhor	f80r	f80r.11	P	f80r.11	2	false	2	2	M	3	3	13
18558	okchdy	f80r	f80r.11	P	f80r.11	2	false	2	2	M	4	4	14
18559	qokeedy	f80r	f80r.11	P	f80r.11	2	false	2	2	M	5	5	15
18560	qopcheol	f80r	f80r.11	P	f80r.11	2	false	2	2	M	6	6	16
18561	olkoiin	f80r	f80r.11	P	f80r.11	2	false	2	2	M	7	7	17
18562	y	f80r	f80r.11	P	f80r.11	2	false	2	2	M	8	8	18
18563	darshey	f80r	f80r.11	P	f80r.11	2	false	2	2	M	9	9	19
18564	dykshy	f80r	f80r.12	P	f80r.12	2	false	2	2	M	0	0	20
18565	ol	f80r	f80r.12	P	f80r.12	2	false	2	2	M	1	1	21
18566	otchedy	f80r	f80r.12	P	f80r.12	2	false	2	2	M	2	2	22
18567	qokain	f80r	f80r.12	P	f80r.12	2	false	2	2	M	3	3	23
18568	qotain	f80r	f80r.12	P	f80r.12	2	false	2	2	M	4	4	24
18569	chckhey	f80r	f80r.12	P	f80r.12	2	false	2	2	M	5	5	25
18570	qokain	f80r	f80r.12	P	f80r.12	2	false	2	2	M	6	6	26
18571	okal	f80r	f80r.12	P	f80r.12	2	false	2	2	M	7	7	27
18572	qotain	f80r	f80r.12	P	f80r.12	2	false	2	2	M	8	8	28
18573	okedy	f80r	f80r.12	P	f80r.12	2	false	2	2	M	9	9	29
18574	qo	f80r	f80r.12	P	f80r.12	2	false	2	2	M	10	10	30
18575	l	f80r	f80r.12	P	f80r.12	2	false	2	2	M	11	11	31
18576	r	f80r	f80r.12	P	f80r.12	2	false	2	2	M	12	12	32
18577	tchedy	f80r	f80r.13	P	f80r.13	2	false	2	2	M	0	0	33
18578	qotair	f80r	f80r.13	P	f80r.13	2	false	2	2	M	1	1	34
18579	cheol	f80r	f80r.13	P	f80r.13	2	false	2	2	M	2	2	35
18580	qokal	f80r	f80r.13	P	f80r.13	2	false	2	2	M	3	3	36
18581	qokal	f80r	f80r.13	P	f80r.13	2	false	2	2	M	4	4	37
18582	cheety	f80r	f80r.13	P	f80r.13	2	false	2	2	M	5	5	38
18583	qokaiin	f80r	f80r.13	P	f80r.13	2	false	2	2	M	6	6	39
18584	qokar	f80r	f80r.13	P	f80r.13	2	false	2	2	M	7	7	40
18585	qokain	f80r	f80r.13	P	f80r.13	2	false	2	2	M	8	8	41
18586	chedy	f80r	f80r.13	P	f80r.13	2	false	2	2	M	9	9	42
18587	qokam	f80r	f80r.13	P	f80r.13	2	false	2	2	M	10	10	43
18588	solkain	f80r	f80r.14	P	f80r.14	2	false	2	2	M	0	0	44
18589	shl	f80r	f80r.14	P	f80r.14	2	false	2	2	M	1	1	45
18590	lky	f80r	f80r.14	P	f80r.14	2	false	2	2	M	2	2	46
18591	chcthy	f80r	f80r.14	P	f80r.14	2	false	2	2	M	3	3	47
18592	qokain	f80r	f80r.14	P	f80r.14	2	false	2	2	M	4	4	48
18593	qotchy	f80r	f80r.14	P	f80r.14	2	false	2	2	M	5	5	49
18594	qotal	f80r	f80r.14	P	f80r.14	2	false	2	2	M	6	6	50
18595	dy	f80r	f80r.14	P	f80r.14	2	false	2	2	M	7	7	51
18596	chckhy	f80r	f80r.14	P	f80r.14	2	false	2	2	M	8	8	52
18597	lchey	f80r	f80r.14	P	f80r.14	2	false	2	2	M	9	9	53
18598	qotar	f80r	f80r.14	P	f80r.14	2	false	2	2	M	10	10	54
18599	otal	f80r	f80r.14	P	f80r.14	2	false	2	2	M	11	11	55
18600	qokedy	f80r	f80r.15	P	f80r.15	2	false	2	2	M	0	0	56
18601	qokeedy	f80r	f80r.15	P	f80r.15	2	false	2	2	M	1	1	57
18602	checkhy	f80r	f80r.15	P	f80r.15	2	false	2	2	M	2	2	58
18603	olchedy	f80r	f80r.15	P	f80r.15	2	false	2	2	M	3	3	59
18604	qokain	f80r	f80r.15	P	f80r.15	2	false	2	2	M	4	4	60
18605	chey	f80r	f80r.15	P	f80r.15	2	false	2	2	M	5	5	61
18606	qokechckhy	f80r	f80r.15	P	f80r.15	2	false	2	2	M	6	6	62
18607	otar	f80r	f80r.15	P	f80r.15	2	false	2	2	M	7	7	63
18608	cheoltain	f80r	f80r.15	P	f80r.15	2	false	2	2	M	8	8	64
18609	sy	f80r	f80r.15	P	f80r.15	2	false	2	2	M	9	9	65
18610	solchedy	f80r	f80r.16	P	f80r.16	2	false	2	2	M	0	0	66
18611	qokeedy	f80r	f80r.16	P	f80r.16	2	false	2	2	M	1	1	67
18612	qokar	f80r	f80r.16	P	f80r.16	2	false	2	2	M	2	2	68
18613	ol	f80r	f80r.16	P	f80r.16	2	false	2	2	M	3	3	69
18614	chedy	f80r	f80r.16	P	f80r.16	2	false	2	2	M	4	4	70
18615	qokain	f80r	f80r.16	P	f80r.16	2	false	2	2	M	5	5	71
18616	shecthy	f80r	f80r.16	P	f80r.16	2	false	2	2	M	6	6	72
18617	qokeedy	f80r	f80r.16	P	f80r.16	2	false	2	2	M	7	7	73
18618	saltar	f80r	f80r.16	P	f80r.16	2	false	2	2	M	8	8	74
18619	chkain	f80r	f80r.16	P	f80r.16	2	false	2	2	M	9	9	75
18620	oty	f80r	f80r.16	P	f80r.16	2	false	2	2	M	10	10	76
18621	solky	f80r	f80r.17	P	f80r.17	2	false	2	2	M	0	0	77
18622	sheckhy	f80r	f80r.17	P	f80r.17	2	false	2	2	M	1	1	78
18623	sheky	f80r	f80r.17	P	f80r.17	2	false	2	2	M	2	2	79
18624	shkeol	f80r	f80r.17	P	f80r.17	2	false	2	2	M	3	3	80
18625	qokar	f80r	f80r.17	P	f80r.17	2	false	2	2	M	4	4	81
18626	sheky	f80r	f80r.17	P	f80r.17	2	false	2	2	M	5	5	82
18627	chetain	f80r	f80r.17	P	f80r.17	2	false	2	2	M	6	6	83
18628	ol	f80r	f80r.17	P	f80r.17	2	false	2	2	M	7	7	84
18629	olkar	f80r	f80r.17	P	f80r.17	2	false	2	2	M	8	8	85
18630	okain	f80r	f80r.17	P	f80r.17	2	false	2	2	M	9	9	86
18631	sheky	f80r	f80r.17	P	f80r.17	2	false	2	2	M	10	10	87
18632	qokal	f80r	f80r.17	P	f80r.17	2	false	2	2	M	11	11	88
18633	da?	f80r	f80r.17	P	f80r.17	2	false	2	2	M	12	12	89
18634	paiin	f80r	f80r.18	P	f80r.18	2	false	2	2	M	0	0	90
18635	sheol	f80r	f80r.18	P	f80r.18	2	false	2	2	M	1	1	91
18636	qokain	f80r	f80r.18	P	f80r.18	2	false	2	2	M	2	2	92
18637	chety	f80r	f80r.18	P	f80r.18	2	false	2	2	M	3	3	93
18638	qokeedy	f80r	f80r.18	P	f80r.18	2	false	2	2	M	4	4	94
18639	qokar	f80r	f80r.18	P	f80r.18	2	false	2	2	M	5	5	95
18640	shcthy	f80r	f80r.18	P	f80r.18	2	false	2	2	M	6	6	96
18641	qotol	f80r	f80r.18	P	f80r.18	2	false	2	2	M	7	7	97
18642	shecthy	f80r	f80r.18	P	f80r.18	2	false	2	2	M	8	8	98
18643	qokain	f80r	f80r.18	P	f80r.18	2	false	2	2	M	9	9	99
18644	olkam	f80r	f80r.18	P	f80r.18	2	false	2	2	M	10	10	100
18645	dcheol	f80r	f80r.19	P	f80r.19	2	false	2	2	M	0	0	101
18646	shedy	f80r	f80r.19	P	f80r.19	2	false	2	2	M	1	1	102
18647	qokeel	f80r	f80r.19	P	f80r.19	2	false	2	2	M	2	2	103
18648	qotaiin	f80r	f80r.19	P	f80r.19	2	false	2	2	M	3	3	104
18649	chtal	f80r	f80r.19	P	f80r.19	2	false	2	2	M	4	4	105
18650	schcthy	f80r	f80r.19	P	f80r.19	2	false	2	2	M	5	5	106
18651	qokal	f80r	f80r.19	P	f80r.19	2	false	2	2	M	6	6	107
18652	chcthy	f80r	f80r.19	P	f80r.19	2	false	2	2	M	7	7	108
18653	qokain	f80r	f80r.19	P	f80r.19	2	false	2	2	M	8	8	109
18654	okain	f80r	f80r.19	P	f80r.19	2	false	2	2	M	9	9	110
18655	oloky	f80r	f80r.19	P	f80r.19	2	false	2	2	M	10	10	111
18656	qoteedy	f80r	f80r.20	P	f80r.20	2	false	2	2	M	0	0	112
18657	keey	f80r	f80r.20	P	f80r.20	2	false	2	2	M	1	1	113
18658	qokain	f80r	f80r.20	P	f80r.20	2	false	2	2	M	2	2	114
18659	chckhy	f80r	f80r.20	P	f80r.20	2	false	2	2	M	3	3	115
18660	qoty	f80r	f80r.20	P	f80r.20	2	false	2	2	M	4	4	116
18661	dalched	f80r	f80r.20	P	f80r.20	2	false	2	2	M	5	5	117
18662	otain	f80r	f80r.20	P	f80r.20	2	false	2	2	M	6	6	118
18663	shedy	f80r	f80r.20	P	f80r.20	2	false	2	2	M	7	7	119
18664	qokair	f80r	f80r.20	P	f80r.20	2	false	2	2	M	8	8	120
18665	shey	f80r	f80r.20	P	f80r.20	2	false	2	2	M	9	9	121
18666	dalom	f80r	f80r.20	P	f80r.20	2	false	2	2	M	10	10	122
18667	shedy	f80r	f80r.21	P	f80r.21	2	false	2	2	M	0	0	123
18668	qokey	f80r	f80r.21	P	f80r.21	2	false	2	2	M	1	1	124
18669	shckhey	f80r	f80r.21	P	f80r.21	2	false	2	2	M	2	2	125
18670	qotar	f80r	f80r.21	P	f80r.21	2	false	2	2	M	3	3	126
18671	chckhy	f80r	f80r.21	P	f80r.21	2	false	2	2	M	4	4	127
18672	otol	f80r	f80r.21	P	f80r.21	2	false	2	2	M	5	5	128
18673	teol	f80r	f80r.21	P	f80r.21	2	false	2	2	M	6	6	129
18674	sheol	f80r	f80r.21	P	f80r.21	2	false	2	2	M	7	7	130
18675	qotal	f80r	f80r.21	P	f80r.21	2	false	2	2	M	8	8	131
18676	oltain	f80r	f80r.21	P	f80r.21	2	false	2	2	M	9	9	132
18677	chcthy	f80r	f80r.21	P	f80r.21	2	false	2	2	M	10	10	133
18678	qokeedy	f80r	f80r.22	P	f80r.22	2	false	2	2	M	0	0	134
18679	qol	f80r	f80r.22	P	f80r.22	2	false	2	2	M	1	1	135
18680	shecthy	f80r	f80r.22	P	f80r.22	2	false	2	2	M	2	2	136
18681	qokalkeol	f80r	f80r.22	P	f80r.22	2	false	2	2	M	3	3	137
18682	qoky	f80r	f80r.22	P	f80r.22	2	false	2	2	M	4	4	138
18683	qokal	f80r	f80r.22	P	f80r.22	2	false	2	2	M	5	5	139
